# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_gp1_no_correlation_parallel_model
# start_datetime = 2024-03-01 10:29:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/gp/1D01-03-2024.07.28hs.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/1D01-03-2024.07.28hs-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.07.28hs-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y8.1,y8.2,yj_remain.1,yj_remain.2,yj_remain.3,yj_remain.4,yj_remain.5,yj_remain.6,yj_remain.7,yj_remain.8,yj_remain.9,yj_remain.10,yj_remain.11,yj_remain.12,yj_remain.13,yb_remain.1,yb_remain.2,yb_remain.3,yb_remain.4,yb_remain.5,yb_remain.6,yb_remain.7,yb_remain.8,yb_remain.9,yb_remain.10,yb_remain.11,yb_remain.12,yb_remain.13,theta.1,theta.2,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14
-1087.56,0.999238,0.000726584,13,16383,0,1094.67,-3.30948,-1.57103,-6.82165,-3.42244,-2.04457,-1.53995,-1.75246,-2.02643,-2.62996,-3.70004,-5.27243,-7.44454,-10.406,-14.7948,-24.3451,-10.7809,-7.2383,-5.52567,-4.26359,-2.60592,-2.20668,-2.20528,-2.46895,-2.64775,-2.50383,-2.1852,-2.08295,-2.81808,0.689256,0.310744,-6.82165,-3.42244,-2.04457,-1.53995,-1.57103,-1.75246,-2.02643,-2.62996,-3.70004,-5.27243,-7.44454,-10.406,-14.7948,-24.3451,-10.7809,-7.2383,-5.52567,-4.26359,-3.30948,-2.60592,-2.20668,-2.20528,-2.46895,-2.64775,-2.50383,-2.1852,-2.08295,-2.81808
-1087.99,0.951107,0.000726584,12,6143,0,1100.64,-3.43949,-1.42609,-6.37892,-3.31222,-2.14218,-1.57161,-1.59904,-2.0595,-2.86944,-4.11777,-5.85887,-8.09032,-10.9592,-15.3133,-25.0954,-10.6253,-6.79106,-5.24066,-4.28014,-2.75137,-2.34812,-2.23429,-2.28618,-2.25112,-1.99598,-1.74014,-1.88855,-3.13756,0.702919,0.297081,-6.37892,-3.31222,-2.14218,-1.57161,-1.42609,-1.59904,-2.0595,-2.86944,-4.11777,-5.85887,-8.09032,-10.9592,-15.3133,-25.0954,-10.6253,-6.79106,-5.24066,-4.28014,-3.43949,-2.75137,-2.34812,-2.23429,-2.28618,-2.25112,-1.99598,-1.74014,-1.88855,-3.13756
-1088.41,0.90477,0.000726584,13,12287,0,1101.99,-3.52132,-1.43221,-6.59439,-3.40918,-2.07822,-1.47819,-1.69988,-2.117,-2.81292,-4.00831,-5.74449,-8.00871,-10.9712,-15.4217,-25.2753,-10.7245,-6.86284,-5.07656,-4.08776,-3.00059,-2.46466,-2.21055,-2.31423,-2.35535,-2.06241,-1.77445,-1.98117,-3.2109,0.725082,0.274918,-6.59439,-3.40918,-2.07822,-1.47819,-1.43221,-1.69988,-2.117,-2.81292,-4.00831,-5.74449,-8.00871,-10.9712,-15.4217,-25.2753,-10.7245,-6.86284,-5.07656,-4.08776,-3.52132,-3.00059,-2.46466,-2.21055,-2.31423,-2.35535,-2.06241,-1.77445,-1.98117,-3.2109
-1088.34,0.855429,0.000726584,13,8191,0,1105.89,-3.30058,-2.17464,-7.1734,-3.91135,-2.61773,-2.12271,-2.42567,-2.65242,-3.02795,-3.88665,-5.38362,-7.58589,-10.7174,-15.4394,-25.3507,-11.418,-7.6988,-5.74863,-4.30807,-2.78141,-2.74262,-2.99189,-3.0902,-2.64845,-1.79057,-1.09589,-1.07434,-2.21521,0.833283,0.166717,-7.1734,-3.91135,-2.61773,-2.12271,-2.17464,-2.42567,-2.65242,-3.02795,-3.88665,-5.38362,-7.58589,-10.7174,-15.4394,-25.3507,-11.418,-7.6988,-5.74863,-4.30807,-3.30058,-2.78141,-2.74262,-2.99189,-3.0902,-2.64845,-1.79057,-1.09589,-1.07434,-2.21521
-1086.09,0.999063,0.000726584,12,4095,0,1099.17,-3.59201,-2.10322,-6.59515,-3.77933,-2.81752,-2.29804,-2.15873,-2.36765,-2.85922,-3.91929,-5.61282,-7.78672,-10.5732,-14.884,-24.6881,-11.4603,-7.69529,-5.73698,-4.39115,-3.18613,-2.95014,-2.78765,-2.59297,-2.22497,-1.76986,-1.47145,-1.50524,-2.44364,0.8212,0.1788,-6.59515,-3.77933,-2.81752,-2.29804,-2.10322,-2.15873,-2.36765,-2.85922,-3.91929,-5.61282,-7.78672,-10.5732,-14.884,-24.6881,-11.4603,-7.69529,-5.73698,-4.39115,-3.59201,-3.18613,-2.95014,-2.78765,-2.59297,-2.22497,-1.76986,-1.47145,-1.50524,-2.44364
-1084.68,0.969927,0.000726584,14,16383,0,1099.73,-3.65923,-0.657364,-5.68622,-2.40396,-1.16678,-0.661765,-1.02252,-1.69118,-2.58616,-3.63012,-4.96557,-6.99277,-10.1323,-14.9874,-25.0744,-10.81,-7.25927,-5.84964,-4.81197,-2.52831,-1.86616,-1.89604,-2.38784,-2.8152,-2.76035,-2.3759,-2.28406,-3.2502,0.638763,0.361237,-5.68622,-2.40396,-1.16678,-0.661765,-0.657364,-1.02252,-1.69118,-2.58616,-3.63012,-4.96557,-6.99277,-10.1323,-14.9874,-25.0744,-10.81,-7.25927,-5.84964,-4.81197,-3.65923,-2.52831,-1.86616,-1.89604,-2.38784,-2.8152,-2.76035,-2.3759,-2.28406,-3.2502
-1088.46,0.840515,0.000726584,11,2047,0,1097.76,-3.38868,-0.685113,-5.76052,-2.30658,-1.03818,-0.618992,-1.03207,-1.58956,-2.40109,-3.55805,-5.12214,-7.19297,-10.1297,-14.8707,-25.1715,-10.9208,-7.5534,-5.9614,-4.61279,-2.51553,-2.09947,-2.09015,-2.37153,-2.68685,-2.76396,-2.6115,-2.53806,-3.25612,0.6956,0.3044,-5.76052,-2.30658,-1.03818,-0.618992,-0.685113,-1.03207,-1.58956,-2.40109,-3.55805,-5.12214,-7.19297,-10.1297,-14.8707,-25.1715,-10.9208,-7.5534,-5.9614,-4.61279,-3.38868,-2.51553,-2.09947,-2.09015,-2.37153,-2.68685,-2.76396,-2.6115,-2.53806,-3.25612
-1089.81,0.955451,0.000726584,13,8191,0,1103.67,-3.32695,-1.27143,-6.42559,-3.09486,-1.79506,-1.30028,-1.35303,-1.47521,-1.90668,-2.88249,-4.42665,-6.58483,-9.63152,-14.3094,-24.3173,-10.3413,-6.44728,-4.67621,-3.66499,-3.50008,-3.73101,-3.63643,-3.23024,-2.73674,-2.23342,-1.74792,-1.54316,-2.3273,0.865375,0.134625,-6.42559,-3.09486,-1.79506,-1.30028,-1.27143,-1.35303,-1.47521,-1.90668,-2.88249,-4.42665,-6.58483,-9.63152,-14.3094,-24.3173,-10.3413,-6.44728,-4.67621,-3.66499,-3.32695,-3.50008,-3.73101,-3.63643,-3.23024,-2.73674,-2.23342,-1.74792,-1.54316,-2.3273
-1088.54,0.942172,0.000726584,13,16383,0,1099.94,-3.1408,-0.394461,-5.83002,-2.40789,-1.00681,-0.366716,-0.978219,-1.82911,-2.71529,-3.68474,-4.99374,-6.95135,-9.90591,-14.5611,-24.5915,-11.1927,-7.25241,-5.40993,-4.19594,-2.21584,-1.73655,-1.93459,-2.54245,-2.91051,-2.71103,-2.27905,-2.22814,-3.29112,0.536064,0.463936,-5.83002,-2.40789,-1.00681,-0.366716,-0.394461,-0.978219,-1.82911,-2.71529,-3.68474,-4.99374,-6.95135,-9.90591,-14.5611,-24.5915,-11.1927,-7.25241,-5.40993,-4.19594,-3.1408,-2.21584,-1.73655,-1.93459,-2.54245,-2.91051,-2.71103,-2.27905,-2.22814,-3.29112
-1092.87,0.999103,0.000726584,13,8191,0,1105.64,-2.66229,-0.527738,-5.45192,-2.23377,-1.03227,-0.537284,-0.862301,-1.50384,-2.43227,-3.55618,-4.92027,-6.78205,-9.47995,-13.8101,-23.7204,-10.6172,-6.79547,-4.95102,-3.69758,-1.71979,-1.15221,-1.27276,-1.83215,-2.1721,-1.99315,-1.67078,-1.81231,-3.03073,0.567018,0.432982,-5.45192,-2.23377,-1.03227,-0.537284,-0.527738,-0.862301,-1.50384,-2.43227,-3.55618,-4.92027,-6.78205,-9.47995,-13.8101,-23.7204,-10.6172,-6.79547,-4.95102,-3.69758,-2.66229,-1.71979,-1.15221,-1.27276,-1.83215,-2.1721,-1.99315,-1.67078,-1.81231,-3.03073
-1098.51,0.716957,0.000726584,11,2047,0,1113.91,-2.6845,-0.607699,-5.57425,-2.12921,-0.956326,-0.561729,-1.00385,-1.64367,-2.47711,-3.57258,-4.98808,-6.80758,-9.40806,-13.7759,-23.6717,-10.5365,-6.88496,-5.1102,-3.7696,-1.84951,-1.32489,-1.25826,-1.6543,-2.17399,-2.41927,-2.34911,-2.32915,-3.13448,0.651594,0.348406,-5.57425,-2.12921,-0.956326,-0.561729,-0.607699,-1.00385,-1.64367,-2.47711,-3.57258,-4.98808,-6.80758,-9.40806,-13.7759,-23.6717,-10.5365,-6.88496,-5.1102,-3.7696,-2.6845,-1.84951,-1.32489,-1.25826,-1.6543,-2.17399,-2.41927,-2.34911,-2.32915,-3.13448
-1093.99,0.995648,0.000726584,13,8191,0,1118.26,-3.34359,-1.47641,-6.49725,-3.04517,-1.79476,-1.42539,-1.63487,-1.84449,-2.32111,-3.40564,-5.26615,-7.76704,-10.94,-15.6491,-25.7309,-10.0728,-6.26169,-4.59074,-3.71465,-3.3667,-3.58297,-3.6179,-3.26609,-2.70841,-2.25037,-2.00305,-2.04646,-3.06457,0.823392,0.176608,-6.49725,-3.04517,-1.79476,-1.42539,-1.47641,-1.63487,-1.84449,-2.32111,-3.40564,-5.26615,-7.76704,-10.94,-15.6491,-25.7309,-10.0728,-6.26169,-4.59074,-3.71465,-3.34359,-3.3667,-3.58297,-3.6179,-3.26609,-2.70841,-2.25037,-2.00305,-2.04646,-3.06457
-1087.49,0.848419,0.000726584,13,8191,0,1101.92,-3.6745,-1.32359,-6.34835,-3.21456,-2.05817,-1.4763,-1.53045,-2.03908,-2.94488,-4.24346,-5.7477,-7.56331,-10.3045,-14.9414,-25.0684,-11.4257,-7.7353,-6.00073,-4.76184,-2.64408,-1.94675,-1.91474,-2.33618,-2.58102,-2.34847,-2.00542,-2.14494,-3.32379,0.681643,0.318357,-6.34835,-3.21456,-2.05817,-1.4763,-1.32359,-1.53045,-2.03908,-2.94488,-4.24346,-5.7477,-7.56331,-10.3045,-14.9414,-25.0684,-11.4257,-7.7353,-6.00073,-4.76184,-3.6745,-2.64408,-1.94675,-1.91474,-2.33618,-2.58102,-2.34847,-2.00542,-2.14494,-3.32379
-1088.17,0.986569,0.000726584,11,2047,0,1096.36,-3.66199,-1.42778,-6.36222,-3.20982,-2.05164,-1.58122,-1.49499,-1.99516,-2.98325,-4.23495,-5.68051,-7.57658,-10.3952,-14.9935,-25.0557,-11.3944,-7.78081,-5.99791,-4.72398,-2.68757,-2.02229,-1.94941,-2.304,-2.55416,-2.38168,-2.03373,-2.08721,-3.24351,0.673568,0.326432,-6.36222,-3.20982,-2.05164,-1.58122,-1.42778,-1.49499,-1.99516,-2.98325,-4.23495,-5.68051,-7.57658,-10.3952,-14.9935,-25.0557,-11.3944,-7.78081,-5.99791,-4.72398,-3.66199,-2.68757,-2.02229,-1.94941,-2.304,-2.55416,-2.38168,-2.03373,-2.08721,-3.24351
-1080.91,0.929631,0.000726584,13,8191,0,1107.79,-4.04328,-1.81023,-6.72671,-3.60292,-2.44049,-1.9149,-1.95303,-2.20214,-2.63734,-3.49803,-5.00975,-7.30292,-10.4844,-15.1547,-25.0564,-11.2237,-7.64319,-6.12498,-5.00939,-3.32978,-2.91763,-2.70797,-2.53346,-2.24536,-1.78287,-1.31128,-1.26259,-2.3602,0.839833,0.160167,-6.72671,-3.60292,-2.44049,-1.9149,-1.81023,-1.95303,-2.20214,-2.63734,-3.49803,-5.00975,-7.30292,-10.4844,-15.1547,-25.0564,-11.2237,-7.64319,-6.12498,-5.00939,-4.04328,-3.32978,-2.91763,-2.70797,-2.53346,-2.24536,-1.78287,-1.31128,-1.26259,-2.3602
-1084.86,0.753892,0.000726584,13,16383,0,1098.77,-3.98623,-1.69604,-6.8175,-3.6295,-2.37195,-1.79313,-1.89656,-2.2676,-2.96522,-4.19484,-5.87788,-7.91217,-10.5808,-14.8135,-24.5425,-11.0095,-7.38486,-5.92702,-4.98437,-2.92009,-2.12626,-1.82275,-1.83296,-1.8214,-1.66319,-1.4911,-1.58766,-2.5801,0.777163,0.222837,-6.8175,-3.6295,-2.37195,-1.79313,-1.69604,-1.89656,-2.2676,-2.96522,-4.19484,-5.87788,-7.91217,-10.5808,-14.8135,-24.5425,-11.0095,-7.38486,-5.92702,-4.98437,-3.98623,-2.92009,-2.12626,-1.82275,-1.83296,-1.8214,-1.66319,-1.4911,-1.58766,-2.5801
-1090.76,0.925558,0.000726584,13,8191,0,1101.93,-3.03898,-1.56142,-6.22084,-3.20618,-2.13886,-1.65599,-1.75855,-2.14235,-2.71947,-3.67802,-5.24087,-7.56172,-10.7879,-15.4456,-25.201,-11.9171,-8.06643,-6.00559,-4.33572,-2.18913,-1.70069,-1.60915,-1.8963,-2.09988,-1.80472,-1.28382,-1.22264,-2.40367,0.786687,0.213313,-6.22084,-3.20618,-2.13886,-1.65599,-1.56142,-1.75855,-2.14235,-2.71947,-3.67802,-5.24087,-7.56172,-10.7879,-15.4456,-25.201,-11.9171,-8.06643,-6.00559,-4.33572,-3.03898,-2.18913,-1.70069,-1.60915,-1.8963,-2.09988,-1.80472,-1.28382,-1.22264,-2.40367
-1086.38,0.970406,0.000726584,12,8191,0,1105.32,-3.3895,-1.78581,-6.66782,-3.47889,-2.34689,-1.88002,-1.9347,-2.25096,-2.7608,-3.66971,-5.28528,-7.6977,-10.8621,-15.4083,-25.2272,-11.294,-7.78444,-6.00038,-4.50824,-2.7674,-2.50308,-2.44048,-2.42153,-2.22749,-1.78033,-1.32728,-1.36907,-2.61779,0.787785,0.212215,-6.66782,-3.47889,-2.34689,-1.88002,-1.78581,-1.9347,-2.25096,-2.7608,-3.66971,-5.28528,-7.6977,-10.8621,-15.4083,-25.2272,-11.294,-7.78444,-6.00038,-4.50824,-3.3895,-2.7674,-2.50308,-2.44048,-2.42153,-2.22749,-1.78033,-1.32728,-1.36907,-2.61779
-1085.03,0.959817,0.000726584,13,8191,0,1098.44,-2.98634,-1.63833,-6.81992,-3.50978,-2.30868,-1.7796,-1.77993,-2.16935,-2.87272,-4.03076,-5.68959,-7.79126,-10.5078,-14.7248,-24.3818,-9.68837,-6.20485,-4.71586,-3.71232,-2.44738,-2.09923,-2.06,-2.26544,-2.37148,-2.1366,-1.78262,-1.80666,-2.84771,0.75724,0.24276,-6.81992,-3.50978,-2.30868,-1.7796,-1.63833,-1.77993,-2.16935,-2.87272,-4.03076,-5.68959,-7.79126,-10.5078,-14.7248,-24.3818,-9.68837,-6.20485,-4.71586,-3.71232,-2.98634,-2.44738,-2.09923,-2.06,-2.26544,-2.37148,-2.1366,-1.78262,-1.80666,-2.84771
-1092.21,0.720751,0.000726584,13,8191,0,1098.84,-3.19876,-1.8009,-6.7806,-3.45374,-2.32675,-1.8923,-1.96301,-2.38075,-3.08772,-4.15259,-5.68665,-7.80293,-10.6182,-14.8392,-24.4532,-9.73415,-6.00614,-4.40065,-3.60474,-2.79202,-2.37657,-2.23617,-2.41194,-2.57132,-2.40685,-2.04198,-1.92263,-2.73053,0.721507,0.278493,-6.7806,-3.45374,-2.32675,-1.8923,-1.8009,-1.96301,-2.38075,-3.08772,-4.15259,-5.68665,-7.80293,-10.6182,-14.8392,-24.4532,-9.73415,-6.00614,-4.40065,-3.60474,-3.19876,-2.79202,-2.37657,-2.23617,-2.41194,-2.57132,-2.40685,-2.04198,-1.92263,-2.73053
-1092.76,0.928769,0.000726584,13,8191,0,1111.05,-2.95457,-1.76152,-6.28378,-3.15509,-2.0969,-1.73892,-2.06784,-2.71566,-3.62695,-4.60029,-5.77472,-7.66806,-10.6464,-15.1402,-24.7632,-11.8773,-8.23396,-6.25913,-4.50319,-1.9699,-1.71788,-1.99291,-2.45584,-2.79135,-2.76951,-2.47596,-2.33213,-3.11173,0.608845,0.391155,-6.28378,-3.15509,-2.0969,-1.73892,-1.76152,-2.06784,-2.71566,-3.62695,-4.60029,-5.77472,-7.66806,-10.6464,-15.1402,-24.7632,-11.8773,-8.23396,-6.25913,-4.50319,-2.95457,-1.9699,-1.71788,-1.99291,-2.45584,-2.79135,-2.76951,-2.47596,-2.33213,-3.11173
-1096.61,0.785031,0.000726584,13,8191,0,1116.7,-3.88457,-1.93781,-7.47602,-4.19187,-2.64924,-1.90948,-2.27802,-2.57335,-3.03185,-4.00142,-5.64338,-7.98699,-11.061,-15.4267,-24.8681,-10.4962,-6.88316,-5.41606,-4.57237,-3.22016,-2.78452,-2.71508,-2.7633,-2.52835,-1.93709,-1.36998,-1.38192,-2.6381,0.82712,0.17288,-7.47602,-4.19187,-2.64924,-1.90948,-1.93781,-2.27802,-2.57335,-3.03185,-4.00142,-5.64338,-7.98699,-11.061,-15.4267,-24.8681,-10.4962,-6.88316,-5.41606,-4.57237,-3.88457,-3.22016,-2.78452,-2.71508,-2.7633,-2.52835,-1.93709,-1.36998,-1.38192,-2.6381
-1089.19,0.946145,0.000726584,13,16383,0,1113.49,-3.21748,-1.70408,-6.43806,-3.54682,-2.44027,-1.83802,-1.95009,-2.36756,-2.90859,-3.85582,-5.49481,-7.79636,-10.8129,-15.3265,-25.1533,-10.4354,-6.39707,-4.69578,-3.82653,-2.69031,-2.33238,-2.16791,-2.07063,-1.90146,-1.63684,-1.38332,-1.43581,-2.50438,0.815013,0.184987,-6.43806,-3.54682,-2.44027,-1.83802,-1.70408,-1.95009,-2.36756,-2.90859,-3.85582,-5.49481,-7.79636,-10.8129,-15.3265,-25.1533,-10.4354,-6.39707,-4.69578,-3.82653,-3.21748,-2.69031,-2.33238,-2.16791,-2.07063,-1.90146,-1.63684,-1.38332,-1.43581,-2.50438
-1084.41,0.990412,0.000726584,13,16383,0,1098.09,-3.39798,-1.53366,-6.28775,-3.03522,-1.92863,-1.5535,-1.66392,-1.86943,-2.32671,-3.36555,-5.03939,-7.18273,-10.0058,-14.4938,-24.563,-11.0565,-7.04381,-5.07968,-3.93548,-3.21891,-3.18742,-3.24225,-3.26953,-3.04515,-2.59011,-2.25255,-2.35929,-3.36273,0.75691,0.24309,-6.28775,-3.03522,-1.92863,-1.5535,-1.53366,-1.66392,-1.86943,-2.32671,-3.36555,-5.03939,-7.18273,-10.0058,-14.4938,-24.563,-11.0565,-7.04381,-5.07968,-3.93548,-3.39798,-3.21891,-3.18742,-3.24225,-3.26953,-3.04515,-2.59011,-2.25255,-2.35929,-3.36273
-1088.04,0.986416,0.000726584,13,8191,0,1100.09,-4.09109,-1.66351,-6.75834,-3.53601,-2.24942,-1.69862,-1.82818,-2.07479,-2.67385,-3.7899,-5.23237,-6.96882,-9.48483,-13.8433,-23.9653,-10.5849,-7.00668,-5.77009,-4.99375,-3.17442,-2.60204,-2.49779,-2.657,-2.73157,-2.4912,-2.05573,-1.95637,-3.07093,0.789152,0.210848,-6.75834,-3.53601,-2.24942,-1.69862,-1.66351,-1.82818,-2.07479,-2.67385,-3.7899,-5.23237,-6.96882,-9.48483,-13.8433,-23.9653,-10.5849,-7.00668,-5.77009,-4.99375,-4.09109,-3.17442,-2.60204,-2.49779,-2.657,-2.73157,-2.4912,-2.05573,-1.95637,-3.07093
