# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:12:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.12UM.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D01-03-2024.17.12UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.12UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.00636348
# Diagonal elements of inverse mass matrix:
# 0.208402, 0.0253469, 0.0759455, 1.9317, 1.67716, 1.81347, 0.307184, 0.379273, 0.191829, 1.25284, 1.45972, 1.3267, 1.00983, 334.576, 233.007, 134.451, 614.353, 355.478, 361.412, 150.122, 198.174, 218.14, 253.858, 100.057, 185.886, 298.597, 1.24631, 1.36434, 1.03819, 1.53761, 1.81763, 1.19658, 0.997511, 1.15656, 0.823667, 1.75775, 0.919534, 2.93502, 1.6822, 257.694, 175.25, 184.386, 151.19, 178.175, 416.378, 151.266, 208.353, 158.816, 118.736, 247.652, 302.538, 258.77, 2.15415
-1249.71,0.991662,0.00636348,9,511,0,1279.34,0.953207,1.58339,0.653705,0.0635774,0.257286,0.19182,0.573416,0.348731,0.682891,0.350639,0.13986,0.0967148,0.85998,2.03876e-14,0.00204084,0.00213604,9.54935e-07,0.24972,0.652929,0.00134915,1.55632e-14,2.92139e-14,0.0428301,0.000742615,0.0470188,0.00122545,7.23713e-06,0.30922,0.171011,0.347995,0.134191,1.05237,1.0725,0.134163,0.41029,0.0573978,0.66327,0.694385,0.136751,0.247363,5.03139e-09,6.21702e-10,1.64494e-05,8.5558e-16,0.0528303,1.57818e-05,0.345509,0.00819251,0.00443467,1.02956e-05,1.47283e-05,0.588972,2.78653e-13,3.65704e-06,0.980771,0.0192287,0.0248004,0.151263,0.00626115,0.0162415,0.0744526,0.141996,0.151263,0.169394,0.140906,0.0831918,0.0626385,0.0432103,0.0349753,0.0328973,0.0299123,0.0126602,0.00947446,0.0129076,0.015315,0.0216867,0.0248004,0.0392319,0.103259,0.0965057,0.0847791,0.0841999,0.0979378,0.160542,0.140023,0.109338
-1253.24,0.973277,0.00636348,9,511,0,1272.1,0.999274,1.66527,0.625408,0.0232226,0.288826,0.0694062,0.123565,0.503004,0.933385,0.664029,0.503841,0.615086,0.267942,1.28958e-06,0.0017602,5.94495e-06,0.00165039,0.902573,0.00312305,2.06908e-15,0.00552555,2.20634e-08,6.45533e-07,0.000978824,0.0843813,7.29069e-08,8.6783e-08,0.363755,0.0656111,0.314344,0.493004,0.158048,0.116739,0.950616,0.371907,1.18675,0.381092,0.271817,0.125243,0.0200028,2.62261e-13,1.08642e-06,5.47096e-07,2.58974e-15,0.0276091,3.87097e-07,2.10983e-15,2.01517e-05,0.464062,0.0197335,5.20936e-06,2.08911e-12,1.10756e-15,0.488568,0.933917,0.0660825,0.0342668,0.170191,0.00651259,0.0176883,0.089097,0.166302,0.170191,0.128801,0.120501,0.107137,0.0667998,0.0330897,0.0285568,0.0334291,0.0180716,0.0138239,0.00994909,0.014314,0.0152846,0.0209299,0.0342668,0.0384044,0.0420711,0.0997395,0.14345,0.0943466,0.104086,0.120212,0.130554,0.132391
-1257.29,0.98584,0.00636348,9,511,0,1281.1,1.34472,1.95424,0.697988,0.0331928,0.170432,0.198399,0.483933,0.241788,1.06037,0.604073,0.448711,0.0900999,0.818702,0.000608126,1.22168e-09,7.33454e-09,0.735945,0.000628947,0.17479,2.65628e-12,3.43384e-07,1.36622e-10,2.84463e-11,0.000108066,0.0479361,0.039984,3.3264e-08,0.0823209,0.019112,0.140497,0.457378,1.1915,0.443438,0.153739,0.824051,0.159655,0.0400761,0.73509,0.515407,0.00223224,1.29452e-12,0.00135646,0.0305966,6.49357e-12,0.0125683,2.01698e-06,2.89287e-14,0.403595,5.85804e-07,0.050395,2.39769e-09,4.23511e-06,1.67876e-13,0.501482,0.94417,0.05583,0.0246625,0.170785,0.00364827,0.012422,0.0868862,0.174591,0.170785,0.15408,0.126792,0.0794977,0.0634857,0.029027,0.0261292,0.030235,0.0294386,0.0129825,0.0164474,0.0178587,0.0181925,0.019066,0.0246625,0.0612214,0.0935261,0.108667,0.0803908,0.0815219,0.0813101,0.101351,0.147755,0.14803
-1254.65,0.996568,0.00636348,8,430,1,1282.26,0.488351,1.83221,0.699175,0.12217,0.615883,0.0349165,0.485846,0.340192,1.35612,0.01779,0.593563,0.331319,0.476979,0.000104498,0.0013561,3.0573e-07,4.63737e-05,0.520943,0.295992,0.0717256,5.41742e-05,4.79067e-13,3.03664e-09,0.00230222,0.00799322,0.0994821,1.04506e-06,0.291315,0.020635,0.0633356,0.676518,0.194393,0.888161,0.084769,0.195652,0.489801,0.0190747,0.223566,0.265947,0.00342465,0.231728,0.0284068,6.10242e-06,2.49762e-14,0.000786862,2.11713e-05,1.94321e-07,7.88699e-06,3.25206e-07,0.104585,0.000102358,0.633191,2.78858e-18,0.00116426,0.961259,0.0387411,0.0373669,0.166316,0.00764435,0.012401,0.0732433,0.147203,0.166316,0.146549,0.142661,0.0892524,0.0651701,0.0289412,0.028894,0.0318959,0.0369168,0.0229128,0.0631474,0.0529302,0.0521609,0.0499369,0.0373669,0.0370262,0.0544711,0.0580613,0.0679892,0.105383,0.106638,0.124373,0.09542,0.0950952
-1254.16,0.938637,0.00636348,6,105,1,1284.63,0.529996,1.77757,0.649875,0.0891597,0.607222,0.0296151,0.49264,0.396689,1.17825,0.0168635,0.59055,0.398717,0.473402,2.02694e-05,3.1779e-05,1.11496e-06,2.66234e-06,0.560424,0.270905,0.0915121,1.45056e-05,1.00403e-13,5.04626e-12,0.000178973,0.0164308,0.0604785,1.99565e-10,0.307077,0.0193432,0.0722883,0.69037,0.233603,0.735194,0.103168,0.186772,0.511001,0.0166228,0.225065,0.19733,0.00253597,0.00977384,0.000488248,0.000893591,2.08195e-13,0.000149821,2.68574e-06,9.62065e-07,6.51533e-05,5.71263e-06,0.161806,1.70007e-05,0.753482,3.92248e-17,0.0733149,0.959052,0.0409476,0.0236195,0.171154,0.00815303,0.0138394,0.0817419,0.156555,0.171154,0.147627,0.1445,0.0894636,0.0616891,0.0271557,0.0270059,0.0263843,0.0275628,0.0171683,0.0101133,0.0123313,0.0125039,0.0131662,0.0236195,0.0294035,0.0601678,0.0666348,0.0801966,0.133396,0.134772,0.157228,0.133369,0.133098
-1260.41,0.954344,0.00636348,6,86,1,1284.29,0.60616,1.89528,0.605018,0.0930046,0.327052,0.026395,0.44298,0.39638,1.02229,0.029899,0.844569,0.294852,0.78987,0.00298129,0.0011181,4.19764e-08,0.000117823,0.634299,0.0172454,0.183806,0.00173155,5.56491e-13,1.2051e-11,0.000397215,0.0362894,0.122014,8.56537e-13,0.422782,0.0124453,0.117677,0.621605,0.279211,1.54736,0.135717,0.138423,0.45098,0.0177753,0.237957,0.0939886,0.00206238,3.51814e-05,0.299765,0.000918782,3.37485e-14,0.0279592,0.506639,7.24719e-09,3.0598e-09,3.56337e-07,0.140716,6.13736e-07,0.0234918,5.26696e-14,0.000474239,0.960747,0.0392525,0.132065,0.155532,0.00828131,0.0130665,0.0775532,0.141743,0.155532,0.131348,0.129866,0.0859316,0.0610347,0.0362106,0.0361231,0.0473384,0.0522537,0.0237181,0.0733935,0.112005,0.111821,0.110884,0.132065,0.153862,0.0447473,0.0424917,0.0409984,0.0415444,0.0409236,0.0337868,0.03077,0.030707
