# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:17:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.17UM.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/1D01-03-2024.17.17UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.17UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.00858501
# Diagonal elements of inverse mass matrix:
# 0.580435, 0.0196838, 0.478899, 0.844897, 0.639843, 0.441111, 0.752026, 0.0555544, 0.14228, 1.351, 1.25378, 1.81524, 1.56568, 5811.68, 6790.79, 1876.23, 2317.98, 1039.58, 819.727, 4344.01, 1146.88, 2237.05, 16961.4, 2874.7, 3400.14, 2030.72, 0.554052, 0.761195, 0.659252, 0.659853, 1.04983, 1.05222, 1.62954, 1.07437, 0.786964, 0.376443, 0.483327, 0.596509, 0.163541, 1110.18, 3090.18, 7845.97, 4183.13, 4657.35, 9287.47, 3508.63, 6419.53, 2375.49, 8633.23, 8125.55, 2790.21, 83.2423, 0.0600562
-1237.44,0.468858,0.00858501,7,174,1,1268.34,0.762826,1.69902,0.704438,0.0403849,0.130853,0.286281,0.0882202,1.172,0.504132,0.270691,0.196139,0.583296,0.570365,1.31713e-38,2.33089e-22,2.86581e-41,3.43138e-17,0.999856,1.23433e-05,4.62197e-16,1.86009e-57,9.48492e-35,2.34758e-48,5.62673e-62,8.57849e-35,9.77783e-31,0.000131505,0.51701,0.722095,1.33415,0.584248,0.331938,0.146868,0.377001,0.116986,0.138858,0.41096,0.690434,0.0900748,0.259067,1.04469e-45,9.87268e-38,1.90477e-80,1.29664e-80,0.0414702,3.68871e-77,0.000110521,1.33235e-22,7.81409e-57,1.79568e-43,1.16658e-10,0.958415,3.86662e-06,7.30928e-15,0.768904,0.231096,0.0318187,0.191526,0.00775513,0.0166295,0.09094,0.183945,0.191526,0.168035,0.126204,0.115548,0.0357958,0.0216281,0.0165045,0.0135702,0.00759251,0.00432647,0.00135331,0.00226951,0.00467233,0.0177397,0.0318187,0.0384931,0.0427522,0.0581744,0.0645285,0.0732259,0.108029,0.212642,0.194326,0.149975
-1237.28,0.977078,0.00858501,7,155,1,1259.62,1.04394,1.50186,0.465616,0.0286806,0.444768,0.587653,0.0632988,1.26919,0.596453,1.02237,0.561092,0.580581,0.212386,0.000840246,3.33169e-29,1.40806e-42,0.000222095,0.998936,1.60388e-06,4.01724e-11,5.14353e-71,3.36211e-84,5.56737e-120,1.49299e-69,2.86817e-65,9.24569e-28,2.37653e-19,0.812918,0.731563,0.494003,0.254689,0.428009,0.202091,0.735595,0.109501,0.103867,0.334753,0.616414,0.0728005,0.217963,6.63563e-48,1.42059e-38,2.51181e-118,3.94791e-93,4.5904e-12,7.40922e-22,0.434538,0.0417957,1.37116e-57,7.0618e-29,0.00661821,0.271242,0.245806,2.94715e-11,0.762465,0.237535,0.0553683,0.233335,0.0116845,0.0318818,0.142362,0.226742,0.233335,0.149561,0.0831008,0.0780036,0.0219237,0.0120747,0.00434379,0.00247851,0.00138691,0.00112152,0.00558919,0.0126007,0.0261883,0.0429191,0.0553683,0.084946,0.10397,0.0816506,0.0806234,0.0805433,0.0862612,0.121915,0.120513,0.0969115
-1241.17,0.465702,0.00858501,7,182,1,1259.06,1.08532,1.50497,0.486014,0.0307262,0.455963,0.588737,0.0654764,1.26507,0.587716,1.10246,0.596429,0.529042,0.215147,0.000167506,3.61968e-29,2.37821e-41,0.000510963,0.999321,3.37344e-07,5.73796e-12,5.77595e-71,1.666e-84,1.30672e-118,6.09539e-70,1.36796e-65,5.86216e-27,1.48227e-19,0.825787,0.74499,0.496287,0.250738,0.430978,0.209768,0.756498,0.109375,0.104742,0.344457,0.619093,0.0756814,0.219798,5.90919e-48,1.20843e-37,2.88524e-115,5.15527e-93,1.07552e-12,2.55432e-21,0.0962464,0.0016196,1.07191e-56,5.18569e-29,0.455978,0.394365,0.0517905,4.71523e-12,0.764721,0.235279,0.0296006,0.235821,0.0106559,0.031266,0.140668,0.228693,0.235821,0.149472,0.0829614,0.0777034,0.0219293,0.0121838,0.00404568,0.00222826,0.00131282,0.00105869,0.00291535,0.00665772,0.014024,0.0230359,0.0296006,0.0455482,0.0561788,0.088296,0.0964931,0.105425,0.143581,0.144275,0.135337,0.108632
-1234.15,0.413725,0.00858501,7,168,1,1262.4,1.16274,1.49065,0.541697,0.0385535,0.42198,0.534408,0.0730765,1.2339,0.584363,0.93117,0.563992,0.59477,0.208185,6.97512e-07,5.37911e-23,2.94376e-39,0.00188192,0.998117,5.23501e-07,3.51869e-10,1.97798e-68,5.33832e-86,4.75836e-119,7.3552e-71,1.17578e-62,2.51006e-23,6.89721e-18,0.951131,0.593378,0.46564,0.225649,0.516936,0.211421,0.960815,0.116076,0.121931,0.341978,0.791032,0.0649281,0.212227,6.75055e-46,7.04402e-37,8.58433e-119,3.08664e-95,6.44074e-13,1.01198e-16,0.396997,0.0266415,1.23626e-60,5.64059e-28,1.98847e-13,0.00800144,0.56836,6.72004e-11,0.762187,0.237813,0.048524,0.23279,0.00917693,0.0293527,0.130325,0.224019,0.23279,0.152651,0.0894563,0.0831523,0.0242102,0.0134962,0.00531876,0.00302602,0.00166942,0.00135567,0.00518754,0.0134287,0.0243071,0.038722,0.048524,0.081369,0.100526,0.0704038,0.0701821,0.0709689,0.0789106,0.136577,0.144237,0.116656
-1233.08,0.398521,0.00858501,7,255,1,1261.48,0.803579,1.37063,0.496592,0.031508,0.177887,0.542211,0.0208273,1.28471,0.450158,0.270489,0.446276,1.01412,0.200958,3.51014e-15,1.91492e-10,3.5929e-57,2.56192e-10,0.999999,9.26097e-07,4.67095e-29,3.15894e-49,1.5354e-107,3.59384e-51,3.22075e-68,5.33948e-56,2.8656e-12,8.59718e-09,0.814326,1.03318,0.325552,0.351894,0.473291,0.193713,0.348207,0.133336,0.106028,0.301016,0.617333,0.104393,0.167674,5.89942e-46,1.81426e-09,6.7943e-124,4.29003e-113,1.2611e-06,0.00421646,0.62579,0.000103454,1.18952e-71,2.7869e-11,3.18103e-18,0.000431495,0.369458,7.43807e-10,0.757194,0.242806,0.0621044,0.203077,0.0136164,0.0304124,0.119759,0.196778,0.203077,0.169983,0.0988384,0.0968011,0.0267877,0.0170779,0.0130306,0.00833965,0.00302497,0.00247426,0.00497223,0.0112256,0.0315436,0.0436815,0.0621044,0.099694,0.120717,0.096134,0.0899483,0.0861769,0.0806563,0.0925647,0.0978428,0.0827388
-1234.22,0.333019,0.00858501,6,122,1,1263.17,0.871838,1.39033,0.557967,0.0315134,0.188949,0.580399,0.0201261,1.29399,0.440539,0.324776,0.410425,1.03057,0.173275,2.23099e-07,1.18429e-16,2.80536e-58,3.19446e-05,0.999784,0.000184315,5.8539e-28,7.72251e-51,7.54546e-106,3.88152e-58,7.05345e-67,2.69245e-51,1.62812e-12,1.31852e-08,0.890232,0.992663,0.365343,0.347153,0.422481,0.187808,0.337366,0.132003,0.100583,0.287215,0.654779,0.102024,0.1673,1.87384e-45,3.39291e-15,1.00289e-119,3.81551e-109,6.39198e-10,1.75625e-05,0.681318,3.47645e-09,5.74676e-70,2.2507e-11,2.41497e-21,0.00594779,0.312717,9.74508e-10,0.761711,0.238289,0.0680818,0.208724,0.0120537,0.0288239,0.115762,0.202249,0.208724,0.1728,0.0967117,0.0947847,0.0259876,0.0167279,0.0120891,0.00801953,0.0028614,0.00240617,0.00508004,0.0123734,0.0333886,0.0481132,0.0680818,0.103875,0.125335,0.0985523,0.0912793,0.0868123,0.0787783,0.0847869,0.088596,0.0749475
