# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unimode2_symmetric_Dirichtlet_2_ordered_bins_logsumexp_model
# start_datetime = 2024-03-04 03:24:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 2500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/04-03-2024.00.23UM.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/04-03-2024.00.23UM-results.csv
#   diagnostic_file = models/notebooks/results/04-03-2024.00.23UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_j.14,a_j.15,a_j.16,a_j.17,a_j.18,a_j.19,a_j.20,a_j.21,a_j.22,a_j.23,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,w_j_mode.15,w_j_mode.16,w_j_mode.17,w_j_mode.18,w_j_mode.19,w_j_mode.20,w_j_mode.21,w_j_mode.22,w_j_mode.23,w_j_mode.24,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,a_b.14,a_b.15,a_b.16,a_b.17,a_b.18,a_b.19,a_b.20,a_b.21,a_b.22,a_b.23,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,w_b_mode.15,w_b_mode.16,w_b_mode.17,w_b_mode.18,w_b_mode.19,w_b_mode.20,w_b_mode.21,w_b_mode.22,w_b_mode.23,w_b_mode.24,theta.1,theta.2,theta.3,y5.1,y5.2,y20.1,y20.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_j.15,p_j.16,p_j.17,p_j.18,p_j.19,p_j.20,p_j.21,p_j.22,p_j.23,p_j.24,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,p_b.15,p_b.16,p_b.17,p_b.18,p_b.19,p_b.20,p_b.21,p_b.22,p_b.23,p_b.24
# Adaptation terminated
# Step size = 0.00541105
# Diagonal elements of inverse mass matrix:
# 1.10745, 1.63816, 0.117202, 0.0439076, 0.179897, 0.723367, 1.17886, 0.900507, 1.70767, 1.49317, 1.71068, 0.279839, 0.751409, 0.55914, 0.748307, 1.57345, 1.49593, 1.43688, 1.22078, 1.45875, 1.27822, 0.963912, 1.30505, 563.297, 714.959, 397.377, 588.875, 457.293, 340.211, 559.612, 110.789, 510.838, 573.926, 515.385, 377.854, 491.333, 612.417, 388.524, 641.2, 555.364, 660.935, 511.677, 816.14, 468.476, 730.896, 868.627, 1.10162, 1.0046, 1.11877, 0.707439, 0.722151, 1.20039, 1.40368, 1.28124, 1.04646, 1.47888, 0.947527, 1.44057, 1.03422, 1.50844, 1.7029, 1.30629, 1.06008, 1.28971, 0.499486, 1.11202, 1.11601, 0.171893, 0.0443399, 519.436, 441.147, 523.209, 597.743, 683.962, 590.247, 958.542, 544.293, 506.883, 555.473, 492.365, 792.912, 625.301, 332.702, 524.577, 425.436, 630.767, 770.313, 566.305, 525.081, 433.111, 577.799, 474.819, 0.137903, 0.409105
-6084.03,0.985797,0.00541105,9,511,0,6115.92,0.500902,1.38024,0.922013,0.966744,0.443078,0.996595,0.329168,0.0937798,0.0328969,0.00595292,0.0463082,0.556022,0.492576,0.620036,0.258665,0.579152,0.328406,0.0799301,0.794174,0.205427,0.175876,1.03705,0.23096,6.94254e-10,2.74965e-30,5.92769e-07,6.11921e-18,2.56669e-18,0.232514,4.47941e-21,0.728067,8.76047e-08,2.62257e-27,1.08811e-36,2.28162e-13,2.66391e-06,3.15236e-23,9.24262e-28,0.0245094,0.0148971,1.40619e-06,2.51253e-07,2.86185e-08,2.44846e-18,1.77267e-10,1.15331e-13,7.12362e-06,1.14149,0.396258,0.257562,0.56278,0.311054,0.441142,0.32247,0.404528,0.236607,0.130099,0.320004,0.3525,0.5774,0.00632173,0.375937,0.467001,0.35232,0.159573,0.322164,0.414792,0.215213,0.295778,1.41991,1.55718e-07,4.92374e-09,1.043e-56,8.88346e-07,5.65352e-05,0.0409996,2.74065e-22,2.62687e-24,1.60853e-12,5.07882e-08,0.0323906,2.24372e-07,0.000133346,0.27197,8.31432e-18,6.19373e-08,0.0277389,0.00232398,4.438e-06,0.00141763,0.622663,4.43638e-10,9.82913e-20,0.000300684,0.253048,0.535275,0.211678,0.0141066,0.120009,0.00412985,0.0921742,0.00128659,0.00212314,0.00844128,0.0212238,0.0558049,0.0869157,0.0968917,0.120009,0.109413,0.105929,0.105311,0.100628,0.0588063,0.0376099,0.0237654,0.0209503,0.0137443,0.00989714,0.00913689,0.00412985,0.00336313,0.00282094,0.00100177,0.000796103,0.000887547,0.00277906,0.00413037,0.00534375,0.00938095,0.0127963,0.0126487,0.0141066,0.0180609,0.0217015,0.0242077,0.028923,0.0376028,0.062736,0.062559,0.0563354,0.0598287,0.0676986,0.0738341,0.0921742,0.130161,0.104968,0.0781079,0.0190281
-6093.56,0.981513,0.00541105,9,511,0,6142.63,0.510488,0.940252,1.38989,0.942928,0.381667,0.575703,0.454996,0.0655493,0.0143401,0.00859348,0.0639222,0.443002,0.306244,0.60747,0.178367,0.791926,0.534136,0.0970891,0.773819,0.360853,0.404252,0.88379,0.252409,9.11757e-15,5.8859e-33,5.94198e-09,4.73036e-15,7.67614e-22,0.323304,3.03633e-17,0.676499,6.35484e-13,4.08027e-28,2.12331e-31,3.2048e-20,1.47228e-13,5.09908e-25,2.78565e-27,9.30626e-07,1.49946e-06,9.22744e-16,0.00015622,1.9375e-12,1.35835e-17,3.89942e-05,2.75329e-14,5.18006e-12,0.656798,0.698194,0.761527,0.893548,0.312009,1.29672,0.15841,0.224578,0.411196,0.0810989,0.29784,0.872487,0.75671,0.00418535,0.505894,0.453905,0.322118,0.294457,0.243181,0.230549,0.11632,0.359185,1.35224,1.74453e-05,0.00128607,6.5643e-59,6.98367e-08,0.00102375,6.23864e-12,3.41956e-13,4.32964e-33,2.171e-23,0.0122335,0.196131,4.78377e-15,0.000606629,0.107147,2.42896e-12,0.0912039,1.96098e-11,3.38423e-06,3.06365e-07,0.0871857,0.503161,5.77999e-11,6.1702e-24,4.74116e-14,0.237802,0.470369,0.29183,0.0224976,0.112916,0.00234247,0.0967429,0.00153062,0.00255018,0.00653005,0.0262143,0.0673049,0.0985832,0.0940828,0.112916,0.105752,0.104247,0.103355,0.0969551,0.0622572,0.0458361,0.0249736,0.0208966,0.00948139,0.00557969,0.00506993,0.00234247,0.00163662,0.00109843,0.000453885,0.000352635,0.000480589,0.000914705,0.00105083,0.00181649,0.0041929,0.00549968,0.0192213,0.0224976,0.0281346,0.0424028,0.0456084,0.037884,0.0335366,0.05116,0.051153,0.0570131,0.0583722,0.0666435,0.0802721,0.0967429,0.110533,0.0983952,0.068704,0.017771
-6089.81,0.982491,0.00541105,8,315,1,6131.94,0.476457,0.934548,1.3528,0.929126,0.420784,0.699055,0.382329,0.0929703,0.00650275,0.00452337,0.0524707,0.544011,0.33794,0.676441,0.175135,0.998447,0.362563,0.113344,0.505832,0.370402,0.442805,0.593052,0.248933,1.25551e-16,4.51906e-36,1.36109e-12,4.4462e-13,1.15607e-21,0.266631,7.23582e-16,0.727907,5.05944e-11,1.009e-29,6.48269e-31,5.40397e-19,2.38013e-11,2.41522e-24,4.6056e-26,2.98984e-08,0.000139711,1.55032e-09,0.00338542,3.15575e-08,2.88223e-18,4.62089e-05,0.00189087,2.21241e-07,0.81046,0.912637,0.900045,1.06827,0.371456,0.970047,0.195159,0.174929,0.303549,0.122991,0.306704,0.712503,0.982918,0.00351796,0.240878,0.388548,0.333817,0.374554,0.201097,0.265334,0.123547,0.30975,1.28535,1.28424e-05,5.53199e-07,1.21206e-57,5.73052e-12,0.00452623,3.82233e-10,1.59718e-13,1.63794e-30,1.6301e-26,1.87712e-05,0.171465,2.7986e-17,3.25851e-06,0.259134,4.57728e-09,3.20131e-05,1.71804e-07,0.0141186,1.94879e-08,0.000100239,0.550587,2.35465e-11,1.65898e-21,3.01199e-14,0.224768,0.490482,0.28475,0.0216778,0.119593,0.00306282,0.0879359,0.00151338,0.00243708,0.00620497,0.0240024,0.060781,0.092579,0.0972121,0.119593,0.108981,0.108275,0.107787,0.10228,0.0594032,0.0424083,0.0216791,0.018252,0.00716848,0.00534631,0.00493104,0.00306282,0.00222118,0.00161261,0.00127461,0.000993758,0.000155654,0.000336933,0.000831969,0.00204353,0.00594588,0.00759803,0.017948,0.0216778,0.02572,0.034692,0.0391873,0.034111,0.0345437,0.0668293,0.0667155,0.0608169,0.0587033,0.0640306,0.0767723,0.0879359,0.108209,0.0956331,0.0701593,0.0194029
-6096.85,0.951857,0.00541105,9,511,0,6153.95,0.735354,0.399358,1.56448,0.897963,0.846025,0.496596,0.262205,0.562796,0.0232537,0.0353077,0.134484,0.250758,0.116549,0.786855,0.208616,0.131234,0.181381,0.488355,0.532075,0.809825,0.665344,0.416608,0.262432,1.42091e-07,2.75677e-20,2.33969e-15,5.76825e-16,1.42085e-24,0.442487,9.5554e-09,0.223052,0.334439,2.11922e-05,3.83981e-10,6.77594e-39,1.597e-09,1.9218e-37,4.94066e-08,2.1871e-16,4.33067e-15,2.64312e-09,5.53934e-11,2.19361e-13,1.62066e-08,9.48538e-19,1.00174e-29,2.81849e-24,0.495422,0.304462,0.164588,1.02397,0.345679,0.0526477,0.930104,0.37421,0.405583,0.661435,0.0501873,0.151119,0.202645,0.00593028,0.165583,0.282812,0.761921,0.160646,0.0966154,0.381247,0.0238133,0.613375,1.10179,2.32746e-08,1.5609e-07,3.77379e-35,1.93994e-09,3.90472e-28,1.22813e-13,2.5018e-22,4.57839e-36,0.16927,6.40427e-05,1.12574e-05,1.98409e-06,2.35043e-09,0.238756,8.87375e-05,1.03127e-14,5.30191e-05,9.18834e-05,3.4478e-17,3.45556e-09,0.591663,3.48307e-24,7.01698e-08,1.32115e-09,0.223678,0.423614,0.352708,0.029457,0.110785,0.00520411,0.0790379,0.00154475,0.00322257,0.00480439,0.0229658,0.0563717,0.131367,0.11052,0.110785,0.093533,0.0913832,0.088213,0.0771129,0.0600101,0.0534082,0.0243154,0.019737,0.0173096,0.0144382,0.00885979,0.00520411,0.0023155,0.00119039,0.0007848,0.000603651,0.00106833,0.00175332,0.00237729,0.00280259,0.00780295,0.0110252,0.0116212,0.029457,0.0428259,0.0375085,0.042267,0.0433336,0.0472166,0.0541387,0.0540099,0.0511624,0.0495273,0.0656483,0.0734475,0.0790379,0.108905,0.106342,0.0575866,0.0191346
-6086.77,0.947526,0.00541105,9,511,0,6134.4,0.550276,1.22154,1.19392,1.16219,0.357145,0.219419,0.219967,0.217878,0.0943558,0.0428519,0.0740693,0.571938,0.216215,0.574357,0.419629,0.797939,0.540953,0.422802,0.50635,0.203201,0.411051,0.151758,0.262544,6.83975e-18,1.54226e-09,8.50682e-31,1.4965e-09,4.51178e-09,4.47655e-05,9.17503e-09,0.927769,6.11215e-07,1.36438e-27,1.13682e-09,3.40131e-28,5.0882e-06,2.3424e-49,0.00258011,4.90421e-10,0.000513651,0.0627881,0.00115869,0.00285243,1.02788e-19,0.000405333,1.27355e-07,0.00188198,0.171994,0.607273,0.0752718,0.867074,0.187866,0.0680594,0.0394566,0.562651,0.295681,0.106688,0.368867,0.216498,0.274132,0.00366776,0.641172,0.146131,0.315396,0.243472,0.0360901,0.332868,0.0261601,0.438055,0.941875,1.52177e-16,1.61325e-06,2.43527e-23,0.000100549,4.34257e-28,1.74459e-07,0.00715011,4.68598e-36,3.31831e-10,9.91568e-13,5.11137e-10,1.01169e-16,5.9768e-11,0.276461,2.56861e-20,1.13392e-10,0.00658462,0.000283333,4.1856e-19,0.000480187,0.708938,4.48338e-15,1.26323e-20,7.97288e-09,0.272947,0.536811,0.190241,0.0101615,0.131895,0.00823295,0.0884516,0.000958488,0.00166176,0.00563737,0.0186033,0.0594732,0.0850017,0.105854,0.131895,0.106302,0.0968537,0.0928522,0.0863337,0.0496981,0.0406541,0.0250303,0.0187055,0.0154472,0.0188582,0.0127868,0.00823295,0.00681139,0.00474947,0.00418083,0.00341853,0.00137065,0.00162788,0.00298732,0.00322083,0.00762604,0.00919894,0.00984585,0.0101615,0.0166731,0.0220739,0.0244702,0.0351041,0.0434766,0.057073,0.0570115,0.0577097,0.0611002,0.0724196,0.0860224,0.0884516,0.116709,0.113695,0.0733663,0.0286052
-6080.83,0.956077,0.00541105,9,511,0,6138.1,0.904186,1.48021,0.491458,1.12661,0.907385,0.619076,0.453648,0.148801,0.0806999,0.00925139,0.0494533,0.271223,0.401038,0.47727,0.101335,0.235505,0.127729,0.34994,0.198499,1.01009,0.328241,0.494829,0.995463,3.55938e-13,0.000155242,2.15173e-36,9.92873e-23,9.19677e-18,0.349059,5.38531e-08,0.566044,5.72922e-06,1.25182e-11,1.24843e-11,7.24357e-08,5.9855e-05,2.75352e-07,8.54207e-09,0.00480409,1.65443e-20,2.49851e-18,0.0217522,0.0125038,1.7495e-08,0.0456142,9.45146e-09,2.28874e-06,0.269644,0.504317,0.147273,0.521596,1.17434,0.24371,0.0558044,0.515419,0.437817,0.28244,0.0983633,0.0693141,0.372299,0.0015194,0.0600961,0.763665,0.58907,0.344661,0.0513054,0.446039,0.314357,0.451734,1.09019,7.32425e-08,8.95246e-10,7.12292e-12,0.000251045,1.87317e-16,2.695e-14,4.57697e-07,0.0100219,0.000241956,5.69151e-07,1.64538e-05,0.0386424,3.63849e-13,4.77315e-05,0.380031,8.46716e-14,2.84359e-08,5.14106e-07,0.00721365,0.00150896,0.560316,2.6213e-35,0.00170655,8.88855e-10,0.378679,0.420018,0.201303,0.0138728,0.105515,0.0176954,0.0834823,0.000828828,0.00204714,0.00865145,0.0141233,0.0435412,0.10788,0.0931413,0.105515,0.0912256,0.0843404,0.083587,0.0796796,0.0614839,0.0426059,0.029014,0.0270689,0.023273,0.021767,0.0194101,0.0176954,0.0139826,0.0158785,0.00968098,0.0035786,0.000774191,0.00101379,0.00167867,0.00194502,0.00321123,0.0102872,0.0131207,0.0138728,0.021354,0.0321095,0.0421904,0.0464475,0.0490032,0.0671207,0.0672118,0.0647618,0.0519871,0.0635988,0.0803587,0.0834823,0.120714,0.0882919,0.0564792,0.0189857
