# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:16:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.16UM.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.16UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.16UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.0127403
# Diagonal elements of inverse mass matrix:
# 2.68303, 0.0300078, 0.0646185, 0.547703, 0.116734, 0.46749, 0.961218, 0.406113, 0.158454, 0.80927, 1.2021, 0.567617, 0.858535, 1226.35, 2830.27, 6108.33, 6026.41, 41.4462, 3353.24, 4834.46, 3136.87, 15327.1, 1064.9, 1585.58, 3134.44, 1913.19, 0.749791, 0.79356, 0.540542, 0.748191, 1.0291, 2.41018, 1.91672, 1.95717, 1.11136, 0.452812, 0.920707, 0.56756, 0.977904, 2517.08, 2109.84, 1320.63, 2200.04, 2884.93, 6888.77, 2977.44, 2032.57, 2215.25, 4361.85, 4074.41, 4987.55, 740.073, 0.741099
-1236.45,0.747551,0.0127403,3,12,1,1272.91,0.459105,1.83164,0.603085,0.0733457,0.291055,0.606927,0.00112809,0.388694,0.962805,0.180947,0.16265,0.109678,0.961636,1.35591e-54,4.69118e-54,9.44188e-54,2.77884e-30,0.980321,5.81342e-43,0.0112377,9.44588e-60,7.14568e-15,1.36282e-20,0.00628651,0.00215461,4.21146e-11,1.20149e-11,0.275201,0.319538,0.449085,0.420955,0.212063,0.352302,0.499441,0.0183813,0.79302,0.295057,1.19104,0.0274499,0.662548,6.63178e-05,1.00041e-70,4.44001e-29,3.09408e-90,1.88284e-19,1.33068e-66,6.8215e-17,0.00239317,6.02673e-19,0.00140633,2.72557e-16,0.996134,4.10579e-30,3.56382e-14,0.934896,0.0651039,0.0103823,0.20661,0.0106297,0.0168232,0.105046,0.191998,0.20661,0.155048,0.0862936,0.0861971,0.0587274,0.023627,0.020229,0.0173189,0.0155199,0.00593275,0.00241783,0.00317307,0.00435823,0.00681897,0.0103823,0.0128329,0.0182502,0.03007,0.03061,0.0668113,0.0894046,0.292936,0.285004,0.14693
-1240.2,0.966411,0.0127403,5,34,1,1270.12,0.788069,1.82325,0.616578,0.0872985,0.264601,0.491629,0.000807778,0.405116,0.851772,0.224658,0.280214,0.105128,0.702331,4.09676e-60,2.62908e-51,8.62494e-54,3.98085e-50,0.728439,2.8546e-37,0.271561,1.76317e-58,1.65197e-58,1.89352e-28,4.89976e-08,2.23019e-18,9.19022e-27,1.40467e-22,0.360587,0.214102,0.577163,0.508534,0.144942,0.326679,0.5211,0.0151777,0.969705,0.343652,1.04095,0.028935,0.78832,7.19864e-18,3.70916e-65,1.65247e-26,1.04749e-86,8.06516e-29,2.85257e-57,2.66927e-10,0.367222,3.18331e-22,1.85059e-14,6.49022e-16,0.00366756,7.37223e-16,0.629111,0.941008,0.0589919,0.0327604,0.170121,0.00617997,0.0135907,0.0841525,0.155899,0.170121,0.143262,0.119231,0.119134,0.0794506,0.0338983,0.0270776,0.0204604,0.0184187,0.00912514,0.00622662,0.00893003,0.0110621,0.0197013,0.0327604,0.0378701,0.0525014,0.0884061,0.0874168,0.0590031,0.0630091,0.127798,0.131069,0.274246
-1236.87,0.95837,0.0127403,5,39,1,1257.81,0.886156,1.86527,0.605146,0.0930111,0.262584,0.528708,0.000809228,0.403161,0.861172,0.216202,0.276876,0.110791,0.672915,1.75695e-59,7.04865e-53,1.68666e-49,1.88598e-53,0.836255,4.95807e-37,0.163743,4.86156e-56,6.04003e-53,8.85141e-26,2.16924e-06,1.51189e-14,5.79502e-22,9.85081e-18,0.389033,0.193121,0.548427,0.503243,0.147739,0.352605,0.51167,0.0129814,0.847864,0.345531,0.905115,0.0272955,0.805481,2.79958e-17,2.22857e-64,2.93356e-25,5.83749e-86,1.82706e-27,5.87938e-54,8.03536e-13,0.180264,7.54675e-25,1.73419e-17,1.18601e-12,0.00974421,2.41398e-16,0.809991,0.941819,0.0581813,0.019961,0.184288,0.0058528,0.0141976,0.0916836,0.16792,0.184288,0.149151,0.108022,0.107934,0.0721224,0.030484,0.0245573,0.018618,0.0166655,0.00850305,0.00389602,0.00574878,0.00697344,0.0120677,0.019961,0.023139,0.0329214,0.0549154,0.0546792,0.0585345,0.0717463,0.154641,0.158528,0.342248
-1239.34,0.960413,0.0127403,5,53,1,1266.48,0.54118,1.86936,0.609802,0.081207,0.2585,0.669869,0.000900265,0.470364,0.846627,0.140487,0.265334,0.103745,0.879468,5.09931e-56,6.90868e-50,3.86794e-40,1.51929e-64,0.846453,4.30756e-39,0.153547,1.03332e-55,5.30519e-58,1.2952e-27,5.09487e-12,2.20963e-25,2.14983e-24,4.65366e-25,0.361735,0.19688,0.6812,0.672265,0.0990901,0.493029,0.676395,0.0102366,0.691879,0.354852,1.28448,0.0261881,0.665458,3.22093e-21,9.60266e-65,2.58834e-17,1.04191e-87,1.38909e-28,2.49904e-46,2.04247e-05,0.203246,1.40927e-22,1.23756e-22,0.000315483,2.61269e-10,8.58104e-14,0.796418,0.933191,0.0668088,0.0172123,0.191644,0.00862009,0.0148096,0.0960272,0.176696,0.191644,0.154274,0.101408,0.101317,0.0633,0.0271468,0.0235888,0.0180914,0.0163086,0.00676813,0.00254351,0.00365202,0.00444669,0.00878777,0.0172123,0.0190053,0.0311167,0.0611927,0.0608952,0.0545462,0.0615198,0.169469,0.173736,0.331876
-1240.64,0.963452,0.0127403,5,32,1,1272.07,0.460931,1.83882,0.602423,0.0779573,0.253087,0.761159,0.000933579,0.478288,0.946172,0.134512,0.271094,0.110237,0.853533,3.40959e-54,1.2391e-50,1.54892e-35,5.98563e-61,0.705676,7.72068e-37,0.294324,4.55979e-51,9.25604e-60,9.57717e-28,4.08171e-11,4.51769e-22,6.40591e-18,1.9654e-23,0.421665,0.197799,0.635196,0.852978,0.0986043,0.369828,0.6811,0.012064,0.765885,0.380204,1.6153,0.0292178,0.62463,1.81718e-20,3.15979e-64,2.19868e-15,4.59374e-82,1.13584e-24,6.79724e-38,3.97494e-12,0.0840254,1.31344e-20,6.59082e-18,0.00513985,6.0008e-11,9.82911e-13,0.910835,0.941605,0.0583949,0.0102146,0.176025,0.00893968,0.0141743,0.0891434,0.162824,0.176025,0.147971,0.116757,0.116648,0.0723037,0.0280701,0.0245372,0.0187107,0.0167577,0.00713725,0.00124132,0.00189239,0.00230629,0.00435287,0.0102146,0.0112731,0.0163176,0.0322445,0.0321743,0.0373437,0.0477754,0.203681,0.209632,0.38955
-1238.25,0.877668,0.0127403,6,79,1,1267.36,0.869894,1.89831,0.614466,0.105055,0.32835,0.873897,0.000837424,0.579481,0.95807,0.123525,0.265166,0.132591,0.920417,4.76808e-50,3.76879e-47,3.08162e-44,1.01627e-68,0.817542,3.81192e-36,0.182458,7.09031e-31,6.4826e-18,3.83941e-18,1.95718e-17,6.94228e-13,1.54956e-12,2.10318e-18,0.560866,0.429045,0.809176,0.959197,0.0831635,0.347564,0.343634,0.0178927,1.46453,0.506702,1.0554,0.0324553,0.562923,2.53876e-14,3.13138e-70,9.4367e-17,4.0025e-78,1.59675e-21,1.0398e-62,4.44591e-11,0.342328,2.85737e-19,5.34759e-20,0.205522,1.53439e-14,2.7447e-11,0.452149,0.910469,0.0895314,0.0417184,0.207023,0.00632876,0.0151046,0.100817,0.186377,0.207023,0.157311,0.0994871,0.0994038,0.0556849,0.0213625,0.0188802,0.0144826,0.0126842,0.00505279,0.00264497,0.00463448,0.00711759,0.0159865,0.0417184,0.0453362,0.0641786,0.0904959,0.0893908,0.0788733,0.112539,0.125628,0.128003,0.193452
