# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unimode2_symmetric_Dirichtlet_2_ordered_bins_model
# start_datetime = 2024-03-04 01:35:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/03-03-2024.22.35UM.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/03-03-2024.22.35UM-results.csv
#   diagnostic_file = models/notebooks/results/03-03-2024.22.35UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 31
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_j.14,a_j.15,a_j.16,a_j.17,a_j.18,a_j.19,a_j.20,a_j.21,a_j.22,a_j.23,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,w_j_mode.15,w_j_mode.16,w_j_mode.17,w_j_mode.18,w_j_mode.19,w_j_mode.20,w_j_mode.21,w_j_mode.22,w_j_mode.23,w_j_mode.24,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,a_b.14,a_b.15,a_b.16,a_b.17,a_b.18,a_b.19,a_b.20,a_b.21,a_b.22,a_b.23,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,w_b_mode.15,w_b_mode.16,w_b_mode.17,w_b_mode.18,w_b_mode.19,w_b_mode.20,w_b_mode.21,w_b_mode.22,w_b_mode.23,w_b_mode.24,theta.1,theta.2,theta.3,y5.1,y5.2,y20.1,y20.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_j.15,p_j.16,p_j.17,p_j.18,p_j.19,p_j.20,p_j.21,p_j.22,p_j.23,p_j.24,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,p_b.15,p_b.16,p_b.17,p_b.18,p_b.19,p_b.20,p_b.21,p_b.22,p_b.23,p_b.24
# Adaptation terminated
# Step size = 0.0026783
# Diagonal elements of inverse mass matrix:
# 0.619468, 0.0642945, 0.0547519, 0.0187826, 0.0580621, 0.150971, 1.02388, 0.569835, 1.2828, 1.67452, 1.58117, 0.29929, 0.122087, 0.350703, 0.350544, 0.410445, 1.74554, 1.2646, 0.896868, 1.01126, 1.2672, 1.30781, 1.00366, 654.515, 654.273, 512.844, 324.587, 667.391, 588.282, 0.915302, 540.092, 663.415, 731.011, 517.204, 292.775, 521.56, 522.991, 392.563, 845.621, 339.227, 378.484, 620.709, 482.299, 411.879, 631.886, 675.099, 1.20406, 0.541951, 0.900008, 1.24856, 1.55206, 1.03476, 1.16044, 1.01451, 0.438459, 0.720527, 0.800149, 1.12928, 1.67121, 1.50452, 1.22304, 1.20763, 1.67233, 0.444419, 0.38396, 0.270325, 1.05524, 0.0399315, 0.0133376, 429.842, 611.804, 350.427, 436.767, 391.254, 614.063, 703.636, 418.104, 405.1, 393.563, 550.908, 455.235, 415.21, 310.435, 620.046, 414.605, 417.706, 319.302, 598.057, 385.966, 1141.53, 172.276, 773.5, 0.0447337, 0.0391973
-17953.1,0.984751,0.0026783,10,1023,0,18007.5,0.285311,1.02629,0.810099,1.21284,0.467419,0.16099,0.264794,0.173646,0.0873292,0.0304939,0.067842,0.122278,0.428818,0.411744,0.601293,0.447794,0.0966317,0.322123,0.280109,0.607795,1.01068,0.228275,0.537559,2.11466e-07,5.88648e-16,0.000669287,6.19809e-10,6.56995e-18,4.70715e-09,0.632189,0.303322,2.63578e-17,2.31726e-28,8.04399e-11,0.0263175,7.15795e-11,7.48767e-16,0.0203396,0.000361461,0.000313429,1.96139e-12,0.01639,4.4101e-15,9.15562e-07,9.70087e-05,3.95278e-24,1.2072e-10,0.83854,0.754644,1.13847,0.0145669,0.795604,0.688829,0.0905725,0.381339,0.0938252,0.120329,0.322986,0.241189,0.105537,0.0612995,0.115007,0.279439,0.181283,0.444636,0.194861,0.256078,0.197635,0.528052,1.43156,2.09088e-12,3.9315e-20,4.49332e-06,1.52605e-14,2.99537e-42,6.08292e-12,4.89245e-05,2.47579e-08,2.52205e-16,7.16823e-09,1.48035e-09,1.8057e-07,0.362523,1.30138e-15,1.93472e-07,1.89574e-05,0.000254219,7.49722e-19,6.35013e-05,2.81833e-06,6.08684e-20,0.635967,0.000928102,0.000188078,0.268788,0.483524,0.247688,0.0186474,0.109987,0.00813294,0.082928,0.00236491,0.00314569,0.00877849,0.0192837,0.0645101,0.102918,0.120888,0.109987,0.093607,0.086466,0.0841305,0.0792123,0.0704791,0.0474666,0.0337481,0.0194775,0.0136845,0.0128183,0.0107588,0.00813294,0.00443628,0.00163949,0.00130488,0.000762275,0.00024804,0.000573713,0.0012202,0.00380506,0.00386088,0.00855397,0.0170339,0.0186474,0.0272989,0.0299834,0.0338163,0.0467061,0.0594444,0.0573476,0.0564244,0.0552624,0.0554776,0.0579226,0.0723114,0.082928,0.101763,0.120807,0.0714092,0.0171545
-17949.1,0.961171,0.0026783,9,622,1,17995.4,0.660269,0.711473,1.05377,1.24423,0.451142,0.291474,0.192334,0.145681,0.0491221,0.0152324,0.248847,0.248837,0.289057,0.486791,0.695508,0.522452,0.191681,0.317131,0.214556,0.655634,0.476912,1.06306,0.588742,9.38598e-05,6.64299e-08,6.20435e-12,8.83825e-15,2.06416e-15,0.00300726,0.794399,0.00394426,4.63345e-12,1.85617e-05,3.50263e-07,0.193475,0.00136821,1.2038e-16,4.42721e-07,1.45095e-10,4.55861e-06,7.81689e-21,1.33861e-12,6.05173e-18,8.94104e-12,0.00368288,5.71619e-06,1.54181e-09,0.523874,1.39574,0.286605,0.00620661,0.784902,0.340132,0.233939,0.676862,0.175866,0.131518,0.593198,0.156737,0.55158,0.0306422,0.169352,0.396203,0.224062,0.410437,0.172242,0.240487,0.0813366,0.591762,1.329,9.43447e-21,9.92378e-22,8.29127e-09,1.02682e-11,5.05667e-31,0.00573431,2.40202e-07,7.59628e-21,6.47421e-12,4.37614e-07,0.00598671,0.269979,0.0492367,1.88634e-14,9.65911e-11,0.0321375,3.03486e-18,9.46207e-21,1.97927e-12,4.97196e-18,0.427629,0.205061,0.00423489,1.00033e-07,0.240177,0.505713,0.25411,0.013708,0.11057,0.00476631,0.0921155,0.0015964,0.00302189,0.00611742,0.017517,0.060775,0.0954219,0.127421,0.11057,0.100413,0.0974793,0.0966174,0.0855848,0.0668175,0.0500581,0.0307972,0.0154391,0.00926808,0.00771757,0.00575414,0.00476631,0.00297156,0.00251866,0.000871926,0.000483942,0.000425414,0.000718336,0.00290061,0.00386332,0.00388737,0.00852186,0.0111607,0.013708,0.0260086,0.0308908,0.0351584,0.0620878,0.0589563,0.0503858,0.050372,0.0511505,0.0550226,0.060992,0.0802245,0.0921155,0.113394,0.110084,0.0616501,0.0163214
-17946.5,0.987816,0.0026783,9,800,1,17993.7,1.09812,0.876295,1.0274,1.14284,0.517347,0.278805,0.250775,0.276996,0.183992,0.0891124,0.250572,0.38737,0.305258,0.479603,0.784914,0.365974,0.876819,0.502772,0.0911878,0.385215,0.360647,0.269272,0.897238,2.37636e-10,7.01114e-19,5.38746e-12,1.2411e-05,0.000782281,1.839e-11,0.634138,1.78475e-07,0.0358152,0.000100087,0.0408763,0.239224,0.0057284,5.7117e-08,0.000783464,2.24957e-10,2.92293e-05,1.04119e-22,0.028449,1.92105e-10,1.40664e-10,8.82239e-13,0.0140612,6.12522e-07,0.330365,0.862001,0.227764,0.00472642,0.798553,0.631184,0.263783,0.276867,0.421092,0.692482,0.178177,0.289423,0.268182,0.0837423,0.0354887,0.139416,0.723023,0.660004,0.2119,0.387119,0.029579,0.636863,1.16124,1.54154e-36,4.92578e-19,2.11238e-09,2.90355e-11,1.40562e-21,3.17126e-15,0.0259912,2.20927e-23,1.28347e-09,4.22433e-05,5.80808e-14,1.04535e-19,0.195562,0.197563,8.97636e-14,0.0232162,1.34075e-08,7.92004e-10,3.88877e-24,1.97661e-12,0.55651,1.275e-05,1.34714e-14,0.00110209,0.266584,0.484768,0.248648,0.0135789,0.111526,0.00877732,0.0854696,0.000935045,0.00280375,0.00673457,0.018815,0.0589843,0.0987391,0.130423,0.111526,0.0988132,0.0925757,0.0906907,0.0860731,0.0591551,0.0438047,0.0275772,0.0135817,0.0103661,0.00792467,0.0093723,0.00877732,0.00702206,0.00633769,0.00637085,0.00259757,0.000724252,0.00100778,0.00238631,0.00299671,0.0030109,0.0066912,0.0125784,0.0135789,0.0156535,0.0212039,0.0393673,0.046685,0.0618611,0.0650212,0.0623077,0.0612906,0.0571193,0.0523508,0.0727431,0.0854696,0.119192,0.115724,0.061336,0.0197004
-17938.1,0.986923,0.0026783,11,2047,0,17990.2,1.16752,1.21387,0.747864,1.14103,0.512903,0.258445,0.23091,0.275423,0.926037,0.0639454,0.0313751,0.222776,0.447924,0.380382,0.129741,0.301546,0.190783,0.146816,0.606143,0.127694,0.345144,0.0878022,0.468652,1.05946e-07,2.20513e-17,0.000337558,1.42687e-07,4.72092e-08,1.97269e-05,0.520466,1.68339e-09,0.0263145,0.00994031,0.377425,0.0496183,6.80185e-18,7.17143e-14,6.42987e-08,0.000419389,2.56938e-06,3.0421e-11,3.01041e-05,5.14893e-05,1.58272e-25,1.07727e-11,0.0153747,9.19236e-09,0.310722,0.117772,0.425195,0.903462,1.03852,0.800086,0.572211,0.665763,0.40762,0.524855,0.37914,0.4606,0.414363,0.251076,0.0395446,0.19298,0.471831,0.728059,0.404167,0.235306,0.130797,0.709341,1.81167,3.73542e-29,3.73432e-07,6.53159e-09,2.63107e-05,8.06132e-24,1.29186e-08,0.00207084,2.59551e-14,8.4232e-32,0.0347597,3.86506e-08,9.25449e-13,0.253622,0.0152931,0.0871083,0.000411351,4.38176e-16,7.32133e-10,1.48602e-11,0.0225331,0.000229771,0.583941,3.64553e-13,4.75302e-06,0.346469,0.46181,0.191721,0.00875811,0.101499,0.00924414,0.102832,0.000774475,0.00248897,0.00837897,0.0174663,0.0544792,0.0909643,0.117782,0.101499,0.0891334,0.0856031,0.0877461,0.0854835,0.0684875,0.0439549,0.0303038,0.0267417,0.0200785,0.016844,0.0147789,0.00924414,0.00856503,0.00740539,0.0072556,0.00454089,0.00015111,0.000206176,0.000231921,0.000354731,0.000859268,0.00241957,0.00538329,0.00875811,0.0165199,0.0246759,0.0326682,0.0439486,0.0664804,0.0584171,0.0571657,0.0561667,0.0525009,0.0516849,0.0741823,0.102832,0.124687,0.139729,0.0687426,0.0112343
-17940.1,0.995491,0.0026783,10,1023,0,17983.1,0.3278,1.22466,0.853834,1.06567,0.573077,0.325798,0.242798,0.322294,0.204435,0.472368,0.213219,0.129974,0.756505,0.999765,0.225361,0.31522,0.349995,0.100402,0.195109,0.190463,0.587088,0.157683,0.563008,2.4835e-43,5.97104e-09,7.07275e-12,5.35908e-05,0.00866313,0.0250775,0.525512,0.000243164,2.18575e-11,7.97672e-05,0.0273191,0.34686,9.12896e-24,8.38108e-07,3.96619e-08,0.0012996,4.47433e-05,0.0603159,0.000114113,0.0019516,2.36337e-43,3.56377e-07,0.00246379,4.94268e-12,0.259796,0.213382,0.916848,0.472316,0.26293,0.337712,0.0329133,0.544226,0.671213,0.11548,0.34291,0.136917,0.577731,0.301393,0.00521678,0.915842,0.123819,0.299383,0.385227,0.243504,0.178144,0.54668,1.44373,8.06246e-18,2.306e-08,0.000187297,6.83701e-10,9.62303e-07,3.42146e-08,2.01766e-12,1.2536e-16,2.23784e-20,1.0477e-09,2.58156e-09,0.00321961,0.151787,6.54165e-25,0.221551,0.000680742,6.58232e-10,0.0241692,3.22752e-11,1.90294e-21,3.92e-08,0.59772,0.000644064,3.94702e-05,0.339934,0.460641,0.199425,0.00790668,0.10493,0.0122398,0.0927075,0.00166971,0.00231741,0.00788615,0.0185217,0.0537137,0.0924075,0.123506,0.10493,0.0897108,0.0849877,0.0876313,0.0930317,0.0818668,0.0396826,0.0184049,0.0166907,0.0155579,0.0161211,0.0146652,0.0122398,0.0101993,0.00599258,0.00526609,0.002999,0.00068203,0.000884365,0.00109472,0.00263422,0.0042051,0.00546305,0.00765112,0.00790668,0.0136178,0.0266391,0.0298996,0.0421285,0.048163,0.0542438,0.0644397,0.064273,0.0595737,0.062643,0.071555,0.0927075,0.112982,0.131996,0.076531,0.0180857
-17937.9,0.997084,0.0026783,10,2047,0,17984.5,0.232622,1.04706,0.636066,1.39426,0.434221,0.343769,0.2,0.355053,0.666744,0.0864088,0.180966,0.319175,0.825428,0.571211,0.28622,0.664504,0.860415,0.0571652,0.299099,0.145453,0.673824,0.0751187,1.06749,1.44142e-35,1.77152e-10,2.04451e-12,2.65015e-05,0.000634638,3.18528e-05,0.518729,1.65439e-05,0.0132471,5.42311e-11,1.47646e-07,0.30381,2.9044e-32,0.071051,1.95102e-14,3.8489e-08,0.000272486,2.02026e-05,0.0108013,0.0762118,2.8857e-38,0.00514753,1.56228e-10,3.99392e-11,0.292505,0.474086,0.717017,0.805648,0.105721,0.496675,0.0866778,1.23431,0.547818,0.0825868,0.483249,0.253724,0.197566,0.862082,0.0134225,0.375996,0.311331,0.551571,0.481692,0.181233,0.159193,0.613285,1.43363,4.80534e-23,2.65465e-05,5.66188e-06,0.00106842,2.57039e-05,6.97733e-07,0.00161104,1.36552e-08,6.56007e-12,0.000185103,1.65945e-05,1.56443e-07,0.235022,2.03132e-26,0.14542,0.0303212,6.41943e-14,3.81441e-10,0.00242918,0.00978909,0.102798,0.470748,0.000531997,4.74881e-15,0.385011,0.436071,0.178919,0.00488019,0.105589,0.0200711,0.101974,0.00204078,0.00257527,0.00733761,0.013861,0.05585,0.0860645,0.121289,0.105589,0.0878565,0.0803472,0.0819767,0.0873939,0.0672438,0.0440415,0.0263424,0.0210349,0.0149188,0.0169959,0.0175398,0.0200711,0.0175134,0.00984423,0.00913183,0.00314017,0.000323875,0.000433921,0.000688788,0.00139998,0.00258799,0.00284651,0.0045452,0.00488019,0.0154964,0.0266651,0.0289434,0.0468269,0.0603197,0.0561809,0.0635156,0.0632607,0.0564085,0.0568484,0.0716151,0.101974,0.118366,0.129128,0.070044,0.0167015
