# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unimode2_symmetric_Dirichtlet_2_ordered_bins_model
# start_datetime = 2024-03-04 01:35:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/03-03-2024.22.35UM.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/03-03-2024.22.35UM-results.csv
#   diagnostic_file = models/notebooks/results/03-03-2024.22.35UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 31
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_j.14,a_j.15,a_j.16,a_j.17,a_j.18,a_j.19,a_j.20,a_j.21,a_j.22,a_j.23,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,w_j_mode.15,w_j_mode.16,w_j_mode.17,w_j_mode.18,w_j_mode.19,w_j_mode.20,w_j_mode.21,w_j_mode.22,w_j_mode.23,w_j_mode.24,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,a_b.14,a_b.15,a_b.16,a_b.17,a_b.18,a_b.19,a_b.20,a_b.21,a_b.22,a_b.23,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,w_b_mode.15,w_b_mode.16,w_b_mode.17,w_b_mode.18,w_b_mode.19,w_b_mode.20,w_b_mode.21,w_b_mode.22,w_b_mode.23,w_b_mode.24,theta.1,theta.2,theta.3,y5.1,y5.2,y20.1,y20.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_j.15,p_j.16,p_j.17,p_j.18,p_j.19,p_j.20,p_j.21,p_j.22,p_j.23,p_j.24,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,p_b.15,p_b.16,p_b.17,p_b.18,p_b.19,p_b.20,p_b.21,p_b.22,p_b.23,p_b.24
# Adaptation terminated
# Step size = 0.00378352
# Diagonal elements of inverse mass matrix:
# 0.488837, 0.0682289, 0.0533931, 0.018295, 0.0505886, 0.123138, 0.430353, 0.601902, 1.32441, 1.90361, 2.98582, 0.271229, 0.196131, 0.458716, 0.533093, 0.624211, 1.29197, 1.88104, 1.06809, 0.935561, 1.1381, 1.21954, 0.924817, 418.202, 796.381, 538.72, 641.553, 411.79, 590.666, 0.437412, 402.728, 772.928, 489.924, 494.548, 422.247, 328.452, 473.053, 566.338, 346.94, 767.211, 500.737, 690.857, 440.987, 940.1, 698.148, 543.098, 0.93022, 1.83533, 1.35985, 1.38319, 0.547642, 0.563222, 0.937777, 0.753291, 0.377394, 0.946784, 0.975047, 0.886891, 1.69326, 1.3872, 1.42066, 1.63853, 1.11591, 0.493827, 0.346374, 0.183835, 1.58228, 0.0354322, 0.0171768, 1015.51, 685.523, 508.406, 471.688, 477.26, 487.185, 726.12, 754.821, 480.672, 679.671, 761.973, 283.458, 54.414, 471.266, 308.779, 610.271, 474.332, 359.588, 721.621, 670.037, 562.704, 1047.87, 515.748, 0.0445286, 0.0339804
-17969.7,0.991432,0.00378352,8,464,1,18030,0.535806,1.45617,1.11688,1.12173,0.37819,0.249586,0.273443,0.152519,0.463863,0.0693408,0.588505,0.704538,0.203405,0.352851,0.91981,0.409,0.127822,0.0297296,0.485961,0.132534,0.339972,0.884745,0.533018,3.35593e-29,6.83137e-09,5.79318e-20,1.50131e-06,3.16946e-33,0.0181314,0.566688,5.64904e-18,2.61424e-09,2.56296e-06,1.91155e-32,0.415177,2.00103e-09,6.79777e-39,5.54003e-23,2.76058e-11,5.41222e-19,3.41103e-26,3.07322e-09,5.17114e-50,1.73036e-11,1.3196e-08,2.66706e-13,2.38951e-08,0.388873,0.432525,0.957892,1.02762,0.572477,0.352944,0.0336279,0.69029,0.503088,0.146847,0.0131263,0.4785,0.624928,0.514576,0.282421,0.0438073,0.153464,0.427976,0.300763,0.28088,0.0898152,0.383903,1.14338,8.28643e-25,3.04973e-08,0.000350388,1.43635e-20,8.51012e-21,0.0326274,4.45359e-06,6.53e-10,2.37593e-09,0.000443874,7.57572e-24,3.2753e-11,0.305262,2.87673e-11,0.0741009,5.09847e-34,8.21791e-39,2.98479e-26,1.77873e-10,1.17949e-10,0.584449,1.29243e-30,0.00275938,1.71501e-06,0.245408,0.479545,0.275047,0.0155447,0.107078,0.00430024,0.0873875,0.00100393,0.00171553,0.00735874,0.0224832,0.0690252,0.100752,0.127463,0.107078,0.0992795,0.0893038,0.0894904,0.109048,0.0539063,0.0439848,0.0309073,0.0123195,0.008184,0.00720201,0.00699105,0.00430024,0.00376646,0.00268093,0.00110675,0.000649479,0.000545105,0.000804203,0.00123938,0.00296048,0.00815937,0.0144436,0.0153603,0.0155447,0.0236857,0.036594,0.0419222,0.0424407,0.0671621,0.0510724,0.0533154,0.0536107,0.054037,0.0563554,0.0701384,0.0873875,0.110647,0.101212,0.0692792,0.0220827
-17967.4,0.988259,0.00378352,9,528,1,18020.7,0.640711,1.22466,0.89968,1.21793,0.363363,0.473559,0.319252,0.244699,0.200217,0.0776848,0.255718,0.476971,0.195268,0.398026,0.604911,0.369392,0.229662,0.0814637,0.552764,0.073834,0.437769,0.440818,0.207087,2.20873e-19,4.38857e-16,1.74442e-15,4.24917e-11,8.28401e-39,1.53338e-10,0.644281,3.92248e-20,1.2087e-08,1.72362e-12,1.75835e-44,0.355719,4.18681e-08,3.56354e-37,7.82561e-14,4.61164e-09,2.07816e-09,7.97103e-41,2.10443e-19,3.10672e-36,4.53183e-14,3.53165e-26,6.91145e-20,2.6932e-20,0.512845,0.912275,0.301325,0.542966,0.451108,0.498933,0.0267985,0.418484,0.237614,0.280497,0.0188349,0.486284,0.380797,0.238416,0.224651,0.0167812,0.0663765,0.628512,0.264696,0.273304,0.0563755,0.511808,1.41369,1.11708e-08,3.27015e-12,2.66075e-07,3.41048e-10,1.0804e-26,3.21468e-07,2.37362e-05,2.13184e-06,1.7751e-16,0.0036366,2.36061e-21,8.58718e-12,0.354874,1.06348e-05,0.0082643,6.8869e-29,8.77564e-49,2.78133e-06,0.000180456,1.08244e-11,0.621461,0.00487746,0.00666664,1.68621e-07,0.277504,0.472462,0.250034,0.0155763,0.110311,0.00513627,0.0918934,0.00109208,0.00207257,0.00705299,0.017342,0.0586194,0.0843039,0.135367,0.110311,0.0988746,0.0939624,0.0930799,0.0941403,0.0584291,0.0480646,0.0322823,0.0176301,0.0121851,0.00968478,0.0089271,0.00513627,0.0047707,0.00307937,0.0019816,0.00161094,0.000606258,0.00101247,0.00252102,0.00340749,0.00586458,0.00920766,0.0151646,0.0155763,0.0236671,0.0300138,0.0394339,0.0401687,0.0649317,0.0553661,0.0535511,0.0541383,0.0542911,0.0550455,0.0751231,0.0918934,0.116022,0.109856,0.0668719,0.0162663
-17980.6,0.998218,0.00378352,10,1023,0,18019,0.570293,0.57861,1.3158,1.28024,0.161322,0.392486,0.0663691,0.288747,0.310693,0.678488,0.235382,0.470175,0.358135,0.542418,0.45394,1.15558,0.423201,0.259948,0.37831,0.0101637,0.440113,0.065854,0.0988768,1.13979e-09,1.0476e-13,8.56193e-17,2.38894e-12,2.48337e-37,0.000182152,0.621436,1.72078e-09,2.25194e-35,4.03824e-11,3.73627e-34,0.37838,1.25116e-14,3.33161e-45,5.58468e-21,1.99793e-10,3.2332e-44,8.01948e-23,2.24396e-15,2.75794e-28,1.69449e-24,9.21839e-10,4.40877e-07,5.03531e-07,0.427813,1.49795,0.898273,0.35524,0.725349,0.0881523,0.00991588,0.133667,0.672369,0.346192,0.0366182,0.618515,0.444562,0.659091,0.0781296,0.259357,0.212433,0.0453434,0.352758,0.287698,0.0418823,0.464798,1.58506,0.0007206,9.11159e-13,4.18396e-05,1.16346e-20,1.12077e-35,0.0259591,1.72866e-11,7.22416e-26,1.44885e-07,2.13812e-15,7.57149e-19,1.16055e-21,0.331712,0.000528163,3.50491e-17,1.10024e-21,1.71673e-25,0.0266718,0.0112908,1.18523e-28,2.35613e-14,0.598625,2.51301e-07,0.00444994,0.230746,0.490879,0.278375,0.0154838,0.123861,0.00177766,0.085548,0.00176774,0.00312675,0.00557673,0.0207885,0.0747867,0.0878791,0.130089,0.123861,0.102812,0.0897695,0.091131,0.101184,0.0632294,0.044196,0.0256929,0.0163181,0.00513821,0.00336529,0.00259497,0.00177766,0.00175969,0.00113327,0.00106107,0.000961192,0.000660345,0.000695264,0.00211197,0.00504711,0.00717983,0.0147991,0.0154079,0.0154838,0.0166585,0.0277189,0.0379625,0.0392887,0.0713707,0.0555002,0.0520001,0.0530659,0.0589782,0.0667668,0.0684562,0.085548,0.107313,0.111175,0.0701441,0.016668
-17974,0.976824,0.00378352,10,1023,0,18034.2,0.781308,1.11997,1.11006,0.998775,0.495297,0.607642,0.350108,0.359952,0.239177,0.150902,0.519025,0.503659,0.114049,0.830734,1.15082,0.295152,0.2965,0.693419,0.334096,0.100303,0.437982,0.0169914,1.27566,4.36497e-15,0.000613305,0.00149415,3.70051e-07,1.23687e-20,0.180575,0.42822,0.0137333,1.84238e-35,1.47672e-12,1.91561e-42,0.37531,4.10662e-09,8.74837e-26,2.30038e-23,1.61367e-07,1.40181e-07,1.6341e-12,1.35638e-14,5.2716e-05,1.00405e-12,7.09415e-18,3.84762e-25,3.00383e-16,0.800654,0.575517,0.222601,0.306374,1.29513,0.755169,0.0715056,0.356822,0.364485,0.252056,0.00230268,0.354408,0.650801,0.0287001,0.358908,0.143079,0.198093,0.120298,0.48431,0.197086,0.0671904,0.645818,1.35249,4.18437e-10,2.282e-13,5.73105e-44,0.00835635,7.82638e-26,5.95416e-07,0.0156487,9.14524e-08,3.01639e-11,2.36802e-05,1.56499e-21,6.96709e-30,0.36047,2.16037e-07,0.011751,3.77717e-53,3.2327e-25,0.000154783,5.28897e-27,2.24882e-23,3.12724e-07,0.601004,0.00258987,3.97334e-11,0.21567,0.460492,0.323838,0.0204069,0.110061,0.00152286,0.0887777,0.00144623,0.00315904,0.00884217,0.0246717,0.0663647,0.108804,0.138545,0.110061,0.0929044,0.0883047,0.0880185,0.102714,0.062072,0.0553816,0.024132,0.00763678,0.00568624,0.00422896,0.00211966,0.00152286,0.00137752,0.000888968,0.000873991,0.00024406,0.000808963,0.00180156,0.00320326,0.0040019,0.00407802,0.00946372,0.0194087,0.0204069,0.0270692,0.0374794,0.0475123,0.0476168,0.0670865,0.0516628,0.0515157,0.0520484,0.0541173,0.0588267,0.0627961,0.0887777,0.104927,0.111331,0.0588429,0.0152166
-17963.6,0.99232,0.00378352,10,1023,0,18017.6,0.614785,1.78689,1.07508,0.775391,0.580078,0.563907,0.400851,0.151446,0.331075,0.821986,0.292083,0.780922,0.0832301,0.39631,0.699797,0.665413,0.149534,0.503178,0.263738,0.143093,0.733877,0.0206708,0.235201,4.73549e-06,1.59731e-05,1.83402e-27,1.01319e-07,2.11008e-10,0.141109,0.302686,0.168188,1.09709e-12,0.00107981,3.81267e-15,0.38108,0.00433524,6.17476e-18,1.03841e-24,8.92168e-09,4.53136e-06,0.000194277,3.53731e-06,1.59825e-12,1.28959e-16,1.21723e-12,3.77488e-23,0.00129967,0.37598,0.22605,0.930676,1.02002,0.270469,0.0857619,0.0618382,0.248841,0.756307,0.958076,0.0103212,0.798105,0.942128,0.298836,0.17721,0.0383367,0.282745,0.152007,0.485881,0.151644,0.169133,0.497428,1.31343,1.56328e-19,3.39763e-14,2.57338e-33,5.00879e-28,1.40028e-13,0.000445447,7.7642e-08,2.82501e-05,1.42014e-18,0.0921383,2.93156e-25,9.45283e-21,0.279558,6.97642e-12,1.16925e-20,2.66885e-53,1.41414e-20,0.0138226,2.02754e-25,0.0696401,1.54595e-15,0.534012,0.010355,8.75755e-09,0.229175,0.507755,0.26307,0.0129425,0.115611,0.0032883,0.0937843,0.000791999,0.00146096,0.00866388,0.0253828,0.0551162,0.0984468,0.128209,0.115611,0.104817,0.089348,0.0921728,0.107675,0.0500529,0.0460577,0.0309983,0.0154263,0.00798688,0.00690048,0.00422414,0.0032883,0.0028803,0.00157862,0.00155685,0.00135396,0.000664708,0.000968093,0.00121364,0.00307806,0.00853619,0.0111874,0.0121751,0.0129425,0.0165612,0.035184,0.0421834,0.0424446,0.0793003,0.0491074,0.0494377,0.0517161,0.0524198,0.0600753,0.065484,0.0937843,0.10317,0.116453,0.0724355,0.0194777
-17953.2,0.908316,0.00378352,10,1023,0,17999.3,0.690934,1.24692,0.926228,0.93516,0.495091,0.51362,0.247053,0.121023,0.686687,0.27494,0.288679,0.776908,0.137526,0.372144,0.794107,0.513306,0.631055,0.434837,0.439583,0.375845,0.552619,0.00754128,0.121824,1.51726e-10,1.12923e-08,1.46467e-28,3.86812e-06,0.000380149,0.0826114,0.528708,3.02551e-05,8.77481e-24,0.0111925,0.0203778,0.244564,0.0330763,0.0547885,6.30641e-30,1.87752e-05,7.01946e-12,5.45581e-09,1.31641e-08,1.64395e-22,0.024248,1.25205e-07,1.48921e-12,1.18522e-07,0.747148,1.34025,0.362585,0.468724,0.772023,0.133861,0.0982174,0.404835,0.604333,0.303007,0.0446199,0.307692,0.234376,1.13134,0.0441581,0.107163,0.500297,0.269686,0.343176,0.0991782,0.107576,0.483803,1.50273,6.59057e-05,0.000825954,2.10971e-15,5.02794e-23,3.43136e-06,3.60444e-13,6.28816e-06,6.42461e-08,0.000140031,0.00977749,4.91831e-34,1.09353e-19,0.24424,1.46801e-05,1.50467e-10,7.19994e-44,0.175614,2.00193e-05,1.47354e-15,1.57162e-05,1.79493e-15,0.569273,2.47202e-11,3.56123e-06,0.26959,0.486141,0.24427,0.0108419,0.113756,0.0058242,0.0964147,0.00129522,0.00258471,0.00899374,0.0227089,0.0578506,0.0948007,0.136864,0.113756,0.105051,0.0822873,0.0831643,0.0884635,0.0544606,0.050329,0.0348087,0.0161329,0.0101895,0.00654178,0.00563762,0.0058242,0.00688334,0.00396099,0.00393123,0.00348034,0.000422989,0.000834484,0.00182766,0.00255225,0.00401069,0.00860415,0.00983105,0.0108419,0.0162382,0.0296691,0.0391241,0.0407973,0.0547455,0.0491754,0.0594073,0.0611347,0.0658298,0.06864,0.0772121,0.0964147,0.103967,0.113319,0.0698542,0.0155459
