# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unimode2_symmetric_Dirichtlet_2_ordered_bins_model
# start_datetime = 2024-03-04 01:58:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/03-03-2024.22.57UM.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/03-03-2024.22.57UM-results.csv
#   diagnostic_file = models/notebooks/results/03-03-2024.22.57UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 31
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_j.14,a_j.15,a_j.16,a_j.17,a_j.18,a_j.19,a_j.20,a_j.21,a_j.22,a_j.23,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,w_j_mode.15,w_j_mode.16,w_j_mode.17,w_j_mode.18,w_j_mode.19,w_j_mode.20,w_j_mode.21,w_j_mode.22,w_j_mode.23,w_j_mode.24,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,a_b.14,a_b.15,a_b.16,a_b.17,a_b.18,a_b.19,a_b.20,a_b.21,a_b.22,a_b.23,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,w_b_mode.15,w_b_mode.16,w_b_mode.17,w_b_mode.18,w_b_mode.19,w_b_mode.20,w_b_mode.21,w_b_mode.22,w_b_mode.23,w_b_mode.24,theta.1,theta.2,theta.3,y5.1,y5.2,y20.1,y20.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_j.15,p_j.16,p_j.17,p_j.18,p_j.19,p_j.20,p_j.21,p_j.22,p_j.23,p_j.24,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,p_b.15,p_b.16,p_b.17,p_b.18,p_b.19,p_b.20,p_b.21,p_b.22,p_b.23,p_b.24
# Adaptation terminated
# Step size = 0.00553326
# Diagonal elements of inverse mass matrix:
# 0.613081, 0.29619, 0.0894446, 0.131308, 0.169905, 0.671424, 1.63165, 1.15839, 1.19818, 1.23395, 0.945868, 1.19536, 0.603436, 0.80745, 1.13324, 1.78814, 0.903282, 1.1073, 1.1435, 1.11971, 1.11906, 1.43717, 1.02515, 597.987, 1079.55, 836.878, 324.946, 415.974, 1030.38, 212.939, 536.124, 340.295, 494.281, 431.221, 478.718, 372.21, 595.524, 357.046, 326.275, 336.317, 868.465, 465.882, 537.046, 402.271, 607.47, 498.735, 0.902075, 0.886747, 1.26944, 1.01346, 0.582232, 0.36719, 0.713952, 1.14348, 1.16378, 1.1036, 0.980816, 0.989568, 2.11154, 1.82999, 1.81155, 1.50423, 1.12808, 1.21452, 0.798464, 0.213977, 0.307374, 0.445273, 0.0299016, 379.16, 621.79, 515.224, 405.332, 524.33, 373.125, 577.29, 579.351, 522.671, 536.024, 641.297, 471.525, 252.328, 384.47, 838.123, 456.812, 433.129, 439.46, 747.437, 659.47, 58.0087, 536.076, 372.691, 0.11616, 0.103335
-6107.28,0.967445,0.00553326,8,351,1,6155.46,0.298732,0.880403,1.24625,0.670967,0.688372,0.292034,0.025912,0.287981,0.192091,0.166958,0.506888,0.0969682,0.481442,0.0870599,0.202982,0.1684,0.0441637,0.511048,0.599958,0.198182,0.103625,1.21572,0.0682918,2.24491e-27,1.20583e-07,0.000107798,5.97536e-16,1.26203e-15,3.02465e-19,0.723254,0.000116322,2.29986e-14,4.8952e-48,0.237805,5.54459e-18,0.000209794,0.00427566,3.90591e-17,7.78215e-26,1.0195e-22,2.75422e-05,0.0252963,3.13838e-32,8.39427e-09,1.76624e-14,0.000204081,0.00870297,0.683307,0.24876,0.283055,0.653182,0.559664,0.475639,0.116368,0.469466,0.737616,0.467547,0.15266,0.313411,0.269542,0.626323,0.0555581,0.06999,0.742367,0.341355,0.235649,0.402931,0.128172,0.201431,1.32363,5.67405e-16,9.68036e-10,7.05029e-12,1.14033e-13,0.000429029,1.15335e-05,0.000815199,6.56447e-15,2.73675e-13,1.16189e-06,0.0156609,7.41164e-12,0.341735,2.39383e-11,9.97944e-16,4.98902e-05,6.12764e-09,0.207301,6.04397e-16,2.27574e-12,0.433997,4.22085e-17,7.86201e-17,1.34771e-13,0.252145,0.425849,0.322005,0.00903761,0.123957,0.00899811,0.0833843,0.00215514,0.00290545,0.00700746,0.0242304,0.04738,0.0942993,0.126279,0.123957,0.103433,0.0946194,0.0898122,0.0549084,0.0500805,0.0323142,0.0299067,0.0251462,0.0219929,0.0212727,0.0156586,0.00899811,0.00761118,0.00700837,0.00448395,0.00453992,0.000457503,0.000906047,0.00116195,0.00154211,0.00296339,0.00506424,0.00808765,0.00903761,0.0142735,0.0296599,0.047286,0.0542125,0.0726109,0.0619637,0.053992,0.0543224,0.0549764,0.0799819,0.0788148,0.0833843,0.102246,0.0899459,0.0735362,0.019573
-6106.66,0.90994,0.00553326,7,179,1,6157.45,0.280265,0.92542,1.26782,0.632751,0.600907,0.251577,0.0207287,0.299483,0.175671,0.360511,0.591392,0.0925637,0.447566,0.0872264,0.125212,0.258159,0.0443873,0.598131,0.944277,0.19081,0.168155,0.752863,0.104398,2.72332e-25,7.88061e-05,1.0526e-14,2.97724e-16,6.04308e-16,2.75965e-11,0.600361,0.000341634,1.25373e-16,4.97637e-46,0.300863,2.01893e-15,2.27997e-07,0.0983479,1.95282e-20,5.22909e-27,7.20635e-27,6.88121e-06,8.74389e-07,3.30803e-39,1.96058e-15,5.83002e-23,2.10055e-08,2.43592e-10,0.625056,0.236306,0.220267,0.773556,0.5602,0.622518,0.12823,0.420832,0.544766,0.289819,0.261205,0.385644,0.570817,0.471889,0.0626175,0.0290221,0.649177,0.290592,0.251531,0.355691,0.157693,0.166852,1.44238,2.57185e-14,5.96784e-14,2.50443e-10,7.48879e-16,0.000369182,9.67751e-07,0.0055502,2.0822e-13,1.00909e-13,4.96978e-09,0.00371905,3.95724e-10,0.381626,1.79279e-10,1.40122e-21,0.042257,5.75171e-08,0.0601446,1.32078e-14,1.09912e-12,0.506333,4.4763e-14,1.8497e-16,1.82864e-11,0.220659,0.441151,0.33819,0.0132906,0.114838,0.00536516,0.0811314,0.00224405,0.00296996,0.00742535,0.0263418,0.0495911,0.0904404,0.11631,0.114838,0.0987595,0.0935397,0.0918138,0.0564035,0.0529083,0.0419837,0.0384769,0.0339487,0.0262249,0.0250864,0.0137936,0.00536516,0.00443317,0.00374702,0.00176491,0.00158995,0.000586244,0.00109531,0.00138728,0.00172911,0.00374778,0.00645272,0.0119546,0.0132906,0.0193565,0.0326048,0.0433367,0.0557575,0.0814013,0.0585514,0.0545854,0.0549772,0.0548442,0.0641772,0.0706813,0.0811314,0.104938,0.0896289,0.0758551,0.0179295
-6101.98,0.990013,0.00553326,10,1023,0,6146.97,0.765438,0.592136,0.815902,1.13144,0.445725,0.277191,0.303871,0.192832,0.0334768,0.165402,0.422898,0.179349,1.1392,0.130217,0.0172833,0.549164,0.302584,0.86719,0.559896,0.326141,0.324936,0.156876,0.965069,4.54424e-34,3.56294e-09,4.30838e-08,2.01538e-14,7.62434e-20,0.0730381,0.729776,2.39354e-05,0.00121503,2.58371e-07,2.03662e-39,3.8395e-08,0.172089,4.34865e-18,1.37511e-11,8.62424e-13,1.38006e-18,5.12807e-08,6.16174e-36,5.25154e-34,2.41851e-19,0.0238576,2.89741e-18,4.62379e-14,0.48796,0.146131,0.587152,0.0867092,0.93023,0.577362,0.378435,0.214769,0.337564,0.273756,0.152522,0.207855,0.497864,0.455441,0.139237,0.0296611,0.613787,0.133086,0.468365,0.471127,0.354984,0.17953,1.09386,2.41575e-13,1.29792e-11,2.4097e-11,7.8411e-16,0.000429884,1.29139e-10,4.44997e-13,3.05818e-06,3.7223e-19,3.37373e-05,3.12218e-25,8.17217e-11,0.345667,1.3235e-18,0.00128146,0.00331814,0.111058,0.000331551,0.153266,8.70425e-07,0.384593,1.71178e-05,3.79454e-09,2.66016e-07,0.149316,0.450386,0.400298,0.0209856,0.110259,0.00489253,0.0782455,0.00267225,0.00574516,0.0103864,0.0234858,0.0728083,0.113699,0.14233,0.110259,0.0953736,0.0931531,0.0836703,0.0694104,0.0672348,0.0217576,0.0191702,0.0188521,0.0112397,0.00863126,0.00503445,0.00489253,0.00551829,0.00673052,0.00575332,0.00219177,0.000886465,0.00144404,0.00167126,0.00300636,0.00327867,0.00810201,0.0143852,0.0209856,0.0260066,0.0364405,0.0479075,0.0557978,0.0686851,0.0571964,0.0593674,0.0623882,0.0631557,0.070581,0.0755132,0.0782455,0.0986359,0.069164,0.0577978,0.0193578
-6105.47,0.954168,0.00553326,9,511,0,6158.33,0.400519,1.30372,1.4628,0.798972,0.570484,0.0914684,0.175321,0.565503,0.0424359,0.0650694,0.273074,0.0461004,0.200682,0.391149,0.127223,0.32988,0.301023,0.112052,0.364278,0.209708,0.191007,0.265057,0.400183,4.95445e-18,3.77693e-09,7.35931e-08,4.70237e-12,5.24479e-32,5.13921e-05,2.16646e-06,0.892168,1.65859e-06,3.74285e-07,8.17558e-06,3.30522e-44,0.102128,9.93565e-09,2.26998e-05,4.37881e-08,7.82783e-19,0.00288375,0.00273282,1.38442e-16,4.64092e-07,4.44299e-22,8.50652e-11,7.21039e-16,0.501536,0.146533,0.435475,1.07864,0.0735156,0.574905,0.0725806,0.509487,0.412664,0.0936112,0.249426,0.078186,0.333042,0.581215,0.481153,0.939604,0.0681552,0.26015,0.155072,0.852277,0.210243,0.312231,1.18674,8.28186e-08,4.53644e-25,1.57353e-12,1.59022e-12,0.000183441,6.13931e-17,3.31577e-21,5.22922e-29,1.1443e-17,0.024465,0.0423934,1.91465e-12,0.242309,1.90959e-13,0.0837716,0.0903559,1.21441e-12,3.83e-11,0.0341915,0.126557,0.355657,2.78805e-20,5.85703e-25,0.000116612,0.177993,0.40946,0.412547,0.0179289,0.134215,0.0101862,0.0767302,0.00110097,0.0016433,0.00605226,0.0261338,0.0581021,0.10279,0.112634,0.134215,0.0816552,0.0789408,0.0750533,0.0620368,0.0603199,0.0494288,0.033614,0.0296853,0.0216038,0.0163169,0.0146628,0.0101862,0.00825924,0.00682318,0.00523448,0.00350814,0.00100652,0.00166199,0.00192427,0.00297432,0.00874648,0.00940826,0.0166763,0.0179289,0.0298223,0.0450475,0.0487525,0.0575189,0.0609757,0.0543344,0.0572516,0.0576543,0.0585312,0.0604711,0.0705537,0.0767302,0.101359,0.0821447,0.0601227,0.018403
-6102.22,0.885521,0.00553326,9,918,1,6151.29,0.729065,0.866019,1.64559,0.692295,0.562787,0.1039,0.0403446,0.269441,0.072697,0.0995991,0.12673,0.108498,0.55788,0.42674,0.0716274,0.305828,0.291379,0.0456888,0.198558,1.1583,0.196082,0.454577,0.637357,2.07719e-20,1.18573e-06,6.53101e-10,1.31373e-12,4.0173e-26,9.58504e-23,0.618344,0.000308689,6.07259e-05,0.0959657,0.284934,1.71723e-44,1.06005e-05,2.35485e-06,4.14221e-07,0.000360902,8.54113e-18,5.38964e-06,2.07782e-09,3.31574e-24,5.79251e-06,1.74511e-11,1.69285e-07,1.23246e-18,0.178825,0.245393,0.309108,1.11624,0.037344,0.817952,0.123293,0.609337,0.357649,0.165017,0.213909,0.0659165,0.292983,0.327049,0.666111,0.460838,0.14408,0.21085,0.102228,0.719618,0.269749,0.377141,1.0557,2.0645e-06,4.30097e-22,3.5675e-09,1.35215e-08,0.000347402,6.96418e-14,6.51311e-05,6.03523e-27,4.27501e-18,0.000114588,0.00189352,3.36975e-13,0.198057,4.78317e-07,0.202727,0.000256937,8.71707e-08,5.94157e-21,2.2753e-11,0.136175,0.457743,2.41414e-18,4.66272e-23,0.00261761,0.222238,0.434471,0.343291,0.0136769,0.105276,0.0109728,0.0819254,0.00107839,0.00223565,0.00531402,0.027547,0.055047,0.0966382,0.107219,0.105276,0.0965469,0.0954128,0.0924267,0.0814292,0.0730604,0.0418423,0.0273349,0.0254522,0.0187463,0.0140083,0.0133828,0.0109728,0.00344692,0.00283319,0.0017983,0.000950739,0.000819709,0.000980008,0.00125233,0.0017057,0.00520729,0.00539971,0.0121003,0.0136769,0.0251031,0.0358806,0.0423072,0.0522634,0.0557913,0.057233,0.0647075,0.054336,0.0615876,0.0664407,0.076068,0.0819254,0.114853,0.0878181,0.0604497,0.0220938
-6103.34,0.933171,0.00553326,6,103,1,6149.91,0.708837,0.896365,1.62901,0.711966,0.53506,0.0930159,0.0447041,0.273915,0.0813553,0.0955813,0.146011,0.0998446,0.599309,0.436139,0.06543,0.319895,0.303798,0.0444198,0.216523,1.12458,0.199952,0.445933,0.659835,3.49729e-20,4.69892e-05,1.04603e-09,5.05556e-12,2.51898e-26,4.70322e-22,0.72052,0.000381469,7.51443e-05,0.0230484,0.255416,6.96656e-44,7.58177e-06,3.02258e-06,2.85253e-07,0.000496328,2.18681e-17,4.47779e-07,1.50695e-10,3.38753e-25,4.08054e-06,1.49744e-12,1.21903e-07,8.03652e-18,0.170803,0.217657,0.331243,1.14714,0.0362603,0.813775,0.120828,0.640459,0.346394,0.17523,0.204629,0.0726864,0.304988,0.328092,0.757029,0.47583,0.131401,0.204744,0.100188,0.744321,0.261598,0.361788,1.05541,4.77735e-06,2.43556e-22,6.62442e-09,1.12943e-08,8.14756e-05,1.12164e-14,0.000263727,7.18433e-28,1.05556e-17,1.08943e-05,0.0091632,1.92343e-13,0.15817,1.34178e-06,0.26817,9.57432e-05,2.58351e-08,6.88899e-21,1.1661e-11,0.0664519,0.49514,2.61069e-19,4.44612e-23,0.00244697,0.225081,0.433106,0.341813,0.0135314,0.110413,0.00966927,0.0741772,0.00118173,0.00240084,0.00583941,0.0297306,0.0605882,0.103456,0.113541,0.110413,0.0958398,0.0929386,0.0897883,0.0775961,0.0702272,0.0385984,0.0249935,0.0234192,0.0170077,0.012552,0.0120067,0.00966927,0.00314135,0.00257205,0.00164671,0.000851247,0.00079687,0.000944833,0.00117408,0.00163453,0.00514557,0.00533425,0.0120042,0.0135314,0.0256015,0.0361798,0.0431014,0.0523055,0.0560812,0.0606142,0.0718576,0.0534138,0.0581363,0.0616877,0.0693761,0.0741772,0.118523,0.0913528,0.0638227,0.0232034
