# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unimode2_symmetric_Dirichtlet_2_ordered_bins_model
# start_datetime = 2024-03-04 02:06:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/03-03-2024.23.06UM.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/03-03-2024.23.06UM-results.csv
#   diagnostic_file = models/notebooks/results/03-03-2024.23.06UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 31
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_j.14,a_j.15,a_j.16,a_j.17,a_j.18,a_j.19,a_j.20,a_j.21,a_j.22,a_j.23,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,w_j_mode.15,w_j_mode.16,w_j_mode.17,w_j_mode.18,w_j_mode.19,w_j_mode.20,w_j_mode.21,w_j_mode.22,w_j_mode.23,w_j_mode.24,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,a_b.14,a_b.15,a_b.16,a_b.17,a_b.18,a_b.19,a_b.20,a_b.21,a_b.22,a_b.23,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,w_b_mode.15,w_b_mode.16,w_b_mode.17,w_b_mode.18,w_b_mode.19,w_b_mode.20,w_b_mode.21,w_b_mode.22,w_b_mode.23,w_b_mode.24,theta.1,theta.2,theta.3,y5.1,y5.2,y20.1,y20.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_j.15,p_j.16,p_j.17,p_j.18,p_j.19,p_j.20,p_j.21,p_j.22,p_j.23,p_j.24,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,p_b.15,p_b.16,p_b.17,p_b.18,p_b.19,p_b.20,p_b.21,p_b.22,p_b.23,p_b.24
# Adaptation terminated
# Step size = 0.00332193
# Diagonal elements of inverse mass matrix:
# 0.714815, 0.522952, 0.0944073, 0.248004, 0.0871333, 1.38016, 1.43733, 1.34338, 1.62385, 0.777514, 1.71641, 0.988866, 1.06806, 0.611826, 0.782796, 0.79787, 0.88818, 1.27708, 1.55454, 1.22005, 1.50282, 1.04804, 1.22366, 631.636, 486.255, 611.897, 477.605, 564.821, 597.176, 335.215, 586.187, 381.95, 560.382, 314.117, 665.514, 594.966, 504.793, 746.703, 496.319, 822.421, 888.307, 402.946, 656.912, 763.179, 947.019, 607.12, 0.740753, 0.846179, 0.848171, 0.996643, 0.927308, 0.231955, 0.3237, 0.752194, 0.774978, 1.75041, 1.07346, 1.40916, 1.53538, 1.25352, 1.29151, 1.27656, 1.49978, 1.01109, 0.397286, 0.932033, 1.30903, 0.0727677, 0.0400173, 604.718, 570.834, 491.492, 427.256, 461.071, 369.39, 422.465, 688.485, 547.925, 250.949, 426.43, 378.313, 454.43, 361.997, 603.698, 394.967, 306.947, 610.906, 486.341, 349.826, 373.008, 530.393, 400.958, 0.0517202, 0.0733762
-6027.96,0.944687,0.00332193,9,610,1,6084.75,0.0189451,0.380749,1.15958,0.542993,0.633777,0.14298,0.209058,0.333969,0.0750039,0.55261,0.741843,0.0100708,0.443034,0.444705,1.28925,0.4485,0.334284,0.00637641,0.388765,0.179656,0.406349,0.280182,0.334925,0.000356421,2.11929e-16,1.3912e-10,3.88447e-09,4.6532e-09,2.03479e-20,2.76095e-11,0.626661,5.76021e-23,1.2019e-12,2.19642e-27,0.0540555,0.316963,0.000623804,4.27124e-07,2.88251e-26,3.90021e-19,1.45588e-25,4.70888e-09,7.02087e-20,1.20512e-20,5.35118e-31,0.00119412,0.000146258,0.614576,0.216977,0.541922,0.779725,1.13887,1.14153,0.68096,0.0925243,0.0981213,0.0485024,0.0540161,0.433749,0.127433,0.633688,0.150437,0.0986796,0.113016,0.00262328,0.546611,0.0569345,0.27406,0.305555,1.02933,3.1184e-06,0.000321671,0.0012477,1.07445e-23,2.9417e-34,8.6096e-08,0.00202731,2.82413e-07,1.45736e-05,0.00947234,2.54393e-05,1.09211e-05,0.218919,3.66507e-07,0.000828207,1.56289e-12,8.72012e-28,8.44409e-14,0.0149834,1.08788e-20,0.752144,5.3914e-18,1.09785e-06,5.89966e-07,0.15216,0.244408,0.603432,0.024868,0.124241,0.00340551,0.11086,0.00577312,0.0058794,0.0085201,0.0269565,0.0463699,0.0873761,0.100804,0.124241,0.0980459,0.0937593,0.0773023,0.0934901,0.0938131,0.0603206,0.0386727,0.0106893,0.00686201,0.00495357,0.00492317,0.00340551,0.00289104,0.00205166,0.00167891,0.00122069,0.000374086,0.000689962,0.00081275,0.000872895,0.00144186,0.00415862,0.0129122,0.024868,0.0272377,0.0300057,0.0313611,0.0329573,0.0497199,0.0489378,0.0570609,0.0621304,0.0662124,0.0716828,0.0718204,0.11086,0.116597,0.0886472,0.0653078,0.0233311
-6035.41,0.969734,0.00332193,10,1023,0,6083.08,0.00759067,0.863996,1.11908,0.931226,0.599807,0.308244,0.0643055,0.252895,0.704194,0.473767,0.174062,0.0926801,0.241821,1.28441,0.209689,0.410351,0.592386,0.100306,0.60902,0.0342958,0.635746,0.35389,0.370747,1.37888e-06,8.27419e-25,2.01461e-09,3.66405e-14,2.22404e-06,5.11332e-09,2.10441e-09,0.598154,5.48285e-33,2.65396e-13,1.23313e-06,0.401802,1.93869e-08,1.44153e-06,1.79812e-10,5.17438e-10,2.32767e-05,1.37744e-05,6.067e-13,4.19277e-09,1.41448e-22,3.19453e-44,4.65014e-36,1.18178e-31,0.295557,0.776979,0.127884,0.732225,0.270922,0.899301,0.475796,0.0825879,0.0398648,1.33595,0.522787,0.123434,0.650731,0.18783,0.116453,0.186307,0.045978,0.00287636,0.26821,0.0474799,0.139572,0.377949,0.907699,8.39661e-09,2.42999e-21,1.04705e-20,0.00183169,1.60613e-37,1.27532e-16,3.12207e-08,3.6805e-05,1.82365e-07,0.129996,1.43895e-09,4.02956e-06,0.10819,2.31899e-13,1.3179e-06,0.00193578,1.99775e-12,1.44807e-29,0.00374445,5.45222e-21,0.754082,0.000177192,1.10342e-27,1.4643e-15,0.116735,0.245289,0.637976,0.0278788,0.127253,0.00275182,0.0955729,0.00259122,0.00261096,0.00619383,0.0189652,0.0481263,0.0876741,0.119327,0.127253,0.106229,0.0810536,0.0875958,0.0948173,0.0864247,0.0678609,0.018788,0.0152355,0.0101111,0.00559342,0.00505958,0.00275182,0.00265905,0.00140807,0.000988401,0.000682212,0.000917539,0.00123306,0.00268176,0.00304761,0.00559162,0.00720845,0.0173664,0.0278788,0.0302706,0.031498,0.0273234,0.0385754,0.0426355,0.0517959,0.0582694,0.0633008,0.0730834,0.075874,0.0760538,0.0955729,0.0997014,0.0867192,0.0594257,0.0239754
-6034.93,0.927489,0.00332193,6,88,1,6080.52,0.00774989,0.824269,1.08769,0.929558,0.589214,0.301248,0.0539246,0.270204,0.626,0.432137,0.197987,0.0881258,0.23509,1.26903,0.257747,0.411553,0.609207,0.0954824,0.630057,0.0375166,0.677925,0.313179,0.352141,2.51967e-06,1.20305e-24,5.37225e-09,9.64591e-16,8.61834e-07,1.04417e-09,2.01226e-08,0.609608,7.28728e-33,1.69869e-13,3.05121e-07,0.390388,1.31812e-09,2.66142e-08,1.51099e-13,2.46989e-12,3.11049e-07,1.9021e-07,2.19447e-15,1.61683e-10,3.10193e-25,1.4225e-49,1.4176e-39,1.5517e-35,0.3204,0.748998,0.138409,0.727485,0.296116,0.940439,0.513499,0.0871856,0.0411347,1.22051,0.597063,0.126357,0.586662,0.186079,0.103883,0.19075,0.0455667,0.00319493,0.27505,0.0529743,0.140883,0.37042,0.91572,2.75891e-08,1.16642e-20,3.87538e-21,0.000393799,4.05738e-36,1.09614e-17,6.50532e-08,4.16115e-05,2.7223e-06,0.134046,3.30033e-08,1.14984e-06,0.119249,1.54997e-13,5.42295e-08,0.000125372,1.03042e-13,1.27496e-29,0.0111179,5.8201e-20,0.733727,0.00129624,3.34594e-26,9.89942e-15,0.115891,0.243278,0.640831,0.028836,0.127068,0.00256328,0.0940969,0.00286163,0.00288388,0.00657419,0.0195073,0.0494192,0.0890813,0.120397,0.127068,0.105197,0.082532,0.0863808,0.0934628,0.0855788,0.0676501,0.0190168,0.014696,0.00973792,0.00529533,0.00481311,0.00256328,0.00246889,0.00125338,0.000916372,0.000644375,0.000753594,0.0010382,0.00219566,0.0025216,0.00505826,0.00677198,0.0172646,0.028836,0.03146,0.0327798,0.0279427,0.0407232,0.0451021,0.0526171,0.0586043,0.062816,0.0723485,0.0750014,0.0751932,0.0940969,0.0985075,0.0856057,0.059106,0.0236559
-6035.43,0.970323,0.00332193,6,107,1,6088.75,0.0073756,0.809296,1.109,0.876753,0.589886,0.385396,0.0556363,0.254629,0.642243,0.47727,0.193524,0.0933534,0.248625,1.12425,0.276052,0.368517,0.455529,0.0869825,0.583633,0.0272376,0.921318,0.278189,0.363965,1.2763e-06,6.33083e-25,4.04408e-08,1.09497e-13,2.98958e-08,1.57023e-10,1.00177e-07,0.733549,2.22977e-33,1.93652e-13,1.1642e-05,0.266438,6.9093e-12,1.02775e-08,4.77637e-17,2.89097e-14,1.22456e-10,1.61566e-08,8.84524e-16,8.24481e-11,9.6806e-24,6.90469e-49,9.35767e-37,2.62256e-32,0.291527,0.818735,0.151631,0.624325,0.329495,1.00698,0.51717,0.0949586,0.0497257,0.989776,0.695917,0.151205,0.494209,0.190061,0.0868307,0.192204,0.0565387,0.00339073,0.272856,0.0660237,0.137668,0.365217,0.956313,2.83936e-07,5.28378e-18,6.79751e-22,0.000219744,9.92519e-35,2.44656e-18,3.39297e-08,1.12784e-07,3.13793e-05,0.140272,1.49902e-08,2.95717e-06,0.110307,3.80624e-14,0.00175037,0.000882984,1.293e-14,1.21382e-30,0.054731,4.49299e-19,0.691793,8.83428e-06,5.311e-29,7.86047e-19,0.11578,0.242513,0.641706,0.0293602,0.147324,0.00297057,0.0920681,0.00318817,0.00321176,0.00721384,0.0218668,0.0525476,0.0947844,0.139352,0.147324,0.119245,0.0800929,0.0734839,0.0756179,0.0688782,0.0537162,0.0174522,0.0132423,0.00916047,0.00580877,0.00532486,0.00297057,0.00289075,0.0011505,0.000871106,0.000605345,0.000713421,0.000954831,0.00216506,0.00251954,0.00462908,0.00641544,0.0175098,0.0293602,0.0322839,0.0339288,0.0279437,0.0407434,0.0458573,0.0533483,0.0595689,0.063076,0.0725351,0.0758111,0.0760151,0.0920681,0.096933,0.0844665,0.0586236,0.0225295
-6014.92,0.983596,0.00332193,9,564,1,6065.97,0.00531483,0.599202,0.819598,0.843251,0.689523,0.156191,0.0502442,0.106099,0.0632799,0.387922,0.171236,0.0444718,0.259047,0.727943,0.265486,0.759406,0.377733,0.189971,0.366196,0.115215,0.337838,1.07397,0.871598,1.33889e-06,3.67916e-28,9.57346e-17,1.07125e-05,5.19208e-09,8.62314e-10,0.92142,7.29944e-08,1.69879e-32,2.464e-18,0.0732033,0.000344822,6.06462e-08,5.79585e-12,2.06003e-18,0.0016679,1.33881e-05,1.97407e-16,3.32749e-09,1.25925e-10,9.66726e-12,7.74129e-10,0.0033384,5.72038e-12,0.478067,0.605437,0.280117,0.805879,1.24879,1.14929,0.487554,0.157372,0.122787,0.400269,0.790946,0.715934,0.296757,0.302241,0.0825287,0.0812732,0.206455,0.0126443,0.52598,0.0979873,0.242594,0.520172,1.1534,2.39208e-05,1.59349e-17,0.00146071,3.14906e-07,4.27013e-19,1.60905e-07,0.000351731,0.00102475,2.62063e-15,0.118397,0.0120327,0.0591493,0.152188,1.96833e-17,0.000641044,8.71893e-10,7.89608e-13,1.4735e-20,7.12587e-12,3.25271e-07,0.65473,4.22563e-19,1.64123e-10,3.19324e-13,0.177023,0.166372,0.656605,0.0274874,0.122238,0.00356967,0.102565,0.00569098,0.0057213,0.010416,0.0236397,0.0549308,0.109462,0.127966,0.122238,0.111138,0.105121,0.0766623,0.0646399,0.0618372,0.04778,0.0232887,0.0180096,0.00851109,0.0059144,0.00494934,0.00356967,0.00324256,0.00251826,0.00194096,0.000811872,0.000341354,0.000540675,0.000982585,0.00103744,0.00169532,0.00540992,0.016946,0.0274874,0.0320843,0.0362175,0.0344608,0.0435823,0.056818,0.05487,0.0578904,0.0596039,0.0616883,0.0688551,0.069386,0.102565,0.111561,0.0875293,0.052029,0.0164184
-6017.99,0.976329,0.00332193,10,1023,0,6062.19,0.137444,0.543144,1.19838,1.03839,0.885797,0.263782,0.277025,0.593476,0.468236,0.480157,0.887907,0.465786,0.153254,0.957179,0.482908,0.614727,0.34864,0.270361,0.881741,0.214195,0.211722,0.113713,0.0169991,4.56844e-08,4.23655e-14,1.73224e-13,6.00047e-07,0.00274103,2.68333e-20,0.268219,0.283944,4.69932e-13,1.47932e-31,4.30599e-16,0.352415,2.3125e-15,0.0915276,2.25458e-10,9.58148e-19,1.25614e-17,1.0927e-13,4.38927e-19,6.84421e-07,4.58381e-41,2.1369e-10,2.57962e-11,0.00115149,0.304403,0.50943,0.249931,0.557062,0.580692,0.565915,0.803957,0.569412,0.583948,1.14618,0.552662,0.93601,0.224481,0.217,0.206246,0.0536387,0.189561,0.0152515,0.355231,0.289709,0.00386695,0.75388,0.903314,1.49576e-07,4.53442e-36,9.57033e-05,8.83581e-09,1.91661e-21,1.08258e-08,3.89977e-07,1.38983e-25,7.07793e-06,0.136577,7.86897e-06,4.89066e-05,6.52908e-08,0.0379821,0.213649,1.94759e-23,1.45325e-15,3.7761e-07,3.41663e-28,6.18851e-21,2.08855e-19,0.604528,0.000159586,0.00694445,0.137592,0.343032,0.519376,0.0150308,0.12951,0.0023913,0.0888525,0.00221298,0.00253904,0.00437071,0.0144878,0.0409226,0.097312,0.126475,0.12951,0.0832511,0.0684881,0.0692242,0.1163,0.0849493,0.0789487,0.0303229,0.018719,0.0101445,0.00718005,0.00550268,0.0023913,0.00198897,0.00168137,0.00154812,0.00152996,0.000433798,0.000588119,0.000978792,0.00124397,0.00214835,0.00382586,0.00673005,0.0150308,0.0265608,0.0476224,0.0241754,0.025596,0.0477037,0.0582642,0.068743,0.0692291,0.0698361,0.0736086,0.0740249,0.0888525,0.109204,0.109533,0.0524579,0.0236085
