# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:16:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.16UM.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.16UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.16UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.00946064
# Diagonal elements of inverse mass matrix:
# 0.136975, 0.0531096, 0.0688352, 0.854861, 0.148494, 0.242517, 0.430366, 0.189824, 0.1705, 0.651265, 1.08929, 2.25065, 0.394803, 2620.61, 2806.71, 4173.81, 3037.73, 137.411, 3138.7, 1268.17, 1543.77, 1078.54, 2065.95, 5230.48, 1447.14, 1658.39, 1.74434, 0.55887, 0.638235, 2.04679, 1.89215, 2.17673, 0.698087, 0.70862, 1.09097, 0.697166, 2.11879, 1.61381, 1.71624, 2641.62, 4563.92, 3207.32, 5079.51, 3502.16, 3014.14, 1384.99, 1472.91, 8670.26, 5367.07, 6360.12, 1120.14, 11336.3, 0.813803
-1239.51,0.568933,0.00946064,7,244,1,1269.98,1.03823,0.981447,0.983118,0.0511143,0.343119,0.465474,0.115515,0.278946,0.530846,0.0486977,0.35446,0.183395,0.321208,4.74243e-56,2.65565e-39,1.71737e-37,0.993518,1.08185e-27,1.56145e-21,3.54396e-15,2.6307e-41,2.1112e-14,5.57296e-20,2.17907e-11,0.00382064,3.33201e-77,0.00266106,0.700403,0.161306,1.1024,0.653144,0.368139,0.729348,0.0616897,0.125334,0.0227143,0.0995558,0.0693594,0.266385,0.150822,2.39881e-29,1.88732e-21,3.32186e-20,2.0239e-80,1.13555e-61,5.96803e-39,3.80116e-07,7.63088e-37,3.4929e-15,0.226882,2.5253e-10,4.25853e-45,0.773117,2.8344e-13,0.948361,0.0516386,0.0296862,0.193783,0.0101248,0.0285947,0.0762997,0.203932,0.193783,0.137593,0.0865678,0.0771933,0.0585933,0.0349541,0.0333664,0.0239834,0.0201125,0.0149015,0.00216718,0.00436591,0.00513014,0.0154489,0.0296862,0.0428978,0.0889584,0.0946191,0.107253,0.109717,0.115179,0.119656,0.14243,0.12249
-1240.14,0.896108,0.00946064,4,19,1,1261.64,1.05087,0.974343,0.990416,0.0527417,0.352692,0.474397,0.117012,0.284094,0.529628,0.0512521,0.373533,0.164382,0.318966,3.87165e-57,2.81836e-39,1.21962e-36,0.995106,1.30113e-27,9.5667e-23,6.71235e-16,6.85367e-41,2.86971e-14,1.72303e-19,7.39404e-09,0.0047925,4.8233e-79,0.00010131,0.684941,0.16534,1.0765,0.689486,0.358186,0.741542,0.0603465,0.121118,0.0210562,0.0966297,0.0768353,0.291002,0.147676,2.11178e-29,5.6617e-21,2.89914e-20,5.76403e-80,3.81149e-60,8.75526e-40,9.74296e-07,4.37958e-35,6.09164e-15,0.679137,1.30095e-12,6.20074e-46,0.320862,4.94049e-15,0.948115,0.0518851,0.0335531,0.195944,0.0101238,0.0289555,0.0767153,0.206545,0.195944,0.137785,0.0858865,0.0764593,0.0577076,0.0343815,0.0327268,0.0230209,0.0195365,0.0142129,0.0024519,0.00486372,0.0057382,0.0168381,0.0335531,0.0480055,0.100772,0.10704,0.120822,0.123393,0.118352,0.115134,0.109,0.0940359
-1239.56,0.971341,0.00946064,8,257,1,1271.25,0.999719,2.03127,0.942465,0.0272368,0.249901,0.293885,0.0590496,0.301288,0.88931,0.0798874,0.231518,0.590197,0.148118,3.5015e-47,1.11146e-58,2.15418e-29,0.98769,2.96749e-11,1.94726e-76,1.99396e-09,0.0122343,9.80434e-06,6.56273e-05,2.31027e-26,2.70983e-19,3.3089e-50,6.71964e-23,0.391599,0.118119,0.488194,0.302037,0.736049,0.167077,0.178217,0.102335,0.0314277,0.168162,0.00512928,1.18086,0.0336942,2.74043e-21,5.32426e-22,7.73468e-37,9.45094e-16,5.22997e-34,5.30656e-51,4.53713e-12,5.48813e-25,2.4615e-05,2.3929e-22,8.06224e-08,2.05001e-38,1.26146e-11,0.999975,0.928398,0.0716019,0.0193934,0.184784,0.00357024,0.00970219,0.0739673,0.189822,0.184784,0.144514,0.108609,0.102619,0.0759277,0.0312125,0.028816,0.0228606,0.0126697,0.0109255,0.0052856,0.00781922,0.00879958,0.0143378,0.0193934,0.0404871,0.0478495,0.0571842,0.0633461,0.0653683,0.077338,0.0777357,0.25319,0.261866
-1236.03,0.76612,0.00946064,7,151,1,1262.99,1.01117,1.65798,0.758087,0.0636496,0.33321,0.181118,0.0742129,0.385317,0.943071,0.201398,0.376397,0.370107,0.137749,3.91806e-56,7.85252e-58,2.79663e-15,0.933882,1.29421e-06,3.75298e-54,0.00935329,5.75102e-07,0.00104335,0.0557191,1.03067e-10,3.47841e-21,1.41991e-29,1.19218e-09,0.908001,0.0985027,0.401985,0.353737,0.85869,0.0645338,0.265738,0.0530508,0.0618438,0.0915258,0.00764283,0.506483,0.0628039,2.20476e-40,1.57727e-33,4.02823e-37,1.21955e-21,3.63305e-13,7.93845e-51,2.38905e-28,7.68216e-11,1.26567e-05,1.23015e-36,1.1245e-30,1.20553e-51,0.999987,1.85245e-08,0.96149,0.0385105,0.0254656,0.175847,0.00607437,0.0166974,0.0876395,0.187039,0.175847,0.127957,0.108213,0.100937,0.0713211,0.0381044,0.0311537,0.0213817,0.0147675,0.0128672,0.00437149,0.0108385,0.0119605,0.0178784,0.0254656,0.0601006,0.064107,0.0836207,0.0881767,0.0938018,0.102792,0.103581,0.171885,0.161422
-1235.97,0.867352,0.00946064,3,15,1,1259.41,1.01236,1.6694,0.755938,0.062318,0.333644,0.180701,0.0763374,0.3802,0.927216,0.206343,0.373804,0.376872,0.138189,3.05219e-55,1.41154e-56,6.92965e-15,0.966209,8.14246e-07,3.9335e-54,0.00126762,5.36872e-07,0.000195725,0.0323262,3.32356e-09,6.44012e-21,4.54173e-29,1.31086e-09,0.887426,0.0986972,0.396677,0.361061,0.904589,0.0685515,0.258599,0.0523612,0.0623868,0.0907946,0.00756709,0.51152,0.0639408,6.36501e-40,1.47021e-34,5.22852e-38,1.48286e-20,6.02844e-14,6.40109e-51,5.4434e-28,2.97165e-11,8.36547e-06,3.84288e-36,1.12641e-30,3.78946e-52,0.999992,1.10618e-10,0.960188,0.0398116,0.0244354,0.180044,0.00615362,0.0169352,0.0899091,0.191471,0.180044,0.129786,0.108941,0.101207,0.0707021,0.0339117,0.027589,0.0189843,0.0130233,0.0113425,0.00427239,0.0103771,0.0114535,0.0170299,0.0244354,0.0603779,0.064662,0.0837447,0.0882466,0.0939272,0.102854,0.103635,0.172845,0.162139
-1230.7,0.971579,0.00946064,7,179,1,1256.85,0.873793,1.28137,0.864227,0.0577274,0.27998,0.152765,0.084216,0.358134,0.887457,0.195488,0.187607,0.0668295,0.172884,5.06173e-68,4.72486e-52,6.02936e-10,0.999456,1.63621e-09,5.44773e-72,7.71684e-07,0.000534379,9.02648e-06,1.87173e-19,4.22174e-09,2.21588e-14,8.07798e-20,7.07641e-08,0.307893,0.0630905,0.471568,0.582211,0.368952,0.187567,0.857506,0.0712458,0.0725799,0.125781,0.08939,0.347717,0.0470552,1.95793e-24,1.09601e-26,4.45881e-25,3.07212e-32,1.98344e-05,1.95789e-28,2.34811e-23,8.05287e-08,1.7905e-31,8.00597e-22,1.65891e-38,7.29449e-56,4.29096e-07,0.99998,0.940714,0.0592857,0.0211482,0.174466,0.00902532,0.0216245,0.0778823,0.184828,0.174466,0.131892,0.113229,0.104098,0.0727634,0.0299568,0.0246375,0.020423,0.0191028,0.0160699,0.00508754,0.00692188,0.00737265,0.0118147,0.0211482,0.030582,0.0368904,0.0869563,0.0933774,0.100407,0.113864,0.124511,0.176287,0.18478
