# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_dirichlet_model
# start_datetime = 2024-03-01 20:04:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/dirichlet/1D01-03-2024.17.03Dr.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.03Dr-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.03Dr-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14,theta.1,theta.2
-1376.94,0.92901,0.00262874,4,21,1,1393.53,0.00337413,0.0125484,0.115503,0.22148,0.245861,0.167387,0.122822,0.0805732,0.0304368,1.87734e-08,1.46865e-05,1.66591e-281,1.01463e-74,3.38813e-21,1.34939e-282,2.76334e-06,0.0188534,0.0067535,0.0386557,0.0636546,0.0695046,0.12117,0.171442,0.0926717,0.106377,0.0819102,0.198365,0.0306391,0.73024,0.26976
-1376.8,0.738311,0.00262874,2,5,1,1392.25,0.00337926,0.0125331,0.115459,0.221391,0.245799,0.16734,0.123054,0.0807555,0.030275,1.96004e-08,1.45965e-05,1.31131e-281,9.17216e-75,3.38813e-21,1.21775e-282,2.70481e-06,0.0185701,0.006777,0.0385585,0.0635618,0.0696204,0.121171,0.171561,0.0926777,0.106522,0.0819693,0.198346,0.0306635,0.730318,0.269682
-1376.42,0.865505,0.00262874,4,17,1,1389.11,0.00338781,0.0124882,0.115511,0.222291,0.244257,0.167272,0.123757,0.0804319,0.0305902,2.36616e-08,1.40178e-05,3.13756e-281,2.08022e-76,3.38813e-21,3.37069e-284,3.20959e-06,0.0176363,0.00703419,0.0376164,0.0632327,0.069291,0.121935,0.172334,0.0927957,0.10749,0.0816227,0.198449,0.0305602,0.730917,0.269083
-1376.46,0.710096,0.00262874,6,107,1,1390.19,0.00345965,0.0118524,0.11538,0.224184,0.245484,0.16523,0.12201,0.0755695,0.0368146,5.37354e-08,1.54796e-05,8.54932e-267,6.14572e-80,2.37169e-20,2.16077e-277,2.77217e-07,0.0179981,0.00826022,0.0379903,0.0649615,0.0699188,0.125701,0.167689,0.092258,0.1046,0.0816744,0.196988,0.0319607,0.729928,0.270072
-1376.15,0.98918,0.00262874,8,294,1,1391.8,0.00347941,0.0124107,0.115175,0.226631,0.245241,0.161209,0.119374,0.0777547,0.038714,8.34605e-09,1.08612e-05,1.79565e-266,4.288e-95,1.86347e-20,3.9347e-276,2.31508e-07,0.0136717,0.00733973,0.0391021,0.0648959,0.0651725,0.132521,0.171068,0.0924152,0.105507,0.0795317,0.196525,0.0322504,0.729904,0.270096
-1375.92,0.876308,0.00262874,6,86,1,1384.03,0.00345176,0.0115077,0.116508,0.22565,0.244903,0.163099,0.118733,0.076915,0.0392251,1.321e-07,7.02496e-06,1.02221e-255,1.7542e-97,3.38813e-21,2.00106e-266,3.2501e-07,0.0131584,0.00536741,0.0414922,0.0661493,0.0656237,0.131959,0.16805,0.0937637,0.106386,0.0789661,0.196147,0.032937,0.726638,0.273362
-1373.51,0.910832,0.00262874,8,268,1,1383.95,0.00319582,0.0141375,0.112839,0.244904,0.221881,0.161525,0.0971882,0.106182,0.0380779,2.99524e-07,6.8747e-05,2.49211e-301,3.54055e-41,1.85457e-15,7.7619e-272,0.000752796,0.00488565,0.0105764,0.0315189,0.0678405,0.0949826,0.134816,0.15931,0.0916713,0.099208,0.100508,0.178145,0.0257843,0.734216,0.265784
-1373.85,0.964735,0.00262874,5,57,1,1388.08,0.0031761,0.0147216,0.112195,0.243967,0.220804,0.163058,0.100569,0.102894,0.0385723,6.56283e-08,4.28173e-05,1.64127e-294,4.28049e-47,2.18923e-14,3.97552e-274,0.000132078,0.00666524,0.0103093,0.0304283,0.0647917,0.0992424,0.140264,0.154301,0.0910145,0.0990938,0.100795,0.17733,0.0256326,0.732542,0.267458
-1374.79,0.984326,0.00262874,7,202,1,1390.69,0.00312534,0.015584,0.108271,0.243954,0.220536,0.154144,0.102975,0.11859,0.0328052,9.929e-08,1.4555e-05,1.36752e-303,4.49525e-57,1.77574e-12,5.7545e-270,2.81866e-05,0.00674168,0.00867205,0.0269565,0.0661294,0.0966588,0.141995,0.149093,0.0919546,0.0973852,0.105123,0.182232,0.0270308,0.732784,0.267216
-1376.82,0.990289,0.00262874,10,1313,1,1388.93,0.00779078,0.0164451,0.124873,0.213118,0.259779,0.15156,0.0686677,0.120615,0.0305761,0.0065752,3.19638e-28,3.48417e-293,6.95965e-134,2.01205e-10,1.31503e-229,1.94716e-12,7.15683e-06,0.00173691,0.0224094,0.0234724,0.106443,0.077482,0.153639,0.162552,0.0760448,0.181411,0.137441,0.057362,0.726616,0.273384
-1376.04,0.975945,0.00262874,7,184,1,1385.95,0.00878862,0.0162502,0.125878,0.212318,0.253675,0.155341,0.0737651,0.108262,0.0434842,0.00223774,5.27791e-27,1.93209e-300,3.64064e-131,2.85786e-09,2.97646e-224,2.74779e-12,6.11613e-06,0.0017174,0.0227704,0.024132,0.107761,0.0895747,0.145685,0.165737,0.0724736,0.179985,0.135577,0.0545796,0.721084,0.278916
-1376.73,0.993775,0.00262874,7,229,1,1391.22,0.00629965,0.0180649,0.129185,0.204097,0.249246,0.168961,0.0713884,0.0925926,0.0515965,0.00856837,5.6001e-22,3.85118e-295,1.43148e-100,1.93504e-09,1.51457e-265,3.1089e-14,1.97956e-05,0.000890295,0.0169617,0.0240897,0.121274,0.101584,0.137898,0.171209,0.069818,0.171205,0.128858,0.0561916,0.736276,0.263724
-1377.73,0.978701,0.00262874,6,124,1,1397.23,0.00605432,0.0170556,0.127017,0.201591,0.25545,0.16661,0.0688964,0.0906358,0.0608915,0.00579888,3.57177e-26,2.93575e-286,4.3078e-84,2.7124e-11,5.74957e-253,1.63807e-14,4.1067e-05,0.000759274,0.0199525,0.0239637,0.12329,0.0934005,0.136662,0.174076,0.0710203,0.176295,0.125591,0.0549491,0.735371,0.264629
-1378.75,0.979871,0.00262874,6,74,1,1398.02,0.00602037,0.0163708,0.126164,0.204888,0.252821,0.165609,0.0711453,0.080735,0.0715976,0.00464816,6.91222e-30,1.33594e-266,1.55961e-74,2.5382e-12,1.0809e-255,1.08564e-12,3.06968e-05,0.000915919,0.0200263,0.0256311,0.119273,0.0936706,0.140686,0.174277,0.0712031,0.172441,0.126035,0.0558106,0.734102,0.265898
-1378.1,0.994399,0.00262874,8,416,1,1383.51,0.0091465,0.015502,0.121171,0.213143,0.247062,0.173454,0.0673537,0.132999,0.0193218,0.000847064,1.13134e-35,7.15041e-219,9.88563e-80,2.46184e-13,1.16147e-234,3.26252e-11,4.93301e-05,0.00145012,0.0233024,0.0272089,0.110243,0.0930632,0.139269,0.175205,0.0688853,0.167328,0.142298,0.0516974,0.720775,0.279225
-1378.36,0.996453,0.00262874,8,403,1,1397.43,0.009829,0.0165284,0.119987,0.220732,0.243273,0.183356,0.0535076,0.123825,0.0260849,0.00287646,2.33399e-40,1.83271e-220,8.97171e-105,9.66023e-12,6.934e-229,1.362e-09,0.000276513,0.00141201,0.0230228,0.0249255,0.10368,0.0867775,0.156391,0.178662,0.0674742,0.16021,0.141367,0.0558011,0.727269,0.272731
-1377.37,0.995549,0.00262874,8,410,1,1389.5,0.00934497,0.0174044,0.116599,0.219092,0.242935,0.182012,0.0569419,0.122074,0.0310769,0.00251968,5.02293e-40,5.98114e-213,1.73324e-111,2.06343e-12,8.68084e-243,1.49e-08,0.000152255,0.00150569,0.0251174,0.0231736,0.107904,0.091147,0.15632,0.17393,0.0671987,0.154793,0.143049,0.0557089,0.717765,0.282235
-1381.26,0.994106,0.00262874,9,753,1,1392.96,0.00844883,0.023639,0.107885,0.221385,0.270509,0.179272,0.100288,0.0639089,0.0245301,0.000135195,1.69225e-61,1.375e-156,1.16253e-96,3.10732e-16,1.0485e-282,2.789e-10,9.429e-05,0.000392502,0.0409625,0.00873003,0.0973735,0.137547,0.157397,0.15635,0.0542124,0.130564,0.141399,0.0749771,0.737659,0.262341
-1381.39,0.997538,0.00262874,9,895,1,1390.48,0.00690582,0.022603,0.113041,0.216116,0.28004,0.163011,0.0964363,0.0590378,0.0422868,0.000521571,7.35419e-74,1.63449e-178,5.19694e-76,6.66134e-16,2.37468e-285,2.14553e-12,2.57897e-05,0.000650375,0.0299724,0.0101794,0.114205,0.147797,0.152663,0.148375,0.05624,0.122778,0.145992,0.071123,0.75226,0.24774
-1384.71,0.984781,0.00262874,8,346,1,1401.62,0.00836618,0.0229974,0.113772,0.225989,0.282309,0.146788,0.0933147,0.0492138,0.0571867,6.24179e-05,7.08913e-73,1.07129e-184,5.19828e-70,1.75101e-14,1.56273e-273,4.25876e-09,2.11963e-06,0.00117219,0.0278703,0.010161,0.112608,0.133143,0.16373,0.149869,0.0615841,0.119699,0.149762,0.0703999,0.744861,0.255139
-1382.42,0.99847,0.00262874,10,1619,1,1394.43,0.00558853,0.0135638,0.146449,0.210447,0.207579,0.19665,0.0923903,0.12544,0.000691261,3.77599e-07,3.96701e-72,4.68317e-208,8.40486e-162,0.00120066,5.05274e-272,6.8003e-06,0.0216553,0.00320788,0.0307117,0.0233157,0.0769092,0.0906655,0.199687,0.113283,0.0795812,0.204396,0.105504,0.0510776,0.734595,0.265405
-1380.78,0.996215,0.00262874,9,527,1,1401.74,0.00571878,0.0146238,0.150108,0.22508,0.215188,0.177922,0.0941667,0.113935,0.00261681,6.88009e-06,1.46217e-77,6.74924e-199,4.65587e-184,0.000633833,5.67741e-249,4.98386e-07,0.0313676,0.00370035,0.0316282,0.0236992,0.0627711,0.0940373,0.224647,0.117603,0.0674808,0.198908,0.0948572,0.0492999,0.724292,0.275708
-1378.46,0.998759,0.00262874,10,1722,1,1397.58,0.00961767,0.0273751,0.128031,0.254323,0.295636,0.154047,0.0810003,0.0445039,0.00369573,0.00176925,4.89319e-85,2.41884e-191,2.07821e-227,2.72049e-08,7.64758e-291,1.00997e-07,1.3184e-07,0.0330762,0.0272934,0.0815033,0.0845028,0.195879,0.219799,0.0825281,0.0781385,0.096853,0.071734,0.028692,0.651917,0.348083
-1378.1,0.992192,0.00262874,7,216,1,1387.13,0.0101219,0.0278546,0.128999,0.253132,0.297614,0.15028,0.0823758,0.0440334,0.00433307,0.00125652,7.52761e-86,9.18745e-190,5.76738e-204,6.81488e-09,1.26369e-295,9.20625e-09,1.38414e-07,0.0282955,0.0287072,0.0806537,0.0848643,0.192583,0.219891,0.0847924,0.0766791,0.100505,0.0739241,0.0291052,0.650574,0.349426
-1378.26,0.973174,0.00262874,5,61,1,1394.77,0.00969818,0.0271774,0.129058,0.252975,0.296919,0.152801,0.0819332,0.0440732,0.00379012,0.00157473,1.52665e-85,1.21155e-190,5.11414e-199,2.60519e-08,1.17955e-288,5.52232e-09,1.5536e-07,0.03353,0.0292534,0.0826294,0.0823275,0.192747,0.219997,0.0833526,0.0756309,0.098592,0.0721222,0.0298182,0.645923,0.354077
-1378.32,0.990209,0.00262874,7,205,1,1392.15,0.00935166,0.0277934,0.128429,0.24504,0.306257,0.149862,0.0802798,0.0437486,0.00810079,0.00113771,1.78748e-82,1.89155e-172,5.17137e-194,5.15332e-09,1.61387e-274,8.8584e-10,1.46347e-07,0.026261,0.0244121,0.100254,0.0869432,0.18796,0.211092,0.0811033,0.076177,0.101818,0.0726039,0.0313741,0.658835,0.341165
-1376.65,0.999485,0.00262874,10,1023,0,1391.33,0.0063129,0.0196778,0.155434,0.256853,0.247656,0.176346,0.0996374,0.0319509,0.00580655,0.000325389,7.23947e-74,9.53773e-221,1.29419e-215,1.07276e-11,7.6356e-210,1.83795e-05,0.000976275,0.000412892,0.0387339,0.0415407,0.153467,0.198316,0.173086,0.0942158,0.0711853,0.103026,0.080672,0.0443495,0.630903,0.369097
-1377.91,0.979922,0.00262874,9,610,1,1389.95,0.00335184,0.0172012,0.179826,0.280711,0.263939,0.158484,0.050206,0.0279072,0.013943,0.00443027,1.42724e-68,1.54637e-170,7.5248e-245,2.3679e-16,1.9165e-77,0.0003781,0.00709874,0.000383166,0.0155434,0.0508947,0.130022,0.197407,0.152912,0.0908751,0.0793047,0.0994177,0.130863,0.0449015,0.639515,0.360485
-1376.73,0.974638,0.00262874,7,243,1,1389.71,0.00422288,0.0178751,0.173893,0.282985,0.254078,0.169377,0.0466584,0.0344823,0.014632,0.0017967,2.08795e-60,5.77752e-165,9.05249e-268,6.02042e-14,3.5887e-33,0.00405345,0.00822122,0.000861479,0.0135119,0.0565703,0.126947,0.174839,0.162738,0.0984548,0.0800664,0.108205,0.125605,0.0399272,0.646587,0.353413
-1378.91,0.994751,0.00262874,8,299,1,1398.64,0.00531419,0.0151071,0.177704,0.255445,0.28508,0.160481,0.0488176,0.044489,0.00752619,3.61797e-05,1.16681e-77,2.31428e-239,1.27827e-121,8.65652e-13,4.44211e-89,1.81873e-05,0.00785394,0.000467491,0.00931525,0.040011,0.171018,0.170135,0.182265,0.0977659,0.083535,0.0956674,0.11431,0.0276374,0.651153,0.348847
-1378.46,0.997747,0.00262874,9,629,1,1389.35,0.00422655,0.0152128,0.154124,0.234323,0.327756,0.163861,0.054812,0.0360087,0.00967471,1.43437e-06,2.83257e-56,3.83396e-158,2.62073e-256,8.32691e-13,3.34017e-102,1.28968e-05,0.000211244,0.00185344,0.00662999,0.0394176,0.161494,0.184319,0.154559,0.0983056,0.0816247,0.0878556,0.142653,0.0410637,0.636945,0.363055
-1378.4,0.998461,0.00262874,9,752,1,1391.02,0.0040627,0.014822,0.160675,0.241225,0.319279,0.160107,0.0564306,0.0328957,0.0105015,1.16905e-06,2.66859e-51,7.45343e-184,4.50716e-262,9.013e-13,2.66977e-113,7.60417e-07,0.000575359,0.00362613,0.00403153,0.0371343,0.141938,0.195473,0.163095,0.0958492,0.0787265,0.0896317,0.150669,0.0392494,0.633749,0.366251
-1377.84,0.99644,0.00262874,9,696,1,1389.31,0.00646974,0.0125041,0.156069,0.224031,0.301815,0.18553,0.0696553,0.0309836,0.0129423,1.67826e-08,3.86672e-65,5.86278e-242,7.43709e-269,1.19953e-17,9.27647e-89,1.09232e-11,0.000287674,0.00278243,0.0176335,0.0517261,0.121308,0.218467,0.143788,0.0982014,0.0738111,0.100581,0.136604,0.0348097,0.634516,0.365484
-1378.96,0.998199,0.00262874,9,969,1,1387.07,0.00689292,0.0118702,0.165488,0.222168,0.282723,0.177117,0.0826176,0.0399903,0.0111326,3.41719e-10,4.32931e-81,2.39411e-284,2.7953e-287,3.49458e-21,5.24419e-92,7.51075e-07,3.25905e-05,0.00530682,0.00848868,0.0435561,0.0945718,0.222584,0.146149,0.0885437,0.0786279,0.127585,0.127594,0.056959,0.660638,0.339362
-1379.76,0.991876,0.00262874,8,338,1,1388.64,0.0050458,0.0117785,0.168883,0.215917,0.289714,0.168819,0.0874869,0.0333051,0.0190512,5.31298e-11,6.90363e-83,1.74857e-298,4.57842e-264,5.10526e-24,3.58136e-131,6.52913e-07,8.39479e-05,0.00686165,0.00767044,0.0429593,0.0933185,0.253616,0.152262,0.0801335,0.0713831,0.123025,0.117684,0.0510011,0.674438,0.325562
-1379.57,0.951996,0.00262874,7,154,1,1385.03,0.00461128,0.0118627,0.169085,0.215678,0.294699,0.165823,0.0823417,0.0333797,0.0225192,4.79671e-11,2.21426e-83,1.03655e-292,7.43467e-270,6.46235e-26,2.89481e-124,1.06418e-06,0.000160035,0.00825839,0.00681404,0.0385326,0.100199,0.24699,0.156549,0.080303,0.0741767,0.123566,0.114588,0.0498617,0.680157,0.319843
-1380.77,0.946166,0.00262874,10,1392,1,1391.32,0.00370694,0.0347961,0.128548,0.252222,0.263295,0.151542,0.099921,0.0634984,0.00246968,7.90353e-12,2.72143e-65,1.93236e-199,4.28052e-171,1.64256e-20,4.40639e-32,6.14711e-07,0.000219509,0.00708001,0.00232891,0.0781264,0.073942,0.153366,0.237996,0.0946029,0.064175,0.108357,0.099551,0.0802553,0.663077,0.336923
-1376.11,0.997853,0.00262874,9,613,1,1391.52,0.00735854,0.0294536,0.143133,0.236333,0.275775,0.174353,0.0576758,0.0570078,0.0189093,6.52199e-08,5.5809e-40,1.45271e-59,4.79929e-153,1.95555e-15,5.83521e-115,8.00713e-08,0.00396669,0.00785912,0.00194041,0.0600512,0.125552,0.125905,0.184304,0.107406,0.0816306,0.107551,0.119701,0.0741331,0.683293,0.316707
-1385,0.996736,0.00262874,9,728,1,1394.75,0.0121666,0.0243502,0.124383,0.245836,0.299931,0.188925,0.0569018,0.0429922,0.00451423,1.08829e-08,1.10376e-47,1.55641e-101,5.33582e-259,2.35801e-16,2.21231e-63,2.17307e-20,0.00107765,0.0216616,0.000699086,0.0443341,0.171824,0.236724,0.185884,0.0929977,0.0381171,0.0914097,0.0765043,0.0387663,0.629887,0.370113
-1382.28,0.995655,0.00262874,9,719,1,1397.17,0.00510782,0.0204597,0.110481,0.258579,0.313959,0.193103,0.0610687,0.0362928,0.000949424,3.56944e-07,2.11316e-39,1.93255e-138,1.99863e-223,2.00959e-15,3.25775e-34,1.37601e-23,0.000321579,0.00903433,0.00112345,0.0439803,0.146459,0.225912,0.175276,0.110695,0.0492242,0.0939871,0.0969256,0.0470621,0.610307,0.389693
-1379.26,0.996958,0.00262874,9,939,1,1388.48,0.00606974,0.018301,0.116574,0.238725,0.303917,0.21232,0.0596936,0.0397173,0.0046726,9.72158e-06,2.662e-28,2.51729e-122,4.56509e-239,8.66319e-14,1.84214e-80,1.20274e-17,2.92975e-05,0.00281427,0.00104953,0.029692,0.169161,0.193609,0.189154,0.106938,0.0632574,0.0976607,0.101593,0.0450419,0.643827,0.356173
-1380.44,0.973339,0.00262874,8,349,1,1390.43,0.0063861,0.0145362,0.114468,0.26348,0.32723,0.166737,0.0547578,0.0442099,0.00711724,0.00107906,2.48132e-28,2.30809e-136,1.06776e-223,5.20417e-17,7.88503e-119,3.05343e-17,5.87727e-05,0.0034235,0.000714618,0.0303735,0.135664,0.18631,0.203492,0.116398,0.0555634,0.103277,0.108869,0.0558561,0.650461,0.349539
-1380.46,0.995215,0.00262874,8,465,1,1394.63,0.0075887,0.0147798,0.11599,0.266093,0.32187,0.168407,0.0524661,0.0447392,0.00758808,0.0004786,1.55484e-25,5.00481e-103,5.22813e-213,1.94614e-17,1.48811e-110,2.39764e-16,8.51049e-05,0.00352804,0.000772196,0.0294626,0.128174,0.187412,0.213968,0.118037,0.0561293,0.0966751,0.109866,0.0558909,0.639767,0.360233
-1381.41,0.992837,0.00262874,8,437,1,1401.09,0.002965,0.0171558,0.114686,0.264957,0.304216,0.166718,0.0551822,0.0701691,0.00392613,2.59315e-05,1.29331e-20,4.19876e-148,1.33142e-104,2.29811e-16,1.1061e-169,1.77879e-12,1.0447e-05,0.000572702,0.000448242,0.0656974,0.137284,0.142838,0.217957,0.103385,0.0581958,0.0928612,0.117587,0.0631625,0.684384,0.315616
