# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-21 19:41:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.920000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D21-03-2024.16.40UM.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D21-03-2024.16.40UM-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.16.40UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.0039059
# Diagonal elements of inverse mass matrix:
# 0.13727, 0.066825, 0.0713098, 0.896612, 1.01433, 1.97186, 1.23274, 0.24538, 0.160318, 1.13423, 0.799796, 0.701834, 1.58962, 6230.12, 3533.07, 955.063, 82.3576, 5801.8, 3157.48, 2383.33, 3462.22, 5944.49, 1430.1, 9543.65, 2752, 7716.08, 1.2601, 0.942246, 1.1256, 1.01622, 1.3915, 1.54583, 1.53168, 0.864787, 1.50481, 1.67674, 1.13234, 0.793605, 1.06442, 5089.02, 2969.66, 2622.49, 5020.55, 2330.47, 1425.19, 2385.67, 3657.32, 3227.45, 3490.81, 2634.44, 1551.07, 1156.57, 2.77855
-1259.7,0.994558,0.0039059,7,212,1,1287.59,0.826859,1.50529,0.431984,0.0428503,0.0518736,0.0570117,0.216939,1.13314,0.40697,0.0822598,0.78224,0.619529,0.511234,2.38409e-36,0.000160342,1.11631e-16,0.869553,1.62591e-28,3.47618e-51,3.89633e-39,4.50012e-39,0.0857076,0.0445057,1.02306e-43,8.54208e-26,1.13927e-05,6.14402e-05,0.268719,0.253771,0.167544,0.497852,0.349295,0.145319,0.00509623,0.439279,0.0609723,0.571927,0.25958,0.351453,0.202112,0.00215877,7.99349e-11,2.66161e-08,2.81658e-18,3.09294e-23,1.90272e-06,1.73111e-60,5.85905e-10,1.26225e-26,1.61936e-50,2.22937e-35,2.63695e-72,0.997839,4.57572e-11,0.91102,0.0889799,0.0251127,0.147488,0.00969837,0.0221717,0.0996056,0.15341,0.147488,0.140681,0.133636,0.11062,0.0597075,0.0454445,0.0418566,0.0191525,0.0103213,0.00620644,0.00812719,0.0103501,0.0131363,0.0154287,0.0251127,0.0354986,0.0410182,0.0412268,0.0638796,0.0678881,0.120205,0.155815,0.221416,0.180897
-1257.6,0.978146,0.0039059,8,425,1,1277.73,0.959418,1.62242,0.421749,0.160873,0.0388985,0.0400153,0.142723,0.739391,0.466958,0.0588485,0.836935,1.16646,1.31331,1.93034e-21,3.62479e-15,2.58645e-13,0.994052,2.42428e-29,2.67323e-33,2.65852e-33,1.38631e-31,1.95665e-05,0.00016048,1.21488e-25,4.21981e-16,1.39257e-17,0.00576757,0.776557,0.371275,0.275468,0.82883,0.620278,0.117588,0.0114838,0.502868,0.301109,0.348323,0.255716,0.463709,0.126273,0.000728697,0.014748,2.00592e-10,8.50257e-23,2.10901e-15,0.269166,1.18621e-75,3.6938e-08,6.13344e-36,7.31524e-47,2.97473e-47,2.92883e-73,0.701572,0.0137848,0.847911,0.152089,0.0394012,0.145639,0.0084853,0.0221482,0.112188,0.171044,0.145639,0.140086,0.134594,0.116705,0.0557997,0.0350827,0.0330933,0.0145934,0.00548333,0.00505771,0.00631202,0.0131962,0.0157723,0.019074,0.0394012,0.0719291,0.0693862,0.0691898,0.0693645,0.0778564,0.0966356,0.117779,0.177167,0.156936
-1257.78,0.988062,0.0039059,7,195,1,1280.89,0.97004,1.63347,0.414569,0.174029,0.0415624,0.0395582,0.142077,0.744915,0.465122,0.0579231,0.824679,1.21282,1.31488,8.56285e-22,4.35422e-15,8.72119e-14,0.990922,5.52626e-30,2.55763e-34,6.38135e-33,8.37377e-31,1.58732e-05,0.000376502,6.88506e-27,4.5684e-16,3.92584e-15,0.00868537,0.845277,0.352296,0.277132,0.731486,0.62322,0.122539,0.0106045,0.522524,0.304074,0.356595,0.248634,0.466178,0.122523,0.000618558,2.51756e-05,2.9116e-10,9.24933e-22,1.61916e-16,0.409404,2.03982e-76,7.03809e-08,1.49962e-34,3.12883e-48,3.97062e-49,3.16485e-73,0.534412,0.0555403,0.843703,0.156297,0.0492956,0.144755,0.00842214,0.022218,0.113792,0.172248,0.144755,0.138868,0.133487,0.115828,0.0551291,0.0347914,0.0328558,0.0147808,0.00582789,0.00699633,0.00569359,0.0127539,0.0180531,0.0237703,0.0492956,0.0918913,0.0858171,0.0853533,0.0736112,0.0762146,0.0883705,0.103417,0.149986,0.135772
-1261.24,0.986459,0.0039059,7,133,1,1279.89,0.962511,1.67266,0.387309,0.143221,0.0488998,0.0449655,0.154533,0.670824,0.453913,0.064664,0.829946,1.29538,1.44639,5.20692e-27,8.63129e-21,1.44666e-11,0.992908,6.8358e-16,2.63482e-31,4.04005e-29,3.7712e-24,2.68865e-27,4.76682e-05,1.67899e-34,4.7003e-11,1.5204e-18,0.00704393,0.739308,0.348788,0.245637,0.964762,0.693505,0.099107,0.0142101,0.553764,0.302972,0.395374,0.240965,0.425375,0.0936515,0.000423634,8.09967e-07,1.84382e-09,1.92939e-31,8.18446e-15,0.0541942,5.33732e-81,0.60601,2.6407e-31,2.88706e-51,1.15057e-52,7.11035e-72,0.028943,0.310428,0.810193,0.189807,0.058758,0.145804,0.00819021,0.0214441,0.114219,0.168246,0.145804,0.138849,0.132748,0.113752,0.0582266,0.0370665,0.0347625,0.0154195,0.00530861,0.00596402,0.00607481,0.012438,0.0175688,0.022431,0.058758,0.117531,0.127779,0.129349,0.0875323,0.0767675,0.0733305,0.0768906,0.0944073,0.0991422
-1263.54,0.992031,0.0039059,8,395,1,1290.15,1.23568,1.29975,0.28858,0.105129,0.0477285,0.0501271,0.0985885,0.759754,0.436788,0.0591964,1.19503,1.01387,0.763439,1.02361e-05,3.16335e-28,4.5959e-21,0.998675,0.00126647,8.28287e-37,1.15062e-36,5.00182e-17,2.93133e-41,4.57376e-05,1.95191e-40,2.49943e-29,6.27218e-24,3.03637e-06,0.872009,0.303693,0.280525,0.463909,0.80882,0.122868,0.0178078,0.739251,0.150654,0.54346,0.194043,0.797349,0.0549227,1.06311e-17,4.07786e-10,7.67282e-14,8.764e-42,4.70757e-18,0.000459601,1.0859e-85,1.8202e-10,1.13363e-09,6.86514e-25,3.45761e-46,5.62483e-78,0.999537,3.19093e-06,0.914611,0.0853889,0.00978981,0.145077,0.00957121,0.0329126,0.12073,0.161117,0.145077,0.138315,0.131553,0.119203,0.055766,0.0360368,0.0339655,0.0102814,0.00373088,0.00174011,0.00143506,0.00343224,0.00465019,0.00615604,0.00978981,0.0219806,0.0248326,0.0252759,0.0528132,0.0613893,0.105674,0.128296,0.284746,0.269529
-1263.64,0.993503,0.0039059,8,275,1,1286.55,1.11264,1.40884,0.332179,0.089642,0.0566977,0.0318682,0.215222,0.751775,0.264879,0.0636664,0.857924,1.41635,0.798178,9.35938e-07,2.19739e-22,1.43205e-26,0.999792,6.76712e-15,4.16691e-47,1.34017e-52,7.62056e-14,2.12963e-37,0.000207173,5.97972e-50,1.26538e-31,5.44642e-46,6.72019e-08,0.598199,0.311893,0.210294,0.480095,0.611438,0.124769,0.0253423,0.901495,0.256545,0.974577,0.235496,0.476879,0.0835811,1.12129e-21,9.63191e-27,1.5409e-11,1.16849e-32,2.66563e-24,0.000189522,2.49419e-82,6.54412e-18,2.51041e-07,9.92717e-29,7.25069e-50,2.12611e-78,0.994528,0.00528187,0.907504,0.0924961,0.00756341,0.148336,0.00935121,0.0284484,0.116388,0.162245,0.148336,0.140161,0.135765,0.109482,0.0516488,0.0396474,0.0372018,0.0157751,0.00382703,0.00172276,0.00152629,0.00277608,0.00379215,0.00467967,0.00756341,0.01394,0.0157831,0.0161865,0.0398062,0.051441,0.136298,0.172489,0.277883,0.255836
