# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_gp1_no_correlation_parallel_model
# start_datetime = 2024-03-01 10:27:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/gp/1D01-03-2024.07.27hs.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D01-03-2024.07.27hs-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.07.27hs-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y8.1,y8.2,yj_remain.1,yj_remain.2,yj_remain.3,yj_remain.4,yj_remain.5,yj_remain.6,yj_remain.7,yj_remain.8,yj_remain.9,yj_remain.10,yj_remain.11,yj_remain.12,yj_remain.13,yb_remain.1,yb_remain.2,yb_remain.3,yb_remain.4,yb_remain.5,yb_remain.6,yb_remain.7,yb_remain.8,yb_remain.9,yb_remain.10,yb_remain.11,yb_remain.12,yb_remain.13,theta.1,theta.2,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14
-1112.29,0.861673,0.000576429,13,16383,0,1130.48,-3.0642,-2.43694,-7.26754,-4.12213,-2.94052,-2.45097,-2.70738,-3.07443,-3.57262,-4.43727,-5.83735,-7.80953,-10.5387,-14.8572,-24.6858,-11.4312,-7.49873,-5.52631,-4.11808,-2.36748,-1.96256,-1.72507,-1.71292,-1.95646,-2.09333,-1.838,-1.64408,-2.63566,0.666271,0.333729,-7.26754,-4.12213,-2.94052,-2.45097,-2.43694,-2.70738,-3.07443,-3.57262,-4.43727,-5.83735,-7.80953,-10.5387,-14.8572,-24.6858,-11.4312,-7.49873,-5.52631,-4.11808,-3.0642,-2.36748,-1.96256,-1.72507,-1.71292,-1.95646,-2.09333,-1.838,-1.64408,-2.63566
-1116.43,0.996642,0.000576429,12,4095,0,1126.41,-2.82018,-2.22901,-7.32797,-4.15721,-2.96814,-2.37536,-2.42037,-2.7622,-3.26805,-4.18999,-5.70399,-7.77988,-10.5997,-15.0866,-25.0221,-11.5298,-7.59535,-5.58618,-4.0176,-2.14037,-1.84246,-1.7317,-1.76786,-1.85684,-1.79361,-1.58488,-1.68505,-2.9603,0.721415,0.278585,-7.32797,-4.15721,-2.96814,-2.37536,-2.22901,-2.42037,-2.7622,-3.26805,-4.18999,-5.70399,-7.77988,-10.5997,-15.0866,-25.0221,-11.5298,-7.59535,-5.58618,-4.0176,-2.82018,-2.14037,-1.84246,-1.7317,-1.76786,-1.85684,-1.79361,-1.58488,-1.68505,-2.9603
-1110.72,0.997133,0.000576429,13,8191,0,1129.59,-3.21012,-1.19129,-6.50755,-3.18401,-1.68084,-1.06128,-1.59722,-2.05121,-2.70217,-3.67808,-5.09307,-7.14449,-10.061,-14.4916,-24.2122,-10.5035,-6.58853,-4.99568,-4.04065,-2.44301,-1.88532,-1.67231,-1.78993,-2.03848,-2.17549,-2.16132,-2.30112,-3.38979,0.582984,0.417016,-6.50755,-3.18401,-1.68084,-1.06128,-1.19129,-1.59722,-2.05121,-2.70217,-3.67808,-5.09307,-7.14449,-10.061,-14.4916,-24.2122,-10.5035,-6.58853,-4.99568,-4.04065,-3.21012,-2.44301,-1.88532,-1.67231,-1.78993,-2.03848,-2.17549,-2.16132,-2.30112,-3.38979
-1108.43,0.987837,0.000576429,13,16383,0,1124.74,-3.47257,-0.970855,-6.24225,-2.89529,-1.52267,-0.93874,-1.48883,-2.25799,-3.08905,-4.09424,-5.58148,-7.7042,-10.5225,-14.7888,-24.5511,-11.8761,-7.99153,-6.08385,-4.67114,-2.53486,-2.05528,-2.09816,-2.43994,-2.78927,-2.92313,-2.71453,-2.44252,-3.11986,0.556053,0.443947,-6.24225,-2.89529,-1.52267,-0.93874,-0.970855,-1.48883,-2.25799,-3.08905,-4.09424,-5.58148,-7.7042,-10.5225,-14.7888,-24.5511,-11.8761,-7.99153,-6.08385,-4.67114,-3.47257,-2.53486,-2.05528,-2.09816,-2.43994,-2.78927,-2.92313,-2.71453,-2.44252,-3.11986
-1110.25,0.698151,0.000576429,12,8191,0,1130.61,-3.09359,-1.13005,-6.39635,-2.95896,-1.59939,-1.10279,-1.38876,-1.8085,-2.61955,-4.03237,-5.8958,-7.97363,-10.5338,-14.7572,-24.739,-11.3079,-7.59189,-5.71275,-4.29442,-2.23845,-1.89981,-1.99493,-2.3436,-2.7177,-2.80112,-2.54917,-2.44899,-3.43699,0.549874,0.450126,-6.39635,-2.95896,-1.59939,-1.10279,-1.13005,-1.38876,-1.8085,-2.61955,-4.03237,-5.8958,-7.97363,-10.5338,-14.7572,-24.739,-11.3079,-7.59189,-5.71275,-4.29442,-3.09359,-2.23845,-1.89981,-1.99493,-2.3436,-2.7177,-2.80112,-2.54917,-2.44899,-3.43699
-1105.04,0.997968,0.000576429,13,10239,0,1122.89,-3.52871,-1.01366,-6.27067,-2.81914,-1.3816,-0.830582,-1.7241,-2.65459,-3.58346,-4.53156,-5.74387,-7.58481,-10.4883,-15.1917,-25.2528,-10.8386,-7.0727,-5.525,-4.52033,-2.5968,-2.11682,-2.21813,-2.61787,-2.99074,-3.12302,-2.98377,-2.90896,-3.72414,0.433304,0.566696,-6.27067,-2.81914,-1.3816,-0.830582,-1.01366,-1.7241,-2.65459,-3.58346,-4.53156,-5.74387,-7.58481,-10.4883,-15.1917,-25.2528,-10.8386,-7.0727,-5.525,-4.52033,-3.52871,-2.5968,-2.11682,-2.21813,-2.61787,-2.99074,-3.12302,-2.98377,-2.90896,-3.72414
-1106.75,0.983631,0.000576429,13,8191,0,1119.43,-3.4329,-1.29598,-6.148,-2.97834,-1.79835,-1.30155,-1.71053,-2.49292,-3.55817,-4.88404,-6.49784,-8.38379,-10.7544,-14.6292,-24.1664,-11.7934,-7.85021,-5.887,-4.51407,-2.61544,-2.16847,-2.13083,-2.39408,-2.71886,-2.83764,-2.74392,-2.81212,-3.77376,0.583498,0.416502,-6.148,-2.97834,-1.79835,-1.30155,-1.29598,-1.71053,-2.49292,-3.55817,-4.88404,-6.49784,-8.38379,-10.7544,-14.6292,-24.1664,-11.7934,-7.85021,-5.887,-4.51407,-3.4329,-2.61544,-2.16847,-2.13083,-2.39408,-2.71886,-2.83764,-2.74392,-2.81212,-3.77376
-1111.96,0.917659,0.000576429,13,8191,0,1124.97,-3.22032,-0.880478,-6.57684,-2.9071,-1.38487,-0.794458,-1.35555,-1.94974,-2.6201,-3.56098,-5.08844,-7.45191,-10.8178,-15.7449,-25.7973,-9.94465,-6.46874,-5.11161,-4.18022,-2.3242,-1.82054,-1.81138,-2.09322,-2.34703,-2.3621,-2.25405,-2.38293,-3.29321,0.506312,0.493688,-6.57684,-2.9071,-1.38487,-0.794458,-0.880478,-1.35555,-1.94974,-2.6201,-3.56098,-5.08844,-7.45191,-10.8178,-15.7449,-25.7973,-9.94465,-6.46874,-5.11161,-4.18022,-3.22032,-2.3242,-1.82054,-1.81138,-2.09322,-2.34703,-2.3621,-2.25405,-2.38293,-3.29321
-1113.62,0.997953,0.000576429,12,8191,0,1132.43,-3.1904,-0.903548,-6.60494,-2.95775,-1.39459,-0.80734,-1.2943,-1.82836,-2.57132,-3.59282,-5.09701,-7.43061,-10.8609,-15.8605,-25.864,-9.81132,-6.41904,-5.06671,-4.11936,-2.36671,-1.88071,-1.80563,-2.06459,-2.39754,-2.44583,-2.21001,-2.20285,-3.23686,0.519793,0.480207,-6.60494,-2.95775,-1.39459,-0.80734,-0.903548,-1.2943,-1.82836,-2.57132,-3.59282,-5.09701,-7.43061,-10.8609,-15.8605,-25.864,-9.81132,-6.41904,-5.06671,-4.11936,-3.1904,-2.36671,-1.88071,-1.80563,-2.06459,-2.39754,-2.44583,-2.21001,-2.20285,-3.23686
-1113.41,0.987793,0.000576429,13,16383,0,1127.45,-2.64193,-1.73215,-6.68751,-3.43747,-2.21303,-1.74149,-1.89534,-2.20944,-2.86111,-3.97586,-5.60572,-7.81338,-10.7916,-15.2528,-24.9535,-11.5803,-7.51642,-5.15634,-3.50439,-2.37274,-2.33977,-2.32171,-2.23639,-2.07557,-1.87047,-1.73171,-1.89574,-2.92377,0.670933,0.329067,-6.68751,-3.43747,-2.21303,-1.74149,-1.73215,-1.89534,-2.20944,-2.86111,-3.97586,-5.60572,-7.81338,-10.7916,-15.2528,-24.9535,-11.5803,-7.51642,-5.15634,-3.50439,-2.64193,-2.37274,-2.33977,-2.32171,-2.23639,-2.07557,-1.87047,-1.73171,-1.89574,-2.92377
-1108.66,0.999634,0.000576429,13,16383,0,1127.2,-3.12734,-2.05392,-6.49965,-3.35066,-2.31419,-2.01132,-2.14217,-2.23269,-2.61224,-3.68199,-5.5716,-8.02877,-10.9492,-15.1286,-24.6578,-11.2294,-7.32236,-5.38972,-4.04774,-2.6016,-2.41452,-2.42183,-2.46711,-2.48876,-2.39623,-2.13418,-2.01762,-2.90315,0.71276,0.28724,-6.49965,-3.35066,-2.31419,-2.01132,-2.05392,-2.14217,-2.23269,-2.61224,-3.68199,-5.5716,-8.02877,-10.9492,-15.1286,-24.6578,-11.2294,-7.32236,-5.38972,-4.04774,-3.12734,-2.6016,-2.41452,-2.42183,-2.46711,-2.48876,-2.39623,-2.13418,-2.01762,-2.90315
-1113.76,0.959639,0.000576429,13,8191,0,1123.54,-3.89251,-2.26754,-7.06987,-3.85587,-2.58704,-2.14431,-2.61411,-3.02801,-3.62767,-4.54552,-5.86692,-7.74361,-10.5348,-15.0821,-25.0294,-10.1495,-6.7707,-5.625,-4.86141,-2.91444,-2.40148,-2.46088,-2.82178,-3.09426,-3.05374,-2.82464,-2.76057,-3.60904,0.593568,0.406432,-7.06987,-3.85587,-2.58704,-2.14431,-2.26754,-2.61411,-3.02801,-3.62767,-4.54552,-5.86692,-7.74361,-10.5348,-15.0821,-25.0294,-10.1495,-6.7707,-5.625,-4.86141,-3.89251,-2.91444,-2.40148,-2.46088,-2.82178,-3.09426,-3.05374,-2.82464,-2.76057,-3.60904
-1110.06,0.980941,0.000576429,14,16383,0,1122.51,-3.57241,-1.6739,-6.37132,-3.20962,-2.11924,-1.71878,-1.72869,-1.82137,-2.26104,-3.36758,-5.09993,-7.32908,-10.2299,-14.6283,-24.4317,-10.7894,-7.16756,-5.4379,-4.27136,-3.17305,-2.95828,-2.9509,-3.01485,-2.89646,-2.57352,-2.33128,-2.54442,-3.69915,0.71457,0.28543,-6.37132,-3.20962,-2.11924,-1.71878,-1.6739,-1.72869,-1.82137,-2.26104,-3.36758,-5.09993,-7.32908,-10.2299,-14.6283,-24.4317,-10.7894,-7.16756,-5.4379,-4.27136,-3.57241,-3.17305,-2.95828,-2.9509,-3.01485,-2.89646,-2.57352,-2.33128,-2.54442,-3.69915
-1106.73,0.997353,0.000576429,12,8191,0,1118.42,-3.87904,-1.54029,-6.23906,-3.16892,-2.06178,-1.58094,-1.77179,-2.06382,-2.48008,-3.35333,-4.94699,-7.2661,-10.2546,-14.5368,-24.1404,-10.6489,-6.81839,-5.30168,-4.47963,-3.37976,-3.06765,-2.99002,-3.0382,-3.05621,-2.93575,-2.73623,-2.73845,-3.55125,0.720353,0.279647,-6.23906,-3.16892,-2.06178,-1.58094,-1.54029,-1.77179,-2.06382,-2.48008,-3.35333,-4.94699,-7.2661,-10.2546,-14.5368,-24.1404,-10.6489,-6.81839,-5.30168,-4.47963,-3.87904,-3.37976,-3.06765,-2.99002,-3.0382,-3.05621,-2.93575,-2.73623,-2.73845,-3.55125
-1105.04,0.987261,0.000576429,13,8191,0,1116.89,-3.75638,-1.43286,-6.90396,-3.54141,-2.10618,-1.50666,-1.56951,-1.8691,-2.46561,-3.4848,-5.0002,-7.06881,-9.93094,-14.4254,-24.3772,-10.9575,-7.26456,-5.59472,-4.53247,-3.19071,-2.86889,-2.80607,-2.91912,-3.00172,-2.93085,-2.83077,-2.88821,-3.6535,0.662493,0.337507,-6.90396,-3.54141,-2.10618,-1.50666,-1.43286,-1.56951,-1.8691,-2.46561,-3.4848,-5.0002,-7.06881,-9.93094,-14.4254,-24.3772,-10.9575,-7.26456,-5.59472,-4.53247,-3.75638,-3.19071,-2.86889,-2.80607,-2.91912,-3.00172,-2.93085,-2.83077,-2.88821,-3.6535
-1107.6,0.880913,0.000576429,13,8191,0,1117.64,-3.99475,-1.44708,-6.46121,-3.01679,-1.78706,-1.38647,-1.73289,-2.0943,-2.61983,-3.56161,-5.10833,-7.30797,-10.2737,-14.7461,-24.6095,-10.8972,-7.28392,-5.62794,-4.60737,-3.58311,-3.29547,-3.24903,-3.46164,-3.67618,-3.64789,-3.47318,-3.48865,-4.3417,0.601979,0.398021,-6.46121,-3.01679,-1.78706,-1.38647,-1.44708,-1.73289,-2.0943,-2.61983,-3.56161,-5.10833,-7.30797,-10.2737,-14.7461,-24.6095,-10.8972,-7.28392,-5.62794,-4.60737,-3.99475,-3.58311,-3.29547,-3.24903,-3.46164,-3.67618,-3.64789,-3.47318,-3.48865,-4.3417
-1106.67,0.983974,0.000576429,14,16383,0,1121.42,-3.35331,-0.705609,-5.86927,-2.47535,-1.15708,-0.622027,-1.22208,-1.90952,-2.71477,-3.80907,-5.36005,-7.46411,-10.3766,-14.9602,-25.0297,-10.8659,-6.95835,-5.20375,-4.13482,-2.72782,-2.28613,-2.15525,-2.40936,-2.79272,-2.95306,-2.9277,-2.98928,-3.69515,0.568723,0.431277,-5.86927,-2.47535,-1.15708,-0.622027,-0.705609,-1.22208,-1.90952,-2.71477,-3.80907,-5.36005,-7.46411,-10.3766,-14.9602,-25.0297,-10.8659,-6.95835,-5.20375,-4.13482,-3.35331,-2.72782,-2.28613,-2.15525,-2.40936,-2.79272,-2.95306,-2.9277,-2.98928,-3.69515
-1106.3,0.951746,0.000576429,14,16383,0,1121.6,-2.9264,-1.21245,-6.17025,-2.97949,-1.73623,-1.16569,-1.84238,-2.76994,-3.65492,-4.48884,-5.579,-7.23973,-9.89488,-14.5106,-24.8092,-10.7526,-6.93933,-5.22237,-4.00895,-2.05513,-1.6295,-1.69134,-2.09171,-2.54618,-2.73875,-2.64641,-2.63155,-3.4788,0.517902,0.482098,-6.17025,-2.97949,-1.73623,-1.16569,-1.21245,-1.84238,-2.76994,-3.65492,-4.48884,-5.579,-7.23973,-9.89488,-14.5106,-24.8092,-10.7526,-6.93933,-5.22237,-4.00895,-2.9264,-2.05513,-1.6295,-1.69134,-2.09171,-2.54618,-2.73875,-2.64641,-2.63155,-3.4788
-1108.79,0.978616,0.000576429,14,16383,0,1121.77,-3.14686,-1.50143,-6.88103,-3.42058,-2.03116,-1.50245,-1.62783,-1.79794,-2.32974,-3.494,-5.29402,-7.65018,-10.6325,-14.9213,-24.4237,-10.3329,-6.80071,-5.25072,-4.08627,-2.59545,-2.44341,-2.57492,-2.84037,-3.02278,-2.93705,-2.67776,-2.6438,-3.49556,0.642881,0.357119,-6.88103,-3.42058,-2.03116,-1.50245,-1.50143,-1.62783,-1.79794,-2.32974,-3.494,-5.29402,-7.65018,-10.6325,-14.9213,-24.4237,-10.3329,-6.80071,-5.25072,-4.08627,-3.14686,-2.59545,-2.44341,-2.57492,-2.84037,-3.02278,-2.93705,-2.67776,-2.6438,-3.49556
-1107.96,0.78809,0.000576429,13,8191,0,1125.52,-2.9976,-0.275245,-5.67919,-2.14055,-0.682532,-0.122172,-0.84695,-1.56485,-2.3934,-3.46537,-4.96026,-6.99446,-9.6704,-13.7343,-23.2775,-11.0773,-7.15915,-5.31022,-4.01633,-2.32322,-2.13653,-2.38699,-2.80737,-3.09675,-3.11873,-2.98085,-2.98609,-3.85227,0.470498,0.529502,-5.67919,-2.14055,-0.682532,-0.122172,-0.275245,-0.84695,-1.56485,-2.3934,-3.46537,-4.96026,-6.99446,-9.6704,-13.7343,-23.2775,-11.0773,-7.15915,-5.31022,-4.01633,-2.9976,-2.32322,-2.13653,-2.38699,-2.80737,-3.09675,-3.11873,-2.98085,-2.98609,-3.85227
-1111.68,0.99235,0.000576429,13,8191,0,1129.24,-3.34354,-0.877525,-5.96796,-2.57168,-1.30039,-0.840642,-1.15946,-1.64596,-2.38503,-3.32602,-4.57487,-6.57043,-9.79492,-14.8382,-25.1775,-10.9191,-7.2765,-5.62425,-4.40533,-2.61037,-2.30624,-2.34291,-2.61091,-2.946,-3.14154,-3.09322,-2.98856,-3.66032,0.53914,0.46086,-5.96796,-2.57168,-1.30039,-0.840642,-0.877525,-1.15946,-1.64596,-2.38503,-3.32602,-4.57487,-6.57043,-9.79492,-14.8382,-25.1775,-10.9191,-7.2765,-5.62425,-4.40533,-3.34354,-2.61037,-2.30624,-2.34291,-2.61091,-2.946,-3.14154,-3.09322,-2.98856,-3.66032
-1108.4,0.879523,0.000576429,12,4095,0,1123.67,-3.53286,-0.90874,-5.82455,-2.58333,-1.32208,-0.81691,-1.35495,-1.89785,-2.49623,-3.28406,-4.5304,-6.60447,-9.84457,-14.8697,-25.2336,-11.3408,-7.43245,-5.59143,-4.41808,-2.78494,-2.34646,-2.41329,-2.83031,-3.15001,-3.04325,-2.68087,-2.61813,-3.58439,0.605489,0.394511,-5.82455,-2.58333,-1.32208,-0.81691,-0.90874,-1.35495,-1.89785,-2.49623,-3.28406,-4.5304,-6.60447,-9.84457,-14.8697,-25.2336,-11.3408,-7.43245,-5.59143,-4.41808,-3.53286,-2.78494,-2.34646,-2.41329,-2.83031,-3.15001,-3.04325,-2.68087,-2.61813,-3.58439
-1104.52,0.888033,0.000576429,14,16383,0,1117.83,-2.77021,-1.52759,-7.02165,-3.48897,-1.99855,-1.43837,-1.95039,-2.5229,-3.27712,-4.31921,-5.75309,-7.75169,-10.6812,-15.3796,-25.4933,-10.6588,-7.08464,-5.32843,-3.93337,-1.88123,-1.35995,-1.2958,-1.58504,-1.93151,-2.1031,-2.08053,-2.06443,-2.80209,0.572516,0.427484,-7.02165,-3.48897,-1.99855,-1.43837,-1.52759,-1.95039,-2.5229,-3.27712,-4.31921,-5.75309,-7.75169,-10.6812,-15.3796,-25.4933,-10.6588,-7.08464,-5.32843,-3.93337,-2.77021,-1.88123,-1.35995,-1.2958,-1.58504,-1.93151,-2.1031,-2.08053,-2.06443,-2.80209
-1112.36,0.737849,0.000576429,12,4095,0,1127.32,-2.58975,-1.54279,-6.69065,-3.38551,-2.04794,-1.46401,-2.13241,-2.90576,-3.61997,-4.36377,-5.49875,-7.46386,-10.635,-15.5831,-25.7636,-10.3782,-6.73321,-5.03349,-3.73041,-1.63129,-1.06499,-1.14798,-1.70042,-2.08041,-1.92779,-1.56151,-1.56744,-2.61836,0.52955,0.47045,-6.69065,-3.38551,-2.04794,-1.46401,-1.54279,-2.13241,-2.90576,-3.61997,-4.36377,-5.49875,-7.46386,-10.635,-15.5831,-25.7636,-10.3782,-6.73321,-5.03349,-3.73041,-2.58975,-1.63129,-1.06499,-1.14798,-1.70042,-2.08041,-1.92779,-1.56151,-1.56744,-2.61836
-1109.28,0.977883,0.000576429,12,8191,0,1123.35,-2.64094,-1.47084,-6.8095,-3.56948,-2.18,-1.51303,-1.74628,-2.07865,-2.59784,-3.62051,-5.29671,-7.5974,-10.6756,-15.2963,-25.1751,-10.766,-6.98648,-5.0184,-3.59308,-2.03952,-1.62753,-1.49145,-1.73089,-2.12047,-2.30274,-2.24046,-2.31441,-3.29755,0.608547,0.391453,-6.8095,-3.56948,-2.18,-1.51303,-1.47084,-1.74628,-2.07865,-2.59784,-3.62051,-5.29671,-7.5974,-10.6756,-15.2963,-25.1751,-10.766,-6.98648,-5.0184,-3.59308,-2.64094,-2.03952,-1.62753,-1.49145,-1.73089,-2.12047,-2.30274,-2.24046,-2.31441,-3.29755
