# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_dirichlet_model
# start_datetime = 2024-03-01 20:05:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/dirichlet/1D01-03-2024.17.05Dr.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D01-03-2024.17.05Dr-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.05Dr-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14,theta.1,theta.2
-1391.08,0.928254,0.02946,3,14,1,1407.58,2.49335e-07,0.0234042,0.125708,0.251429,0.170445,0.17964,0.137877,0.108539,0.00295796,1.67493e-09,2.50279e-13,4.7391e-227,5.53251e-174,9.24987e-22,1.51729e-126,8.10704e-08,4.91986e-08,0.00929513,0.00868852,0.0349988,0.0507621,0.100144,0.22543,0.135213,0.102846,0.159477,0.119231,0.0539139,0.697773,0.302227
-1390.75,0.966187,0.02946,4,30,1,1404.89,1.76057e-07,0.0236253,0.125104,0.251457,0.171478,0.178355,0.137593,0.109335,0.00305253,9.33589e-10,6.01897e-14,5.91046e-229,5.64799e-180,1.80499e-24,6.06452e-144,7.53533e-08,6.49988e-08,0.0106985,0.0077817,0.0364001,0.0559009,0.101426,0.220114,0.135067,0.104196,0.159868,0.11616,0.0523885,0.700926,0.299074
-1389.85,0.921587,0.02946,3,13,1,1402.12,2.27586e-07,0.0231376,0.12658,0.256089,0.169027,0.174976,0.146234,0.100789,0.00316806,1.73219e-09,3.77923e-13,1.63935e-223,5.26791e-168,4.38555e-18,2.20352e-138,2.77705e-08,8.49225e-08,0.0142223,0.0102452,0.0409269,0.0493884,0.103677,0.225312,0.135348,0.100982,0.15546,0.112893,0.0515456,0.70476,0.29524
-1390.78,0.983136,0.02946,5,60,1,1401.43,7.38095e-07,0.0215616,0.129607,0.251896,0.172632,0.184562,0.13945,0.098395,0.00189536,7.23504e-10,4.19079e-12,7.22083e-235,6.1604e-191,2.40249e-15,1.0346e-137,4.56752e-08,1.60727e-07,0.0211179,0.00858125,0.0366163,0.0465726,0.125055,0.21582,0.133909,0.0972333,0.146829,0.119925,0.0483401,0.704015,0.295985
-1392.57,0.989007,0.02946,6,127,1,1405.87,2.99714e-06,0.0158366,0.128397,0.226328,0.180815,0.166173,0.189872,0.092135,0.00044024,1.47135e-13,3.22021e-11,1.40152e-207,2.34425e-156,2.02003e-11,8.6462e-77,3.09343e-09,2.07671e-06,0.0191283,0.010201,0.0391192,0.118263,0.111137,0.23536,0.105504,0.0832881,0.142018,0.102683,0.0332968,0.726907,0.273093
-1395.16,0.985256,0.02946,6,74,1,1406.37,0.00266073,0.00711306,0.132939,0.232418,0.201196,0.173499,0.134535,0.114473,0.00116585,3.06876e-12,8.24699e-23,1.48366e-262,5.14676e-166,5.50849e-26,4.30991e-247,1.52315e-07,3.58776e-07,0.00435812,0.0440869,0.0404512,0.0615029,0.066558,0.224063,0.075386,0.109862,0.193275,0.136965,0.043492,0.713385,0.286615
-1392.76,0.973001,0.02946,5,54,1,1411.67,0.000592767,0.00848242,0.130391,0.225075,0.201411,0.170138,0.146979,0.116364,0.000567114,3.85888e-13,1.63293e-30,1.13994e-281,1.75083e-208,3.19531e-25,3.93168e-184,1.01391e-08,9.77335e-07,0.00573205,0.048955,0.034649,0.0929288,0.0703763,0.186438,0.0804609,0.130236,0.188096,0.11498,0.0471465,0.706081,0.293919
-1393.64,0.959305,0.02946,4,25,1,1406.25,0.000638474,0.00859213,0.131324,0.2238,0.201661,0.170766,0.143705,0.118858,0.000655572,4.46381e-13,6.72214e-29,1.87398e-287,1.5142e-203,2.15371e-24,2.72122e-161,6.54535e-09,1.32335e-06,0.00468377,0.0595277,0.030265,0.0912369,0.0697462,0.18179,0.0802946,0.132917,0.191719,0.11329,0.0445287,0.70651,0.29349
-1393.36,0.964124,0.02946,4,28,1,1403.29,0.00148434,0.00871778,0.134674,0.236624,0.193189,0.166493,0.14868,0.10922,0.000918417,1.47184e-12,5.59669e-29,9.04085e-275,4.91707e-193,1.03681e-22,1.09386e-160,4.05209e-08,1.10763e-06,0.0063652,0.0582433,0.0233526,0.0905522,0.0724656,0.168657,0.0873759,0.135433,0.200823,0.111413,0.0453173,0.71177,0.28823
-1391.35,0.960152,0.02946,4,29,1,1407.71,0.00100155,0.00970687,0.130404,0.228677,0.190225,0.174092,0.153634,0.11139,0.000868934,5.82611e-13,2.58592e-17,6.9608e-269,1.00007e-219,1.7824e-20,2.37804e-166,1.23023e-08,5.42725e-05,0.00502676,0.0462546,0.0243992,0.0975493,0.0829548,0.161591,0.0850129,0.134625,0.198613,0.121851,0.0420676,0.711573,0.288427
-1391.05,0.976051,0.02946,6,83,1,1407.3,1.17023e-09,0.0214254,0.123577,0.20327,0.224218,0.173581,0.135992,0.0961928,0.0217451,6.15674e-13,2.31481e-14,9.59761e-271,5.60808e-247,8.26411e-27,3.74144e-127,1.17479e-05,5.29715e-06,0.000346131,0.0342374,0.0386243,0.144503,0.111972,0.133124,0.0703797,0.132466,0.16873,0.131632,0.0339688,0.668276,0.331724
-1389.82,0.820015,0.02946,6,92,1,1400.1,1.78278e-07,0.0191087,0.122655,0.207276,0.246457,0.17858,0.134664,0.0662522,0.0250063,2.92998e-14,6.75429e-14,1.05449e-288,1.01331e-247,5.86913e-27,4.57628e-85,0.000129474,1.19121e-06,0.000128166,0.0422531,0.0609662,0.130106,0.126925,0.14101,0.0871545,0.10878,0.145011,0.123057,0.0344786,0.695071,0.304929
-1389.63,0.81138,0.02946,2,6,1,1401.03,1.08421e-07,0.0193434,0.122029,0.210372,0.245974,0.176695,0.136018,0.0655219,0.0240462,1.0867e-14,6.35422e-14,4.79442e-285,1.66112e-235,9.89521e-24,7.5409e-84,0.00011307,2.39788e-06,0.000147905,0.0412944,0.0624823,0.12736,0.129532,0.142071,0.0847432,0.107508,0.14683,0.122954,0.0349624,0.699125,0.300875
-1388.53,0.931623,0.02946,4,21,1,1397.58,1.92926e-06,0.0181226,0.124036,0.20892,0.237007,0.18766,0.13298,0.0681417,0.023131,2.44579e-13,4.09353e-14,2.21103e-273,9.03766e-199,2.33145e-15,8.98712e-89,0.000144536,2.13952e-06,0.000173705,0.0357063,0.0647239,0.124473,0.118569,0.152168,0.0929311,0.102195,0.146897,0.127537,0.03448,0.700224,0.299776
-1388.48,0.954091,0.02946,4,22,1,1402.16,5.89791e-06,0.0194117,0.128735,0.209389,0.238196,0.180812,0.133253,0.0713747,0.0188218,4.30358e-14,5.58712e-21,2.3871e-285,1.66828e-193,7.17369e-14,5.86866e-68,6.12036e-05,2.87965e-06,0.000173122,0.0354109,0.0613011,0.125849,0.106556,0.159502,0.0924553,0.103974,0.150677,0.129063,0.0349754,0.702372,0.297628
-1388.58,0.962945,0.02946,4,27,1,1397.92,1.72743e-06,0.0204699,0.128884,0.213857,0.234987,0.173859,0.135152,0.0734186,0.0193698,1.71585e-14,6.28831e-26,6.11137e-278,3.53413e-170,5.11376e-14,4.19266e-76,5.67338e-05,3.54935e-06,0.000178437,0.0361868,0.0710872,0.123045,0.110679,0.150925,0.0922962,0.103719,0.149802,0.129176,0.0328449,0.698014,0.301986
-1388.77,0.940187,0.02946,4,17,1,1404.33,4.57197e-07,0.0208487,0.128721,0.213479,0.233382,0.178843,0.132562,0.0715183,0.0206463,9.4703e-14,2.41536e-27,7.2962e-257,1.40461e-163,5.58481e-15,2.61397e-93,7.49731e-05,5.70571e-06,9.78504e-05,0.0366633,0.0640385,0.131675,0.120568,0.142719,0.0880283,0.104842,0.148851,0.128798,0.0336394,0.694526,0.305474
-1392.93,0.869788,0.02946,6,99,1,1403.16,5.12635e-09,0.0371739,0.136157,0.224647,0.204923,0.13933,0.130858,0.100972,0.0259389,5.66522e-17,7.06254e-21,1.24995e-205,2.35486e-102,5.79079e-18,7.42768e-185,4.42913e-09,0.0199375,0.000715498,0.0735305,0.0536079,0.103791,0.0899648,0.192926,0.0710202,0.0989642,0.15345,0.111206,0.0308856,0.661298,0.338702
-1392.5,0.967335,0.02946,6,123,1,1403.87,1.21432e-08,0.0163568,0.134475,0.235422,0.204341,0.12152,0.135992,0.119811,0.0320825,6.27132e-16,1.84718e-16,6.02181e-271,2.20107e-99,4.6888e-22,1.25707e-211,1.54464e-08,8.6635e-05,0.000951726,0.0752552,0.0843376,0.114993,0.0791404,0.149674,0.0623681,0.0954234,0.176862,0.115108,0.0457992,0.675065,0.324935
-1392.35,0.957769,0.02946,4,24,1,1401.19,1.32727e-08,0.0153732,0.135078,0.240111,0.202796,0.119209,0.137994,0.116032,0.0334062,1.09683e-15,1.72987e-16,2.14855e-287,3.47492e-86,8.00461e-25,3.23534e-218,8.70875e-09,9.69539e-05,0.00243235,0.083507,0.0784469,0.117025,0.086316,0.143543,0.0610631,0.0990954,0.171423,0.113883,0.0431676,0.675858,0.324142
-1393.43,0.923606,0.02946,4,17,1,1406.46,5.63489e-07,0.0151615,0.143422,0.236209,0.208798,0.117386,0.1387,0.112183,0.0281409,1.25918e-16,1.86332e-16,2.14283e-281,2.18871e-75,1.53828e-29,5.78511e-218,8.38057e-09,3.82685e-05,0.00381029,0.0914773,0.0944182,0.115578,0.0877849,0.128935,0.0533613,0.102028,0.166323,0.109419,0.0468264,0.672343,0.327657
-1392.87,0.825331,0.02946,3,9,1,1407.24,3.0374e-07,0.0158089,0.143017,0.237936,0.207897,0.11516,0.140347,0.10596,0.0338758,2.4488e-16,1.64515e-16,2.86817e-289,1.96038e-74,9.86076e-31,1.77074e-210,1.21584e-08,3.3503e-05,0.00365701,0.0909832,0.090478,0.116007,0.0846979,0.12917,0.0544154,0.103134,0.16449,0.113409,0.049526,0.676735,0.323265
-1392.69,0.659822,0.02946,1,3,1,1410.55,3.24543e-07,0.0159394,0.143165,0.23799,0.207631,0.116015,0.139163,0.105402,0.0346943,1.77043e-16,2.32351e-16,2.17506e-289,1.77519e-71,1.64675e-29,3.37433e-217,1.36431e-08,2.92168e-05,0.00406083,0.0882728,0.0899168,0.112542,0.0864115,0.130537,0.0547683,0.103852,0.166229,0.113865,0.0495145,0.677347,0.322653
-1392.24,0.807566,0.02946,3,8,1,1407.95,2.15221e-07,0.0160892,0.14047,0.238906,0.207048,0.119006,0.144374,0.0993416,0.0347644,1.9201e-16,2.31262e-16,3.08414e-286,2.22478e-62,2.37615e-25,4.62591e-213,2.0344e-08,1.71983e-05,0.00368079,0.0888164,0.0910157,0.120783,0.088367,0.127625,0.0546719,0.102465,0.162106,0.112012,0.0484406,0.679031,0.320969
-1392.54,0.968139,0.02946,5,34,1,1407.39,7.16777e-08,0.0155906,0.140843,0.233488,0.212656,0.119134,0.144709,0.096237,0.037342,2.32446e-16,2.9491e-16,9.40133e-288,2.97455e-65,7.01781e-24,1.45578e-248,3.11534e-09,3.12573e-06,0.00606461,0.0838075,0.0932555,0.141616,0.0736409,0.123056,0.0599389,0.100711,0.159374,0.112095,0.046438,0.680646,0.319354
-1391.44,0.926361,0.02946,3,14,1,1408.4,9.83224e-08,0.0174814,0.140894,0.22797,0.213495,0.11993,0.149983,0.0960775,0.0341688,2.54635e-16,9.23096e-17,1.85035e-270,4.84464e-64,1.17384e-27,2.46176e-232,1.01113e-08,1.10259e-05,0.0057221,0.0693991,0.0991481,0.136493,0.076954,0.125558,0.0574129,0.103551,0.165278,0.112557,0.0479164,0.680119,0.319881
-1392.15,0.956146,0.02946,4,25,1,1402.59,1.45914e-07,0.0187335,0.140769,0.226093,0.211485,0.119694,0.15602,0.091135,0.0360709,1.10481e-16,3.19731e-16,1.6631e-273,1.41173e-68,3.28363e-28,2.27896e-221,5.67197e-09,1.31578e-05,0.00420452,0.0798548,0.0922264,0.139792,0.0790712,0.120571,0.0572006,0.104618,0.163067,0.111851,0.0475296,0.680133,0.319867
-1392.92,0.920614,0.02946,4,22,1,1403.45,1.08572e-07,0.0185198,0.139428,0.223873,0.211755,0.117064,0.155559,0.0991612,0.0346403,3.00791e-17,2.12782e-16,8.73258e-274,3.20046e-70,3.16709e-26,7.81946e-237,6.54459e-09,1.94564e-05,0.00791414,0.0862014,0.0952457,0.143205,0.0810327,0.113367,0.0575442,0.103557,0.161259,0.10499,0.0456649,0.675965,0.324035
-1392.09,0.957859,0.02946,6,66,1,1406.13,0.000136318,0.0210047,0.14674,0.234534,0.20447,0.129166,0.135206,0.1072,0.0215434,1.81818e-17,7.8939e-31,9.23535e-232,2.77214e-78,2.63485e-18,5.75513e-148,2.03425e-11,0.0188319,0.00832096,0.0329661,0.119128,0.076372,0.0910533,0.135417,0.0668715,0.0988149,0.187971,0.130464,0.0337895,0.718019,0.281981
-1392.03,0.950619,0.02946,5,41,1,1409.18,0.00165571,0.0244744,0.147558,0.233826,0.208749,0.126456,0.120117,0.119523,0.0176404,1.17961e-16,2.21228e-41,1.60742e-254,4.97332e-63,4.98595e-27,1.27844e-248,7.00854e-12,6.76967e-06,0.00358854,0.0366969,0.0764047,0.107941,0.079326,0.149789,0.0936412,0.0822737,0.176508,0.153724,0.0401008,0.70456,0.29544
-1391.84,0.970601,0.02946,5,56,1,1411.46,0.00141577,0.024231,0.148439,0.23411,0.20829,0.126599,0.120717,0.118613,0.0175851,1.17961e-16,2.24868e-42,7.27206e-254,7.32667e-65,7.64564e-27,2.00792e-250,7.49239e-12,8.05376e-06,0.00331549,0.0371417,0.0792344,0.110657,0.0791096,0.149239,0.0923717,0.0812867,0.173524,0.153774,0.0403391,0.702894,0.297106
-1392.84,0.984373,0.02946,6,71,1,1403.92,6.97183e-05,0.0235994,0.150627,0.239548,0.184152,0.109282,0.145198,0.100375,0.047149,2.96915e-14,1.23249e-37,4.40967e-292,2.40937e-52,7.16948e-21,4.25939e-163,1.76006e-11,0.00184025,0.00458708,0.0595368,0.124104,0.078256,0.0478973,0.174415,0.0858301,0.103253,0.158864,0.131567,0.0298499,0.701625,0.298375
-1391.37,0.976591,0.02946,5,51,1,1405.34,9.26512e-05,0.0201005,0.156243,0.233964,0.190002,0.113692,0.164125,0.0846472,0.0371331,3.32862e-15,2.68429e-24,2.31536e-282,2.47877e-70,2.98035e-17,5.64553e-126,5.19489e-11,0.00161142,0.00329344,0.0704521,0.146407,0.079404,0.0484175,0.160597,0.0856806,0.0900983,0.146678,0.13082,0.0365405,0.690709,0.309291
-1394.14,0.97786,0.02946,5,47,1,1406.44,0.000959992,0.0180837,0.161338,0.209536,0.178838,0.119935,0.17981,0.0858063,0.0456933,2.43389e-16,4.26103e-26,1.50959e-283,1.5689e-124,4.10036e-15,2.60283e-77,2.20223e-10,0.00196122,0.00175696,0.0578144,0.162074,0.0763306,0.0476897,0.136696,0.0937735,0.08823,0.143134,0.151571,0.0389674,0.69432,0.30568
-1393.66,0.974097,0.02946,5,47,1,1398.75,0.000484099,0.0188552,0.1627,0.211302,0.178557,0.119682,0.179681,0.0789595,0.0497798,9.51496e-16,1.73127e-21,1.62807e-275,1.4074e-129,1.00675e-14,3.52964e-71,3.72609e-10,0.00137979,0.00258063,0.0505118,0.152036,0.0787536,0.0474627,0.135468,0.0945066,0.0914209,0.150505,0.156002,0.0393736,0.699072,0.300928
-1394.69,0.95816,0.02946,4,25,1,1408.5,0.000606843,0.0195718,0.162714,0.213232,0.178362,0.119755,0.180662,0.0744372,0.0506581,1.4432e-16,2.92165e-20,1.28832e-278,4.1367e-141,8.36273e-15,8.37461e-84,6.59511e-10,0.000512848,0.0024193,0.0518276,0.148847,0.0817604,0.0476685,0.135896,0.0923417,0.0911976,0.148587,0.158899,0.0400446,0.695506,0.304494
-1395.63,0.912284,0.02946,4,20,1,1406.56,0.00339842,0.0213278,0.158899,0.213181,0.178334,0.118267,0.183885,0.0739571,0.0487498,3.21085e-16,3.09288e-22,7.25917e-291,1.78283e-158,4.04348e-15,1.2595e-95,1.70647e-09,0.000884631,0.00150657,0.0450103,0.138187,0.0850232,0.0456053,0.148751,0.0914117,0.0939091,0.149152,0.15911,0.041449,0.694175,0.305825
-1394.38,0.984352,0.02946,6,91,1,1407.67,2.85738e-05,0.0167513,0.164263,0.232009,0.177243,0.124686,0.14647,0.116401,0.0221483,9.12112e-15,8.18645e-28,3.46677e-303,1.3721e-207,5.97048e-20,1.54519e-102,5.59752e-12,0.000747316,0.0277443,0.0982837,0.114873,0.0442979,0.0669101,0.12325,0.0917454,0.0977358,0.138148,0.164727,0.0315381,0.68023,0.31977
-1394.56,0.666648,0.02946,1,3,1,1406.1,2.37489e-05,0.0166696,0.164139,0.232478,0.177264,0.124795,0.145989,0.11601,0.0226319,1.00613e-14,1.07084e-28,4.39378e-300,5.00427e-203,7.56419e-20,9.5147e-98,5.56801e-12,0.000723151,0.0278363,0.0972806,0.118935,0.0444088,0.0658633,0.122029,0.0913452,0.0978515,0.137729,0.16468,0.0313181,0.680376,0.319624
-1396.02,0.977028,0.02946,5,49,1,1408.26,0.000239975,0.0196072,0.158361,0.223264,0.17884,0.124184,0.148007,0.120205,0.0272919,3.6906e-15,1.04871e-31,8.03229e-298,1.91725e-238,8.95946e-19,2.23552e-74,1.31231e-11,0.00281642,0.0249232,0.0907694,0.156996,0.0376033,0.0578299,0.111439,0.101218,0.0960209,0.122279,0.165484,0.0326209,0.677482,0.322518
-1394.43,0.985914,0.02946,6,72,1,1406.29,0.000549026,0.0201079,0.144802,0.228023,0.168959,0.133291,0.156949,0.109908,0.0374116,4.90999e-19,6.82661e-16,4.13001e-295,8.02134e-239,5.71178e-14,4.40926e-125,1.24629e-10,0.00911565,0.0143228,0.0375813,0.0981313,0.0402889,0.045254,0.160425,0.126454,0.110282,0.136715,0.172349,0.0490821,0.66898,0.33102
-1395.35,0.916068,0.02946,3,12,1,1404.86,0.0017728,0.0212179,0.144182,0.226882,0.167359,0.133644,0.155858,0.11114,0.0379449,1.92506e-18,3.8449e-14,1.42656e-300,1.47934e-242,3.58293e-16,4.15037e-123,1.32551e-10,0.0161756,0.00984505,0.0379831,0.0973672,0.038362,0.0441484,0.158415,0.124014,0.113313,0.134639,0.176862,0.0488761,0.670809,0.329191
-1394.47,0.86822,0.02946,3,12,1,1403.97,0.00156568,0.0209178,0.145795,0.228516,0.167765,0.130972,0.153926,0.113748,0.0367928,9.5579e-19,7.57713e-15,1.28622e-295,3.98736e-249,3.82325e-14,5.88077e-124,1.71005e-10,0.0099339,0.0111423,0.0455492,0.0923308,0.0409577,0.0466435,0.154881,0.124207,0.115098,0.137546,0.174371,0.0473407,0.669607,0.330393
-1393.29,0.980866,0.02946,6,66,1,1407.38,2.52635e-05,0.0133414,0.135823,0.244911,0.170443,0.115269,0.163771,0.121526,0.0348901,2.91421e-15,1.27888e-19,2.14814e-293,1.64911e-200,8.84732e-24,1.73284e-167,7.063e-10,0.00290324,0.0113752,0.0410086,0.184853,0.0473457,0.046894,0.131161,0.0967275,0.116774,0.12292,0.140066,0.057972,0.69075,0.30925
