# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:11:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.11UM.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.11UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.11UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.00880729
# Diagonal elements of inverse mass matrix:
# 0.174646, 0.0298908, 0.0540121, 0.363766, 0.403239, 0.147717, 1.22696, 0.176038, 0.258443, 1.2843, 2.0535, 1.2749, 0.291674, 1540.7, 5340.86, 3991.61, 3709.81, 50.4541, 2960.68, 1479.16, 4902.18, 6785.56, 486.533, 6849.74, 3666.5, 1305.48, 1.20212, 1.0332, 0.674929, 0.573075, 1.43306, 0.54392, 1.99635, 0.867588, 4.769, 1.20562, 0.773783, 0.775964, 0.955886, 8557.59, 1228.96, 4836.42, 3196.33, 1288.02, 3769.16, 9380.71, 4144.81, 2100.48, 3094.01, 3200.59, 3394.35, 2441.82, 1.28587
-1222.23,0.982645,0.00880729,6,127,1,1253.94,0.588905,1.72583,0.858977,0.356596,0.487509,0.233267,0.0864481,0.6163,1.22144,0.204862,0.506273,0.160668,0.436425,2.10999e-18,7.16944e-71,5.4796e-63,0.449286,0.475499,2.92078e-44,1.09955e-17,1.89517e-48,2.99321e-16,0.023014,9.24093e-25,4.99446e-43,0.0522013,1.00528e-08,0.224161,0.306364,0.296745,0.423824,0.186105,1.46872,0.762571,0.559688,0.578409,0.16661,0.68564,0.388885,0.053825,3.2321e-28,5.50692e-27,4.35619e-19,1.06581e-55,0.00918642,1.17216e-05,1.94146e-09,0.934096,3.75019e-10,3.24728e-13,7.66277e-19,0.0566943,1.19007e-05,1.81559e-08,0.863277,0.136723,0.0276864,0.203793,0.00860344,0.0155035,0.0870857,0.205587,0.203793,0.126005,0.100427,0.0924059,0.0523425,0.0261371,0.0236718,0.0217352,0.022294,0.0144095,0.00792361,0.0099146,0.0134688,0.0181218,0.0276864,0.0324958,0.13335,0.28514,0.165368,0.097171,0.0844234,0.053848,0.0365006,0.0345879
-1221.35,0.914297,0.00880729,6,107,1,1253.16,0.585027,1.70725,0.83128,0.344234,0.474675,0.253623,0.124353,0.686765,1.05386,0.182127,0.806395,0.173333,0.399758,6.35821e-20,2.22296e-82,6.09689e-65,0.200881,0.684038,1.62806e-48,3.96298e-17,1.00514e-43,1.20217e-05,0.000237317,2.50402e-33,3.15626e-39,0.11478,5.17151e-05,0.248553,0.252729,0.313335,0.515588,0.189079,1.439,0.90568,0.533099,1.16071,0.169034,0.782313,0.396033,0.0510087,2.61464e-17,2.11347e-22,5.36883e-25,4.66694e-54,0.030664,5.10089e-08,3.02805e-05,0.969093,2.94508e-17,1.23568e-08,3.19858e-23,0.000212007,3.14996e-07,2.71522e-07,0.888441,0.111559,0.0354876,0.208514,0.0077081,0.0138363,0.0762907,0.175183,0.208514,0.130476,0.101885,0.0903705,0.0481668,0.0258676,0.0253215,0.0333986,0.0376972,0.0252851,0.00938373,0.0120315,0.015491,0.0211914,0.0354876,0.0398258,0.141533,0.34682,0.203513,0.0637752,0.0538651,0.0246844,0.0166123,0.0157862
-1225.49,0.976174,0.00880729,7,129,1,1249.59,0.592757,1.83189,0.789676,0.276215,0.822864,0.328915,0.0616387,0.688259,1.01993,0.263893,0.889772,0.32095,0.369985,9.94924e-22,2.29473e-83,3.38225e-80,0.00101288,0.884662,9.55241e-57,3.39352e-16,3.07358e-44,3.70767e-15,6.99417e-09,1.07839e-26,6.11729e-38,0.114325,8.37958e-08,0.21972,0.297627,0.28974,0.242928,0.204102,1.44101,0.410589,0.39436,0.631081,0.197869,0.843482,0.433181,0.0781496,2.28679e-20,1.93488e-20,1.30805e-10,7.96335e-51,1.08692e-06,4.62383e-08,0.00574353,0.994255,1.7647e-18,3.37348e-20,2.21176e-39,4.65431e-14,5.5246e-15,7.8276e-24,0.866084,0.133916,0.0334874,0.251753,0.00767974,0.0138924,0.0867674,0.191121,0.251753,0.111382,0.0808417,0.0761832,0.0405096,0.0218094,0.0211704,0.0305064,0.0392634,0.027121,0.0117183,0.0145978,0.0196583,0.0262651,0.0334874,0.0410696,0.173517,0.260257,0.175442,0.0933381,0.0765818,0.0329462,0.0213638,0.0197578
-1234.71,0.962389,0.00880729,8,278,1,1254.08,0.182806,1.29455,0.705937,0.117854,0.555295,0.100537,0.107889,0.463126,0.344651,0.253707,0.0116307,0.015665,0.56875,5.89985e-25,3.67778e-117,1.97238e-34,5.18918e-19,1,2.61308e-37,7.26864e-23,3.20922e-48,7.5319e-18,1.65973e-30,4.77581e-09,4.74863e-18,7.12077e-31,2.18151e-29,0.622717,0.488132,0.832352,0.62264,0.692718,0.0613735,0.430619,0.540033,0.916462,0.828941,0.278036,0.486091,0.560832,4.23632e-42,7.55797e-35,9.02803e-11,2.50202e-73,5.30029e-06,5.35404e-46,1.51923e-31,1.1583e-08,0.990889,4.90733e-22,4.88786e-18,0.00910527,5.40461e-44,7.73107e-07,0.958962,0.0410383,0.0504205,0.193277,0.0193555,0.0232378,0.0848033,0.17179,0.193277,0.110922,0.100313,0.0900535,0.0566718,0.0401502,0.0311533,0.0307931,0.0303145,0.017165,0.00387504,0.00722302,0.0117682,0.0270519,0.0504205,0.100795,0.107175,0.164857,0.282905,0.113885,0.0513502,0.0400259,0.0246171,0.01405
-1234.48,0.88562,0.00880729,3,14,1,1264.79,0.186822,1.29765,0.704845,0.116341,0.570097,0.101787,0.110271,0.464908,0.34726,0.256672,0.0119841,0.0162817,0.578399,3.49262e-24,3.12471e-116,8.34103e-34,1.58322e-19,1,1.88208e-37,3.5495e-23,5.40556e-47,9.30233e-18,5.68663e-31,2.72892e-09,5.51552e-18,1.36524e-32,1.78286e-30,0.645709,0.504368,0.830909,0.63834,0.695226,0.0607007,0.445369,0.524441,0.887063,0.845954,0.286097,0.488959,0.581133,1.24487e-40,3.57199e-35,4.5187e-10,2.85176e-73,2.0708e-05,1.24639e-46,1.2482e-31,4.46109e-08,0.971577,1.09253e-21,3.07998e-17,0.0283702,2.23981e-42,3.20528e-05,0.958045,0.0419555,0.0492493,0.195137,0.0194538,0.0234498,0.0858426,0.173705,0.195137,0.110344,0.0996654,0.0892595,0.0560722,0.0396218,0.0306523,0.0302872,0.029798,0.0167106,0.00358791,0.00684336,0.0113322,0.0260119,0.0492493,0.0986949,0.104871,0.163708,0.276585,0.11616,0.0549881,0.0449598,0.0275769,0.015432
-1234.67,0.935498,0.00880729,4,21,1,1258.45,0.185711,1.29488,0.707583,0.116762,0.570233,0.102316,0.108816,0.474831,0.351379,0.249948,0.0116032,0.0166094,0.570847,2.10359e-24,6.66923e-118,6.94538e-34,1.08222e-18,1,6.98835e-38,1.12929e-23,2.53256e-46,2.98851e-17,6.79138e-31,2.32898e-09,2.94958e-17,6.03655e-31,9.01585e-29,0.654289,0.496368,0.831081,0.63067,0.68003,0.0598382,0.481608,0.529808,0.942171,0.821665,0.288744,0.49243,0.566882,1.35309e-40,1.30843e-35,3.66277e-10,1.17735e-72,0.000121806,3.35002e-47,4.58946e-34,7.73855e-08,0.750944,1.78989e-20,3.73407e-17,0.24881,9.70871e-42,0.000124001,0.958644,0.0413564,0.0394429,0.195517,0.0195057,0.0234863,0.0857383,0.17397,0.195517,0.110544,0.0997928,0.0895036,0.0556704,0.0391762,0.030512,0.03016,0.0296632,0.0167611,0.00289344,0.00556633,0.00914405,0.0209929,0.0394429,0.0778078,0.0826037,0.133692,0.227079,0.109111,0.0925376,0.101676,0.0621568,0.035296
