# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:16:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.16UM.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.16UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.16UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.00958305
# Diagonal elements of inverse mass matrix:
# 0.348942, 0.029339, 0.0566744, 1.1182, 1.10992, 0.781048, 0.511941, 0.434509, 0.156452, 0.917453, 2.78999, 0.371097, 0.819566, 1642.48, 6415.72, 4448.75, 513.987, 15.926, 3436.47, 3229.71, 3163.39, 3896.47, 1940.02, 6045.83, 2725.65, 7067.72, 0.719116, 2.13574, 0.752448, 0.742911, 2.24689, 1.1606, 0.67823, 1.14294, 0.632849, 1.28717, 0.741037, 0.525767, 0.639552, 2277.51, 1277.08, 3244.45, 971.234, 934.71, 4796.58, 10913.2, 2852.61, 1406.66, 6354.61, 4830.81, 3605.24, 3758.36, 0.745122
-1224.86,0.981535,0.00958305,6,73,1,1254.51,0.634686,1.65028,0.903308,0.141398,0.518879,0.451793,0.0328115,0.675369,1.14315,0.160519,0.314067,0.187213,0.466939,4.74772e-18,1.9872e-18,0.00952312,9.64913e-10,0.990462,1.58678e-24,3.40711e-08,1.15875e-89,1.92838e-19,3.12354e-25,1.94414e-33,6.55492e-22,4.75752e-30,1.50399e-05,0.111314,0.0911998,0.540407,0.683219,0.315938,0.132341,0.340379,0.501015,0.11003,0.287731,0.159663,0.278109,1.01043,2.35702e-13,4.68274e-25,4.67282e-32,4.17058e-23,2.20644e-29,3.76935e-24,2.59167e-05,8.0139e-87,3.54282e-33,0.000651241,1.62181e-10,0.00124743,0.998075,6.2716e-09,0.871764,0.128236,0.0261263,0.245965,0.00912633,0.0172162,0.0896695,0.213891,0.245965,0.146396,0.0931789,0.0901711,0.0458946,0.0146333,0.0124637,0.00910551,0.00755185,0.0047373,0.00627645,0.00701547,0.00768536,0.0131935,0.0261263,0.0358335,0.0409038,0.0574863,0.0948718,0.105906,0.141148,0.165556,0.218463,0.0795346
-1223.45,0.952072,0.00958305,5,33,1,1243.98,0.620712,1.67008,0.867675,0.146387,0.339965,0.488643,0.0312372,0.646033,1.21759,0.192792,0.280715,0.168019,0.458574,2.13943e-17,5.91474e-15,0.0107451,2.83762e-09,0.989223,1.46149e-28,4.07175e-07,6.46491e-89,6.07464e-17,1.01043e-29,1.02817e-28,1.70537e-17,2.28173e-29,3.17768e-05,0.108013,0.0821117,0.6406,0.482097,0.304707,0.206013,0.383709,0.346983,0.0947912,0.253078,0.122606,0.281211,1.08483,1.1214e-09,9.76167e-27,3.38595e-37,4.8164e-26,2.97995e-30,1.32728e-29,5.51605e-05,2.16997e-80,1.04943e-32,0.000716632,3.19418e-06,0.0429775,0.956248,1.78746e-14,0.873479,0.126521,0.0283443,0.229211,0.00875011,0.0162774,0.0864756,0.198407,0.229211,0.163152,0.100087,0.097009,0.0508452,0.0150503,0.0124125,0.00937678,0.00792835,0.00501817,0.00762631,0.00849618,0.00922326,0.0175022,0.0283443,0.0384413,0.0472355,0.069321,0.0980704,0.107821,0.13881,0.156893,0.203456,0.0687603
-1224.13,0.95864,0.00958305,5,36,1,1245.78,0.600448,1.57665,0.884191,0.140004,0.343211,0.445807,0.0285003,0.670773,1.27772,0.163206,0.246412,0.166566,0.490239,1.11642e-16,3.0529e-11,0.000455588,5.3791e-10,0.999516,4.67128e-26,2.86318e-05,1.0112e-89,5.4003e-21,2.06808e-35,9.31191e-26,1.26998e-22,9.09653e-29,9.45732e-08,0.113203,0.0834618,0.510389,0.429604,0.248589,0.182062,0.42546,0.386523,0.098719,0.233038,0.107994,0.246447,0.903051,1.08204e-12,1.11566e-27,2.93702e-36,4.6878e-24,2.93797e-30,1.61564e-28,1.07199e-15,9.85905e-70,2.60479e-26,5.76013e-13,0.426868,0.0428396,0.530293,1.4559e-10,0.868835,0.131165,0.031159,0.227764,0.00928803,0.0169315,0.081927,0.198024,0.227764,0.161598,0.103476,0.100568,0.0514219,0.0143299,0.012172,0.00951367,0.00805397,0.00493291,0.00999859,0.011197,0.0121716,0.0202772,0.031159,0.0399525,0.0479306,0.0733479,0.107957,0.119159,0.150429,0.152262,0.159505,0.0646525
-1223.5,0.939672,0.00958305,5,51,1,1249.07,0.654359,1.59115,0.917199,0.145764,0.34306,0.454919,0.0292542,0.67062,1.2966,0.168623,0.26223,0.167296,0.480568,1.9526e-13,1.43743e-13,0.00260658,2.29889e-10,0.997358,1.00469e-24,1.84223e-07,4.39583e-87,9.89383e-22,1.62273e-32,2.12144e-17,2.92376e-20,1.07327e-21,3.56924e-05,0.0976802,0.0813165,0.574903,0.409028,0.254049,0.172353,0.409768,0.42802,0.0931563,0.198313,0.117171,0.234923,0.894909,5.79917e-13,1.54461e-30,7.7414e-31,2.09014e-24,6.3218e-30,2.87434e-27,2.8623e-21,7.67269e-70,2.12866e-28,1.45468e-13,0.0309253,0.00127481,0.9678,2.42206e-12,0.870561,0.129439,0.028916,0.229901,0.00849617,0.0163459,0.080248,0.198813,0.229901,0.163137,0.10351,0.100526,0.051409,0.0140619,0.0118812,0.00914304,0.00773653,0.00479152,0.00903827,0.00996569,0.0108099,0.0192088,0.028916,0.0372795,0.0442917,0.0667241,0.102369,0.112364,0.13701,0.152851,0.191086,0.0780862
-1225.62,0.967915,0.00958305,6,84,1,1255.5,0.752259,1.60717,0.908563,0.165486,0.357415,0.392253,0.0225372,0.526798,1.2869,0.243533,0.126059,0.173483,0.607471,1.95412e-09,8.97769e-09,4.91655e-07,2.88422e-09,0.999723,1.42475e-34,2.75505e-05,1.58849e-75,3.42672e-19,3.30711e-37,1.8519e-14,1.22335e-28,9.88253e-33,0.000249391,0.0901171,0.0863434,0.604743,0.468092,0.202891,0.184221,0.634293,0.383063,0.0744519,0.469549,0.101005,0.170045,0.722641,7.05986e-16,2.38205e-33,2.91935e-12,5.94278e-26,8.45864e-31,3.52577e-23,0.203821,1.12092e-62,1.60751e-28,5.18631e-09,3.9242e-08,0.796179,1.02456e-08,1.27609e-14,0.907967,0.0920335,0.044849,0.224627,0.0072497,0.0153823,0.0767377,0.190367,0.224627,0.157126,0.106149,0.103784,0.0612882,0.0169476,0.0132974,0.011731,0.00987586,0.00543809,0.0128585,0.0140711,0.01534,0.0280842,0.044849,0.0549373,0.0660501,0.0737739,0.0926139,0.0977536,0.144089,0.157812,0.133135,0.0646327
-1223.37,0.865288,0.00958305,6,81,1,1253.74,0.903281,1.57959,0.915099,0.124327,0.312509,0.282448,0.0175915,0.564542,1.18159,0.283774,0.163386,0.174475,0.741338,4.4768e-06,0.00141,8.94969e-05,0.000104487,0.998131,7.87235e-37,1.71178e-08,5.47252e-72,6.39914e-13,1.72808e-43,2.61e-09,3.3375e-26,3.15228e-40,0.000260345,0.12737,0.104003,0.64352,0.372768,0.267714,0.208789,0.611879,0.313428,0.0756252,0.290928,0.0948157,0.115887,0.656831,6.08962e-11,1.82402e-32,5.8279e-17,2.94471e-25,1.81648e-25,8.17284e-24,1.00395e-20,2.54628e-64,2.32639e-23,9.56229e-09,0.105913,0.894087,5.31278e-08,1.2969e-07,0.904078,0.0959221,0.0265113,0.209178,0.00647487,0.0159723,0.0741374,0.184744,0.209178,0.153038,0.115383,0.113371,0.0644701,0.019801,0.0149229,0.0126842,0.0106668,0.00515621,0.00761339,0.00864757,0.00959538,0.0182616,0.0265113,0.0346495,0.0426946,0.0787242,0.107703,0.116164,0.155389,0.167513,0.149183,0.0773502
