# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:09:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 10
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.09UM.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D01-03-2024.17.09UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.09UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.0126907
# Diagonal elements of inverse mass matrix:
# 0.197193, 0.0701881, 0.129436, 2.63483, 1.00529, 1.91817, 0.610382, 0.316205, 0.372798, 1.46067, 0.685607, 1.02168, 0.771547, 148.806, 137.453, 145.121, 154.117, 84.8443, 420.53, 505.247, 162.889, 177.938, 239.442, 155.129, 189.471, 240.578, 0.859105, 1.04893, 1.09833, 1.21463, 1.89288, 1.16875, 0.658149, 0.936976, 0.925216, 1.68451, 0.669833, 1.18976, 1.30268, 216.256, 96.7591, 116.385, 148.765, 148.345, 106.534, 113.903, 273.686, 254.873, 191.874, 252.462, 231.392, 398.41, 2.84825
-1265.85,0.992508,0.0126907,8,255,0,1286.98,1.12228,1.07021,0.779188,0.183375,0.322442,0.110355,0.110716,0.588141,0.460075,0.290603,0.0228097,0.0773988,0.246286,4.02467e-18,2.38823e-21,0.0363582,0.653789,0.0341894,0.208464,3.56209e-08,3.4866e-15,0.00462631,7.2741e-15,0.0182909,0.00361994,0.0406617,4.77943e-09,0.0560918,0.528915,0.475527,0.112807,0.450843,0.0272224,0.320263,0.288401,0.0323367,0.0521832,0.130364,0.325507,0.232025,7.46302e-05,2.39155e-13,0.000163794,0.337157,0.00101144,0.637086,0.00224615,0.00353096,1.3276e-10,0.0115197,1.99303e-05,8.13782e-06,0.000398999,0.006784,0.919125,0.080875,0.106777,0.146155,0.00928446,0.0285205,0.0831652,0.163145,0.146155,0.123836,0.111452,0.100392,0.059651,0.0422359,0.0360743,0.0355835,0.0339592,0.0265459,0.0368733,0.0389987,0.0661655,0.10641,0.106777,0.121984,0.118805,0.0872252,0.0663012,0.0643287,0.0611283,0.053842,0.0394161,0.0317451
-1264.96,0.978995,0.0126907,6,94,1,1294.15,1.12134,1.05188,0.782983,0.165678,0.319037,0.111763,0.11349,0.578299,0.485659,0.320735,0.022189,0.0825909,0.241233,7.03099e-18,1.39681e-21,0.0353089,0.720385,0.0116209,0.186965,7.28559e-08,5.02342e-15,0.00342016,1.05472e-15,0.0125312,0.00173667,0.0280318,2.47961e-09,0.0576173,0.480139,0.450535,0.105784,0.473038,0.0289876,0.31955,0.272369,0.0320645,0.0533392,0.128986,0.318369,0.218026,0.000180444,1.93617e-13,0.000354041,0.0610727,0.0009857,0.895056,0.00257884,0.00206205,1.2934e-10,0.0200291,8.39149e-05,2.73311e-05,0.000649667,0.0169205,0.927907,0.0720931,0.0881763,0.150987,0.0097271,0.0298522,0.0854673,0.169392,0.150987,0.125514,0.112617,0.10096,0.0591854,0.0395642,0.0320138,0.0315249,0.0297901,0.0234048,0.0302842,0.0320755,0.0518043,0.0812037,0.0881763,0.132659,0.129029,0.0953534,0.0743542,0.072273,0.0686954,0.0608306,0.0455183,0.0377435
-1269.51,0.985467,0.0126907,8,255,0,1288.66,1.30786,0.997856,1.6298,0.0208619,0.661508,0.310207,0.15717,0.757918,0.56315,0.175835,0.020994,0.094635,0.408573,2.48019e-12,4.44807e-17,0.139757,0.384566,0.000514166,2.01619e-12,0.465875,6.07279e-15,6.31787e-08,2.0233e-30,0.00102054,6.2842e-09,2.89394e-06,0.00826464,0.0736305,0.634251,0.472776,0.0531036,0.295821,0.0731906,0.196265,1.04634,0.0652109,0.0507667,0.212353,0.243282,0.378148,2.94519e-06,2.43143e-12,0.00339758,7.61035e-05,0.0102993,4.35543e-05,0.109725,0.0678466,0.000263915,0.0241843,0.00225406,0.77191,0.00930885,0.000687802,0.946854,0.0531457,0.0412042,0.145386,0.00900444,0.0333006,0.0903265,0.146888,0.145386,0.128114,0.139559,0.119345,0.056448,0.0329297,0.028032,0.0275001,0.02525,0.0179159,0.0122195,0.0131531,0.0248006,0.0391176,0.0412042,0.0541143,0.0579913,0.0630195,0.111793,0.118078,0.122915,0.146583,0.115671,0.07934
-1269.43,0.961388,0.0126907,5,49,1,1295.59,1.47646,0.95586,1.34853,0.0477046,0.725588,0.368554,0.111164,0.689793,0.500972,0.154858,0.0335629,0.072921,0.664354,2.0999e-12,3.44796e-18,0.104875,0.479297,0.00156434,7.84131e-11,0.406639,1.81745e-14,2.08459e-09,4.26655e-31,0.00759862,4.90874e-10,2.27769e-10,2.53044e-05,0.0832205,0.77587,0.49477,0.0565767,0.258816,0.0865257,0.227839,0.798677,0.0478761,0.0708059,0.326378,0.263992,0.367577,0.000293566,1.73674e-11,0.394811,0.104273,0.0115937,4.09902e-06,0.337848,0.00791639,4.33835e-07,8.96486e-05,3.51105e-06,0.0277278,0.077066,0.0383735,0.89015,0.10985,0.106459,0.157215,0.00730707,0.0319862,0.0831932,0.162174,0.157215,0.120594,0.12723,0.113915,0.0576832,0.035698,0.0309429,0.0299218,0.0278181,0.0143207,0.0494329,0.0537092,0.116554,0.107726,0.106459,0.103989,0.104721,0.0861854,0.0500735,0.0490894,0.0478376,0.0451021,0.0437661,0.0353545
-1267.32,0.968478,0.0126907,6,95,1,1292.4,1.42864,0.934344,1.24954,0.12345,0.517824,0.992854,0.114681,0.510569,0.52264,0.121828,0.0374141,0.13671,0.535528,6.04425e-12,4.93662e-17,0.0742969,0.430434,0.00300041,4.79676e-12,0.487663,6.86357e-11,1.88057e-12,4.85713e-33,0.00437053,1.03973e-09,1.92415e-06,0.000233701,0.086534,0.919262,0.566724,0.101621,0.162698,0.105129,0.224779,0.479107,0.0800437,0.0859419,0.239773,0.376689,0.270871,0.00066119,4.32565e-11,0.0012293,0.371528,0.00871421,0.000282205,0.540506,1.323e-06,1.43632e-07,4.73779e-07,1.9334e-05,0.0112363,0.0650227,0.000798672,0.888872,0.111128,0.11645,0.139568,0.00679041,0.0283365,0.0721317,0.151821,0.139568,0.108886,0.133225,0.118843,0.0715994,0.0429255,0.0381792,0.0367795,0.0320889,0.0188251,0.0243151,0.0264791,0.0660183,0.115966,0.11645,0.119309,0.122823,0.0996835,0.0660972,0.0621461,0.0583468,0.0499486,0.04104,0.0313788
-1267.13,0.834172,0.0126907,4,29,1,1289.07,1.45967,0.941966,1.2597,0.141042,0.54306,0.852306,0.110924,0.515073,0.532781,0.127843,0.038143,0.138125,0.544011,6.5627e-12,4.36379e-17,0.149179,0.435015,0.00327274,7.93256e-12,0.406172,8.86898e-11,3.89221e-12,1.66356e-33,0.00598794,9.95773e-10,1.69286e-06,0.00037126,0.0875167,0.906176,0.535424,0.0929141,0.157688,0.10212,0.218037,0.478107,0.0770563,0.0898373,0.233126,0.370676,0.257562,0.000985482,2.61186e-11,0.000935972,0.259939,0.00443738,0.000100747,0.634548,9.25436e-07,2.41497e-07,8.06717e-07,3.36355e-05,0.0236944,0.0726429,0.00268075,0.888351,0.111649,0.110432,0.143717,0.00931491,0.0400965,0.102848,0.159067,0.143717,0.108359,0.118216,0.105874,0.0636303,0.0380012,0.0336958,0.0324385,0.0282679,0.0164742,0.0236052,0.0257143,0.0630996,0.107455,0.110432,0.117476,0.123583,0.101397,0.0685498,0.0648913,0.0611112,0.0535373,0.0445046,0.0346429
