# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:11:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.11UM.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.11UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.11UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.00903305
# Diagonal elements of inverse mass matrix:
# 0.305632, 0.038938, 0.0613947, 0.827574, 0.142144, 0.50919, 3.17772, 2.06803, 0.143961, 0.798234, 2.12123, 3.11207, 0.775184, 2242.52, 2720.63, 5203.81, 4878.62, 44.5329, 2220.23, 6551.08, 1383.96, 3130.7, 4432.62, 2781.07, 1649.92, 6106.63, 1.89628, 1.17342, 0.586029, 1.36459, 1.1453, 1.6572, 1.36307, 0.598651, 1.05551, 0.761199, 1.18243, 0.934731, 1.65555, 2680.18, 2322.04, 2035.28, 3578.56, 2524.85, 15978.3, 2576.59, 4920.43, 9426.22, 2237.55, 854.683, 3207.25, 888.019, 1.11426
-1231.33,0.905504,0.00903305,7,233,1,1258.04,0.439639,1.85734,0.607015,0.210954,0.527936,0.505909,0.450035,0.46751,1.36038,0.774895,0.16645,0.197737,0.227891,6.01313e-11,6.54517e-52,1.0951e-39,1.00598e-104,0.7185,4.03859e-11,1.03095e-112,0.2815,2.72125e-48,1.7558e-39,2.16378e-15,3.6139e-90,2.93833e-34,1.62537e-08,0.213366,0.757055,0.217411,0.429963,0.149087,0.137478,0.387985,0.047664,0.245504,0.0573113,0.646739,0.218933,0.641053,2.07986e-09,4.98194e-11,1.85231e-28,1.85249e-34,4.43458e-52,8.16745e-47,1.22423e-26,1.00561e-12,3.58079e-48,6.21299e-07,1.24272e-22,4.4894e-47,0.999999,4.12799e-11,0.891968,0.108032,0.0333485,0.208586,0.00925721,0.0143686,0.0920545,0.168915,0.208586,0.14277,0.11804,0.121997,0.0764382,0.0196112,0.00903592,0.0076504,0.00627781,0.00499847,0.0066142,0.00818731,0.0174552,0.0216943,0.0333485,0.0387101,0.044415,0.0654681,0.0686642,0.087771,0.0929482,0.177466,0.220901,0.116357
-1231.17,0.811743,0.00903305,7,198,1,1263.06,0.399171,1.8073,0.618881,0.234959,0.506459,0.524995,0.476805,0.435408,1.25447,0.815285,0.150117,0.240241,0.224678,5.34228e-10,1.80667e-56,3.31852e-47,5.23453e-106,0.784977,9.10293e-12,2.07e-115,0.215022,3.26706e-50,1.76812e-34,1.45762e-17,2.56192e-90,9.2985e-36,3.24475e-08,0.187197,0.968065,0.236706,0.437629,0.158119,0.122512,0.413449,0.0503686,0.216532,0.0532136,0.608449,0.168642,0.590173,5.36247e-13,3.96354e-12,4.21919e-27,9.51587e-35,8.63542e-50,1.8931e-46,1.79675e-26,2.51512e-09,1.51899e-47,4.71139e-05,8.37299e-23,1.24478e-51,0.999953,2.47676e-11,0.877176,0.122824,0.0346387,0.222415,0.0104253,0.0155399,0.0946992,0.175842,0.222415,0.148051,0.111769,0.106226,0.0687281,0.019603,0.0086746,0.00746543,0.0058711,0.00468969,0.00555877,0.00670312,0.0176483,0.0223616,0.0346387,0.0405726,0.0458605,0.0693422,0.0729243,0.0905547,0.0955032,0.175486,0.207721,0.115125
-1233.83,0.690394,0.00903305,6,78,1,1262.9,0.525859,1.74677,0.618679,0.289853,0.49022,0.642743,1.21594,0.246682,1.30264,1.15098,0.202313,0.53963,0.325526,0.00103434,1.4712e-58,2.25026e-42,6.19864e-121,0.757018,0.0276969,9.94278e-132,0.214251,2.17215e-56,6.3753e-30,2.54052e-24,3.75704e-97,3.36087e-72,1.04083e-14,0.151839,0.714719,0.441339,0.49426,0.157141,0.0840886,0.37596,0.0574004,0.232084,0.0553404,0.50236,0.298544,0.865931,2.32486e-15,1.5262e-20,8.99366e-18,7.71527e-30,2.14937e-56,4.19791e-12,1.19541e-37,0.000265797,6.88434e-64,4.84412e-11,1.11398e-15,1.20293e-32,0.999734,1.35447e-14,0.837631,0.162369,0.0380066,0.234763,0.010313,0.0168294,0.094685,0.175704,0.234763,0.156464,0.0984594,0.098014,0.0765871,0.0208173,0.00658508,0.00537895,0.00313574,0.00226446,0.00626891,0.00729684,0.0149119,0.0231848,0.0380066,0.0444738,0.0483753,0.0704532,0.0746111,0.0940842,0.0994345,0.164298,0.221447,0.0931538
-1233.15,0.967307,0.00903305,6,121,1,1269.04,0.4674,1.68236,0.624017,0.236304,0.398838,0.909471,0.71,0.46826,1.04254,1.04599,0.173092,1.06694,0.814755,2.27564e-16,4.49966e-62,7.76782e-25,3.64141e-129,0.760272,0.000125327,7.74674e-137,0.239603,2.24424e-69,2.90569e-29,2.12971e-24,2.30068e-91,1.08365e-46,1.97832e-08,0.0569756,0.504906,0.477697,0.749803,0.134628,0.0623393,0.530051,0.07208,0.107095,0.0463627,0.748061,0.232655,0.663463,1.44199e-19,1.31945e-17,5.72229e-17,7.61918e-23,2.97662e-60,8.92765e-16,1.65651e-33,0.00136093,7.22145e-47,2.14967e-11,3.03997e-20,3.42371e-29,0.998639,5.34017e-14,0.856196,0.143804,0.0336337,0.224685,0.0110742,0.0176726,0.0950478,0.177398,0.224685,0.159433,0.0968608,0.10773,0.0674487,0.0237797,0.00835482,0.00702691,0.00241769,0.00107043,0.00561896,0.0059484,0.00985548,0.0158906,0.0336337,0.0384807,0.0409559,0.0695848,0.0747557,0.0831647,0.0870951,0.183752,0.231848,0.119417
-1242.12,0.994862,0.00903305,7,208,1,1263.96,0.542235,1.38633,0.579289,0.316589,0.295823,0.608918,0.435879,0.34092,1.38907,0.39328,0.0339432,0.0443904,0.514664,1.22206e-07,2.70191e-56,6.98493e-36,3.65342e-114,0.80136,5.46258e-28,5.96539e-198,0.19864,3.96302e-62,2.35586e-30,1.78868e-47,3.99813e-76,2.76619e-36,2.12906e-09,0.0240998,0.459532,0.301725,0.684711,0.129783,0.0503202,0.0939768,0.100763,0.245388,0.0754565,0.525619,0.230807,0.673917,1.42037e-07,0.000490116,4.24174e-20,3.3105e-11,1.60285e-60,5.52581e-75,5.49444e-23,4.35998e-07,2.31046e-59,1.29472e-33,1.32326e-16,1.69128e-50,0.999396,0.000112827,0.867322,0.132678,0.0472732,0.211251,0.012536,0.02156,0.0862431,0.153924,0.211251,0.165154,0.113025,0.102723,0.0730477,0.0182112,0.0122897,0.0118795,0.0113637,0.0067921,0.0109701,0.0112377,0.0176882,0.0238752,0.0472732,0.0538177,0.0565928,0.0621651,0.0687515,0.0878636,0.0947479,0.160252,0.201853,0.102912
-1240.58,0.990862,0.00903305,7,145,1,1265.91,0.46411,1.33332,0.562341,0.227769,0.297174,0.795814,0.31939,0.404751,1.28917,0.656297,0.0705757,0.192169,0.391319,2.48634e-17,3.38023e-50,4.17924e-20,8.76752e-96,0.723449,8.82356e-22,1.77983e-205,0.276156,1.08671e-65,6.95128e-46,5.80186e-46,8.58767e-69,4.69926e-16,0.000395136,0.0248323,0.15308,0.211776,0.601648,0.165127,0.187001,0.10858,0.0649479,0.371211,0.0500537,0.482479,0.136003,0.663545,1.78295e-09,3.66248e-08,2.33699e-17,2.47014e-10,9.02719e-83,3.20395e-82,1.15666e-13,4.8472e-05,1.72165e-50,5.72399e-31,7.24445e-25,9.08275e-62,0.999941,1.04925e-05,0.857571,0.142429,0.0398812,0.196353,0.0147667,0.0234878,0.0891038,0.156357,0.196353,0.156528,0.112596,0.116049,0.077426,0.0213613,0.0111281,0.0103788,0.00859063,0.0058751,0.0147991,0.0151712,0.0176808,0.0218512,0.0398812,0.0470416,0.0567147,0.0632196,0.067461,0.0977792,0.102798,0.166537,0.190798,0.0982675
