# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unimode2_symmetric_Dirichtlet_2_ordered_bins_model
# start_datetime = 2024-03-04 02:40:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/03-03-2024.23.40UM.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/03-03-2024.23.40UM-results.csv
#   diagnostic_file = models/notebooks/results/03-03-2024.23.40UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 31
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_j.14,a_j.15,a_j.16,a_j.17,a_j.18,a_j.19,a_j.20,a_j.21,a_j.22,a_j.23,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,w_j_mode.15,w_j_mode.16,w_j_mode.17,w_j_mode.18,w_j_mode.19,w_j_mode.20,w_j_mode.21,w_j_mode.22,w_j_mode.23,w_j_mode.24,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,a_b.14,a_b.15,a_b.16,a_b.17,a_b.18,a_b.19,a_b.20,a_b.21,a_b.22,a_b.23,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,w_b_mode.15,w_b_mode.16,w_b_mode.17,w_b_mode.18,w_b_mode.19,w_b_mode.20,w_b_mode.21,w_b_mode.22,w_b_mode.23,w_b_mode.24,theta.1,theta.2,theta.3,y5.1,y5.2,y20.1,y20.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_j.15,p_j.16,p_j.17,p_j.18,p_j.19,p_j.20,p_j.21,p_j.22,p_j.23,p_j.24,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,p_b.15,p_b.16,p_b.17,p_b.18,p_b.19,p_b.20,p_b.21,p_b.22,p_b.23,p_b.24
# Adaptation terminated
# Step size = 0.0023572
# Diagonal elements of inverse mass matrix:
# 0.761095, 0.570224, 0.093599, 0.0494492, 0.0425262, 0.496223, 0.407907, 1.33539, 1.51899, 1.4136, 1.3206, 1.10739, 0.418913, 0.559008, 0.232528, 0.534744, 0.930707, 1.6029, 1.63428, 1.14621, 0.773746, 0.989591, 1.3751, 572.062, 450.285, 551.148, 750.654, 789.03, 562.711, 1.08057, 443.552, 672.475, 346.522, 637.209, 308.292, 568.393, 440.452, 348.43, 609.983, 577.098, 508.497, 590.879, 953.411, 442.603, 744.967, 638.39, 0.759204, 0.652778, 0.404457, 0.423963, 0.243469, 0.163871, 1.03023, 1.7572, 1.61428, 1.15125, 0.169891, 1.42051, 1.33319, 2.05435, 1.16087, 1.64563, 1.88038, 0.796896, 0.0743137, 0.127695, 0.543115, 0.0281702, 0.00812476, 619.796, 491.218, 482.629, 664.169, 498.707, 366.443, 665.839, 698.429, 532.897, 418.461, 528.617, 363.314, 970.281, 427.093, 499.77, 504.104, 441.594, 609.58, 373.584, 1061.19, 64.3199, 474.051, 760.231, 0.0321435, 0.0401839
-23695.6,0.968508,0.0023572,11,2047,0,23738.6,0.174779,0.415627,1.3818,1.31028,0.588289,0.165845,0.283663,0.168979,0.0860016,0.520773,0.0789439,0.135052,0.54848,0.329001,0.468097,1.54395,0.0570593,0.487302,0.888194,0.103692,0.527043,0.411316,0.541119,0.000631296,6.75758e-37,0.000109696,1.24939e-07,3.86983e-08,2.54467e-10,0.516921,1.36535e-16,0.0124529,0.147054,5.82149e-11,0.322575,1.48532e-05,1.01405e-08,1.29794e-09,4.20176e-17,0.00023898,8.93157e-12,5.18696e-11,2.17637e-11,9.88683e-26,2.0683e-06,7.78923e-09,2.43479e-11,0.236857,0.672635,0.823667,0.677938,1.13745,0.649215,0.0017752,0.113064,0.341409,0.0332043,0.434299,0.0130376,0.182855,0.061452,0.020876,0.647075,0.0934124,0.350906,0.394786,0.174768,0.0504771,0.508415,1.24031,8.83283e-31,2.4956e-06,3.29193e-07,4.30238e-15,1.87216e-21,1.16262e-13,0.00177869,0.00565939,0.000191753,0.0154969,0.00480555,0.0337782,2.20503e-14,7.80042e-37,0.304178,1.61472e-21,0.00762678,8.96819e-07,1.26076e-05,1.5819e-06,0.622865,5.05417e-09,0.00360261,8.32311e-12,0.111933,0.252817,0.63525,0.0208944,0.107604,0.00109022,0.0952402,0.00236694,0.00273584,0.0039757,0.0151911,0.0561681,0.101139,0.119381,0.107604,0.104763,0.104139,0.0923188,0.0927494,0.0810338,0.0468274,0.0337029,0.0211124,0.00456618,0.00431294,0.00264944,0.00109022,0.000982895,0.000580612,0.000384818,0.000224001,0.00031423,0.000398211,0.00077896,0.00177408,0.00349423,0.0108975,0.0208582,0.0208944,0.0231658,0.0319446,0.0328534,0.0479836,0.0484611,0.0560662,0.0590297,0.0586284,0.0584362,0.0601822,0.0716159,0.0952402,0.110202,0.104824,0.063567,0.0183896
-23697.8,0.946173,0.0023572,11,2047,0,23741.8,0.0796913,0.76463,1.24888,0.90372,0.624529,0.482064,0.434136,0.305057,0.443101,0.375168,0.0480134,0.327838,0.403506,0.113669,0.77836,0.587875,0.397735,0.371665,0.648106,0.07852,0.497327,0.319162,0.446041,5.53711e-14,5.41191e-13,2.10678e-05,7.39958e-09,1.16241e-18,3.31272e-35,0.615355,5.147e-07,2.77118e-07,1.07046e-39,0.319771,2.34659e-17,2.29909e-08,0.0547519,7.77703e-26,7.5947e-08,0.00708852,1.46964e-08,2.09711e-31,0.000801823,1.23161e-17,2.31123e-05,1.26679e-07,0.00218676,1.27311,0.837366,0.417893,0.672022,1.51874,0.492648,0.102928,0.399746,0.362416,0.766536,1.04903,0.0226053,0.15635,0.22286,0.2807,0.623053,0.0428478,0.592237,0.297879,0.28116,0.157873,0.38971,1.42815,7.62454e-34,5.62542e-09,5.77116e-05,0.00105634,1.33897e-07,1.9768e-48,3.81948e-09,1.12672e-06,0.00503252,0.106611,0.0457925,9.59783e-14,1.90902e-22,0.156406,0.0429024,0.0159233,5.27025e-17,0.0753831,5.53655e-06,0.0095973,0.541232,2.01941e-07,4.49938e-08,1.81841e-16,0.10417,0.271977,0.623853,0.0180273,0.109164,0.00340922,0.0933453,0.00250299,0.00271062,0.00582296,0.0202743,0.0500477,0.093456,0.151343,0.109164,0.0923366,0.0830846,0.0881942,0.0845195,0.0642459,0.0486924,0.0435468,0.0207234,0.012661,0.0085779,0.00601464,0.00340922,0.00318177,0.00214894,0.00177861,0.00156229,0.000120316,0.000429762,0.000992863,0.00149005,0.00236753,0.00996707,0.0162689,0.0180273,0.0268673,0.0377424,0.037332,0.048444,0.049184,0.055012,0.0539211,0.0522731,0.0600701,0.0614055,0.07619,0.0933453,0.116124,0.0991646,0.0671596,0.0161017
-23698.5,0.957418,0.0023572,10,2047,0,23745.8,0.0472241,0.552168,1.38913,0.907588,0.582993,0.256451,0.562768,0.270565,0.302399,0.193913,0.0293122,0.0980891,0.590963,0.101443,0.608412,0.914195,0.551336,0.21625,0.316034,0.0970393,0.388608,0.309391,1.25541,2.63304e-13,3.73795e-09,3.98656e-06,8.45478e-13,1.26349e-26,3.33624e-34,0.533774,0.00140418,3.57271e-07,1.49408e-40,0.457088,5.42912e-14,8.11035e-11,0.000341432,3.64854e-32,2.43118e-07,0.00728169,1.05085e-06,5.78613e-31,6.34885e-06,3.15637e-23,3.8696e-08,1.22313e-14,9.92039e-05,0.509211,0.912642,0.437733,0.723628,1.21095,0.587303,0.0448284,0.31892,0.30772,0.513146,1.02393,0.0228427,0.229747,0.991084,0.247676,0.273578,0.0319725,0.328793,0.285675,0.34824,0.189659,0.371414,1.4346,7.41274e-39,8.57323e-11,6.42898e-12,5.46254e-07,2.42466e-07,1.23487e-38,4.88291e-08,0.0157253,7.16319e-08,0.116519,1.0033e-14,3.87541e-09,3.103e-15,0.181872,4.74181e-06,0.112412,4.59943e-21,3.14023e-10,3.99819e-07,0.0391863,0.534279,6.37592e-12,6.86206e-09,1.75903e-17,0.0992181,0.264237,0.636545,0.0211022,0.0927982,0.00366204,0.0903777,0.00300373,0.00314898,0.00546982,0.0219358,0.0543636,0.0973863,0.125856,0.0927982,0.0877812,0.0898251,0.0954483,0.092702,0.0840783,0.0468266,0.0423749,0.0235229,0.0108028,0.00622742,0.00501832,0.00366204,0.00332459,0.00225958,0.0016647,0.000519118,0.00025239,0.000419972,0.00104611,0.00162062,0.00334127,0.011215,0.0201771,0.0211022,0.0269222,0.0351468,0.0302038,0.0454826,0.0462722,0.0556325,0.0544023,0.0620567,0.0644334,0.0650209,0.0750642,0.0903777,0.114379,0.0946194,0.0652645,0.0155467
-23705,0.92873,0.0023572,11,2047,0,23740.7,0.871659,0.363625,1.05664,0.997832,0.644292,0.243255,0.0963542,0.234145,0.0468892,0.0609781,0.467408,0.00438462,0.26533,0.507472,0.711774,0.365001,0.583567,0.866216,0.305442,0.460174,0.382429,0.113937,0.030499,1.4526e-24,1.10402e-09,0.000107926,6.63109e-12,1.74722e-16,5.56321e-16,0.579548,3.30105e-06,1.62601e-06,2.73871e-32,4.39371e-12,3.25576e-16,0.380164,0.000100692,1.10744e-30,1.04269e-20,2.98947e-16,1.78389e-38,8.34223e-07,0.0400731,1.06235e-08,4.74486e-10,1.56055e-07,4.03551e-13,0.383464,0.464737,1.04782,0.934112,0.594641,0.881829,0.048163,0.317441,0.225408,0.174014,0.47943,0.00697454,0.223384,0.0183108,0.413052,0.231541,0.00508789,0.196595,0.382134,0.236469,0.0434362,0.574041,1.21231,1.02743e-15,1.18239e-15,1.01136e-17,1.34398e-08,1.6115e-10,8.07617e-26,3.62487e-11,0.0615787,2.93487e-08,0.0064213,3.12836e-09,1.25677e-13,8.93546e-13,0.20866,3.63121e-08,4.07429e-18,1.17663e-08,1.22642e-06,0.00049839,1.8773e-07,0.722839,1.45845e-22,1.97844e-07,3.86103e-07,0.151488,0.269095,0.579417,0.0223022,0.0999168,0.0115087,0.0961791,0.00162734,0.00389076,0.005597,0.0160041,0.0433781,0.0826129,0.105363,0.0999168,0.0904704,0.0891892,0.0878161,0.0879754,0.0880662,0.0676823,0.0410883,0.0209959,0.0153921,0.0105337,0.00996141,0.0115087,0.007264,0.00495554,0.0044219,0.00428908,0.000286483,0.000420373,0.000669064,0.00190778,0.00485521,0.00879949,0.0212535,0.0223022,0.0243302,0.0272496,0.0301367,0.0431907,0.0434455,0.0527947,0.0527669,0.0568933,0.0634005,0.0635802,0.0718339,0.0961791,0.118056,0.113038,0.0636682,0.018942
-23705.2,0.989747,0.0023572,11,2047,0,23757.8,0.0588176,0.85769,1.44275,0.944784,0.643232,0.195719,0.52393,0.129824,0.549808,0.00377287,0.0373247,0.044905,0.448413,0.121097,0.523069,1.19332,0.17445,0.199138,0.905113,0.164705,0.393456,0.726652,0.0767452,2.07599e-22,2.69291e-30,1.39768e-16,1.68517e-41,2.61585e-15,8.76615e-20,0.517941,2.55973e-12,1.05691e-08,6.81657e-14,0.446364,7.11214e-05,3.57173e-13,1.19747e-13,1.03478e-11,2.13557e-11,7.36666e-08,2.59395e-15,1.3631e-07,7.95364e-06,0.0356153,8.43526e-16,6.17742e-17,2.56737e-11,0.617541,0.929297,0.604364,0.633508,1.08711,0.568043,0.0609077,0.357321,0.12627,0.579433,0.811878,0.0385679,0.287359,0.43828,0.0949129,0.169964,1.14852,0.156146,0.542587,0.175481,0.155001,0.419565,1.65144,5.73029e-11,6.86259e-20,2.71445e-20,2.17653e-09,5.67178e-11,7.44119e-08,5.06465e-19,3.25499e-16,9.44859e-05,0.106953,1.92323e-20,1.13411e-08,8.41412e-05,0.209871,1.04448e-10,4.59451e-07,0.111277,1.24691e-12,0.00866142,2.09049e-05,0.563037,7.8065e-14,2.02934e-08,9.67776e-07,0.137073,0.265032,0.597895,0.0186184,0.0884032,0.00936395,0.105015,0.00184081,0.00195233,0.00460303,0.0194816,0.0501116,0.0953434,0.115955,0.0884032,0.0855544,0.0893728,0.0894888,0.0862246,0.0824554,0.052844,0.0468928,0.0281785,0.0103227,0.00935706,0.00860244,0.00936395,0.0102694,0.00692897,0.00335033,0.00310283,0.000206673,0.000383246,0.000970659,0.00177639,0.00334709,0.0099264,0.0175182,0.0186184,0.0266148,0.0301924,0.0289806,0.0446644,0.0460303,0.0585087,0.0540919,0.0545169,0.0565112,0.0629304,0.0695242,0.105015,0.12253,0.104936,0.068978,0.0132286
-23698.6,0.999117,0.0023572,10,2047,0,23754.2,0.0746874,0.676851,1.20886,0.982662,0.592551,0.383354,0.418029,0.0873473,0.620761,0.00377541,0.141296,0.213882,0.260993,0.196418,1.25842,0.588562,0.267407,0.648954,0.184905,0.230506,0.380441,0.603676,0.0821828,2.63602e-22,2.61767e-44,5.43656e-08,5.63175e-37,2.58871e-10,7.71791e-10,0.560632,0.00582715,7.61668e-05,0.264894,2.5233e-17,0.12658,1.33965e-26,0.00358957,0.0383635,4.89803e-07,1.06482e-18,1.98241e-07,4.50211e-23,1.84538e-15,5.59988e-16,3.68947e-05,9.78784e-08,5.62186e-09,0.453436,0.813068,0.781092,0.52527,0.942475,0.572649,1.11709,0.125239,0.467894,0.190272,0.959874,0.044537,0.0650818,0.0661837,0.395087,0.291873,0.118732,0.802751,0.609697,0.171902,0.058717,0.541033,1.23841,8.21159e-22,6.00752e-05,1.21538e-14,8.92389e-15,5.30564e-06,0.00956049,5.26841e-11,0.0333729,4.61235e-05,0.070349,2.40896e-07,0.0506911,0.0012222,1.09416e-09,6.34956e-06,0.203084,0.00886173,0.0722027,1.14572e-06,0.224965,0.0599251,0.265646,1.13489e-11,2.87497e-13,0.114191,0.348974,0.536834,0.0225896,0.102468,0.00267217,0.109698,0.00257013,0.00276943,0.00544933,0.0182534,0.0487649,0.0881961,0.129401,0.102468,0.0990568,0.0958063,0.0955966,0.0887047,0.0733492,0.0591166,0.0508772,0.0144552,0.00802551,0.00614326,0.00321319,0.00267217,0.00212418,0.00145651,0.000796433,0.000733598,0.000228558,0.000359684,0.000767646,0.0016581,0.00279835,0.0071713,0.00895722,0.0225896,0.0236038,0.0308603,0.0303773,0.0458783,0.0467819,0.0482464,0.0499454,0.0649643,0.0635638,0.0641982,0.0722028,0.109698,0.111068,0.110848,0.0645296,0.0187036
