# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-21 20:05:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D21-03-2024.17.04PE.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D21-03-2024.17.04PE-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.17.04PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
# Adaptation terminated
# Step size = 0.103485
# Diagonal elements of inverse mass matrix:
# 0.270841, 0.0492804, 0.123183, 0.757054, 1.00697, 1.46211, 0.964553, 0.619962, 0.807616, 1.55116, 1.15186, 1.85806, 1.59578, 1.0049, 0.75089, 1.37614, 1.29883, 0.960587, 0.798027, 0.99734, 1.12328, 0.85172, 1.60507, 1.66758, 1.16116, 1.25504, 1.39286
-1237.63,0.995267,0.103485,5,31,0,1253.08,1.47296,1.52251,0.364767,0.123284,0.153489,0.0287124,0.302021,0.401436,0.291795,0.246644,0.0355883,0.127266,0.184196,0.231658,0.576577,0.0703715,0.456253,0.657462,0.301982,0.466967,0.248645,0.290243,0.3712,0.0687555,0.469315,0.0482917,0.89676,0.10324,0.0754662,0.142799,0.00560964,0.0244699,0.112163,0.161535,0.142799,0.12248,0.119013,0.0879893,0.0588964,0.0439909,0.0343753,0.0331735,0.0292092,0.0242954,0,1.47296,2.99547,3.36024,3.23695,3.08346,3.05475,2.75273,2.35129,2.0595,1.81285,1.77726,1.65,1.4658,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0198623,0.0250402,0.04457,0.0478194,0.0754662,0.145641,0.196985,0.12349,0.0963046,0.0720437,0.0497034,0.0464009,0.0290205,0.0276524,0,0.231658,0.808235,0.878607,1.33486,1.99232,2.2943,1.82734,1.57869,1.28845,0.917248,0.848493,0.379178,0.330886,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1238.89,0.983675,0.103485,5,31,0,1248.48,0.562753,1.34038,0.76318,0.0938167,0.104999,0.128162,0.140198,0.341141,0.308808,0.0889583,0.452986,0.162458,0.463565,0.449121,0.174135,0.221949,0.621695,0.556821,0.904728,0.428217,0.190052,0.467161,0.446763,0.096486,0.33841,1.48367,0.942265,0.0577352,0.0564148,0.145398,0.0111004,0.0194867,0.0744487,0.159699,0.145398,0.130905,0.115159,0.100094,0.071163,0.0522565,0.0478087,0.0303933,0.0258358,0.0162517,0,0.562753,1.90313,2.66631,2.57249,2.46749,2.33933,2.19913,1.85799,1.54918,1.46023,1.00724,0.844782,0.381217,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0130115,0.0203881,0.0242663,0.0302966,0.0564148,0.0984504,0.243296,0.158549,0.131107,0.082175,0.052567,0.047732,0.0340283,0.00771771,0,0.449121,0.623256,0.845206,1.4669,2.02372,2.92845,2.50023,2.31018,1.84302,1.39626,1.29977,0.961361,-0.522313,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1235.04,0.921756,0.103485,5,31,0,1255.94,1.25846,1.34285,0.66419,0.132375,0.170585,0.131236,0.205585,0.315116,0.372678,0.0607256,0.0509708,0.257286,0.395156,0.568924,0.238839,1.46515,0.5779,0.914913,0.977065,0.158164,0.47899,0.54396,0.690449,0.154072,0.651735,0.098369,0.903577,0.096423,0.040081,0.147964,0.00644846,0.0226986,0.0869343,0.168906,0.147964,0.124759,0.109415,0.0890825,0.0650039,0.0447803,0.0421419,0.0400478,0.0309628,0.0208558,0,1.25846,2.60131,3.2655,3.13313,2.96254,2.83131,2.62572,2.3106,1.93793,1.8772,1.82623,1.56894,1.17379,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00231658,0.00409193,0.00519583,0.0224884,0.040081,0.100064,0.265836,0.226947,0.140573,0.0815949,0.0409077,0.0350665,0.0182746,0.0165625,0,0.568924,0.807763,2.27291,2.85081,3.76572,4.74279,4.58462,4.10563,3.56167,2.87122,2.71715,2.06542,1.96705,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1241.78,0.923275,0.103485,5,31,0,1251.06,0.728999,1.14242,0.870601,0.401841,0.141545,0.132696,0.186436,0.455436,0.720518,0.421731,0.392139,0.00651509,0.0576943,0.808498,1.36491,0.0076686,0.50736,0.220929,0.0896137,0.469679,0.402695,0.288931,0.12232,0.25664,0.163322,1.07923,0.517226,0.482774,0.126828,0.150364,0.0144816,0.0300205,0.0940945,0.22473,0.150364,0.130518,0.114299,0.094858,0.0601562,0.029266,0.0191959,0.0129689,0.0128847,0.0121624,0,0.728999,1.87142,2.74202,2.34018,2.19863,2.06594,1.8795,1.42406,0.703545,0.281814,-0.110325,-0.11684,-0.174534,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00862266,0.0193538,0.0757777,0.076361,0.126828,0.158184,0.173015,0.108169,0.0723128,0.054167,0.0479304,0.0370812,0.0314937,0.0107034,0,0.808498,2.17341,2.18108,2.68844,2.90937,2.99898,2.5293,2.12661,1.83768,1.71536,1.45872,1.2954,0.216167,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1238.79,0.941147,0.103485,5,31,0,1256.07,1.11815,0.790398,0.6372,0.220001,0.385293,0.355052,0.522671,0.582776,0.133432,0.031586,0.0997113,0.278698,1.18814,0.813264,0.707419,0.494884,0.0697973,0.4271,0.0789162,0.140879,0.344687,0.575917,0.2303,0.0542558,0.470885,0.0289113,0.359951,0.640049,0.0947758,0.184762,0.0180531,0.055228,0.121738,0.230228,0.184762,0.125684,0.088122,0.0522506,0.0291739,0.0255297,0.0247359,0.0223885,0.0169429,0.00516396,0,1.11815,1.90855,2.54575,2.32575,1.94046,1.5854,1.06273,0.479958,0.346526,0.31494,0.215229,-0.0634685,-1.25161,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.011777,0.0265602,0.053884,0.0883863,0.0947758,0.145273,0.157202,0.136545,0.0967338,0.0543827,0.0431959,0.0409147,0.0255492,0.0248211,0,0.813264,1.52068,2.01557,2.08536,2.51246,2.59138,2.4505,2.10581,1.5299,1.2996,1.24534,0.774455,0.745544,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1240.59,0.855766,0.103485,3,13,1,1254.61,1.17704,0.789629,0.590086,0.309068,0.312935,0.307196,0.383759,0.841219,0.148529,0.032623,0.0783864,0.232853,0.67658,0.806956,0.977103,0.48298,0.0978929,0.28104,0.0958832,0.170345,0.267578,0.488881,0.516921,0.0565643,0.332436,0.0122544,0.269936,0.730064,0.106009,0.169641,0.0179213,0.0581507,0.128081,0.231077,0.169641,0.124058,0.0912454,0.0621651,0.0268046,0.0231049,0.0223633,0.0206773,0.016382,0.00832783,0,1.17704,1.96667,2.55676,2.24769,1.93476,1.62756,1.2438,0.402582,0.254053,0.22143,0.143044,-0.0898096,-0.76639,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00996016,0.0223215,0.0593025,0.0961233,0.106009,0.14041,0.154539,0.130334,0.0997358,0.0611692,0.0364785,0.0344724,0.0247227,0.0244216,0,0.806956,1.78406,2.26704,2.36493,2.64597,2.74186,2.57151,2.30393,1.81505,1.29813,1.24157,0.909129,0.896875,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
