# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unimode2_symmetric_Dirichtlet_2_ordered_bins_model
# start_datetime = 2024-03-04 02:40:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/03-03-2024.23.40UM.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/03-03-2024.23.40UM-results.csv
#   diagnostic_file = models/notebooks/results/03-03-2024.23.40UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 31
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_j.14,a_j.15,a_j.16,a_j.17,a_j.18,a_j.19,a_j.20,a_j.21,a_j.22,a_j.23,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,w_j_mode.15,w_j_mode.16,w_j_mode.17,w_j_mode.18,w_j_mode.19,w_j_mode.20,w_j_mode.21,w_j_mode.22,w_j_mode.23,w_j_mode.24,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,a_b.14,a_b.15,a_b.16,a_b.17,a_b.18,a_b.19,a_b.20,a_b.21,a_b.22,a_b.23,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,w_b_mode.15,w_b_mode.16,w_b_mode.17,w_b_mode.18,w_b_mode.19,w_b_mode.20,w_b_mode.21,w_b_mode.22,w_b_mode.23,w_b_mode.24,theta.1,theta.2,theta.3,y5.1,y5.2,y20.1,y20.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_j.15,p_j.16,p_j.17,p_j.18,p_j.19,p_j.20,p_j.21,p_j.22,p_j.23,p_j.24,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,p_b.15,p_b.16,p_b.17,p_b.18,p_b.19,p_b.20,p_b.21,p_b.22,p_b.23,p_b.24
# Adaptation terminated
# Step size = 0.000457134
# Diagonal elements of inverse mass matrix:
# 0.671928, 1.18247, 0.0562244, 0.0673478, 0.0532805, 0.704595, 1.15477, 2.19055, 1.56472, 1.3617, 1.42156, 1.29648, 0.321845, 0.440452, 0.252845, 0.640616, 0.768037, 1.18494, 1.42774, 0.915787, 0.783417, 0.893928, 1.03353, 473.402, 613.163, 294.277, 542.443, 509.958, 349.795, 36.3511, 564.742, 1055.62, 485.832, 942.571, 470.676, 762.487, 453.966, 543.449, 316.972, 305.341, 505.338, 329.885, 349.592, 747.718, 865.929, 642.677, 0.946462, 0.585927, 0.231439, 0.152706, 0.202587, 0.180642, 1.22188, 1.1133, 0.8735, 1.45484, 0.21289, 1.52542, 1.30249, 1.06592, 1.38658, 1.77252, 3.14915, 0.456925, 0.073558, 0.299006, 1.59919, 0.027944, 0.00943145, 434.908, 455.56, 502.173, 431.061, 570.114, 431.83, 602.085, 352.101, 547.643, 568.49, 513.903, 413.292, 557.642, 383.839, 702.825, 442.373, 413.048, 300.414, 511.869, 509.293, 240.279, 471.647, 944.864, 0.0308554, 0.0384772
-23716,0.999966,0.000457134,13,16383,0,23768.2,0.357807,1.00468,0.725157,0.904583,0.954536,0.0525007,0.0939809,0.297836,0.0793222,0.149714,0.00401363,0.199076,0.306565,0.590139,0.167382,1.19014,0.220928,0.0337001,0.345752,0.218143,0.004692,0.167719,0.217797,3.53997e-24,2.94346e-09,5.70481e-29,9.21308e-19,2.84226e-22,0.605726,2.34491e-22,4.24722e-41,0.00230092,6.9492e-40,0.187772,2.63736e-17,0.00493841,0.196329,2.02148e-17,6.48834e-20,6.15563e-28,8.02025e-06,7.12853e-29,3.25618e-07,2.94339e-05,4.25267e-20,0.000699367,0.00219672,0.10077,0.123086,1.02532,1.03355,0.926931,0.509192,0.201183,0.290729,0.0471652,0.164023,0.607856,0.437863,0.228324,0.504019,0.0494936,0.264637,0.366137,0.638285,0.281223,0.275923,0.160572,0.54959,1.21251,8.2973e-53,1.06307e-12,2.52269e-11,4.23819e-09,2.40358e-13,2.51196e-11,2.87586e-07,4.09161e-12,0.0275406,0.000144178,1.08766e-07,0.243116,9.93266e-06,1.14398e-14,0.000134847,1.23059e-06,0.176459,2.34237e-16,2.74744e-06,2.38726e-13,0.549506,1.52983e-06,0.00308181,1.42891e-06,0.132451,0.240638,0.626911,0.0212772,0.0996043,0.00579793,0.0952486,0.00208836,0.00298675,0.00815692,0.0168445,0.0416211,0.108109,0.104804,0.0996043,0.0887689,0.0871977,0.0857227,0.0855227,0.0772718,0.0700919,0.0388795,0.0329023,0.0101661,0.00822845,0.00797032,0.00579793,0.00480026,0.00478143,0.00417439,0.00350811,0.000422149,0.000466906,0.000528062,0.00147223,0.00413849,0.0104569,0.0173997,0.0212772,0.0284562,0.0294141,0.0332623,0.0564451,0.0473342,0.0462793,0.0526408,0.0539457,0.0632587,0.0612931,0.0781989,0.0952486,0.119336,0.101769,0.059313,0.0176433
-23707.5,0.999378,0.000457134,13,16383,0,23769.4,0.0880292,1.04819,1.55235,0.811394,0.799585,0.117005,0.010398,0.119161,0.010671,0.241903,0.0359777,0.324708,0.248804,0.275885,1.39418,0.169164,0.932126,0.427211,0.182673,0.0641063,0.169971,0.318368,1.02801,8.23328e-12,1.68475e-15,2.33164e-33,0.00216345,1.37489e-08,0.642595,1.61863e-29,3.5096e-13,0.145328,4.81478e-20,3.14612e-13,0.000941203,0.180988,2.82867e-09,0.0126392,3.07487e-09,4.91581e-30,2.70746e-11,1.15364e-16,2.98732e-18,0.0147397,5.46189e-17,0.000605562,1.06706e-09,0.0478586,1.7196,1.01245,0.853366,0.503123,0.75219,0.360885,0.13031,0.416829,0.0840949,0.350457,0.101445,0.264986,0.0344273,0.57696,0.014153,0.0591232,0.310252,0.355826,0.201227,0.146723,0.556104,1.1719,2.1831e-47,4.04575e-05,0.000236801,2.66002e-09,6.10666e-11,1.00788e-06,0.0383979,5.78466e-13,2.3886e-10,9.50361e-12,2.24384e-20,0.184328,1.53583e-11,5.47562e-13,0.11279,3.00095e-05,0.000121534,9.47284e-07,5.47764e-11,1.18245e-20,0.658522,1.87753e-15,0.00265895,0.00287287,0.117385,0.248932,0.633683,0.0231874,0.10527,0.00461878,0.0950678,0.00156761,0.00171186,0.00488303,0.0230604,0.0506644,0.112165,0.105768,0.10527,0.100372,0.0996232,0.0855438,0.0838955,0.0736409,0.0581284,0.0451231,0.0116333,0.00998265,0.00512515,0.00458852,0.00461878,0.00466583,0.00396524,0.00294861,0.00105477,0.000185099,0.000194173,0.000987927,0.00244924,0.00567081,0.00936048,0.0198417,0.0231874,0.0251111,0.0343404,0.0368672,0.0504429,0.0506626,0.0537198,0.054388,0.0588989,0.0592434,0.0608102,0.0726763,0.0950678,0.112873,0.0976202,0.0566716,0.0187294
-23704.3,0.984579,0.000457134,13,8191,0,23758.2,1.296,0.143718,1.45966,0.97404,0.688293,0.093879,0.425951,0.307222,0.741506,0.0723367,0.260905,0.230774,0.426736,0.992619,0.400193,0.906676,0.390093,0.0805346,0.334873,1.12019,0.913987,0.729703,0.12932,5.43464e-20,2.03152e-10,1.98567e-05,3.59763e-06,4.87528e-16,0.519726,1.33725e-37,1.60587e-19,1.54613e-11,1.43953e-23,0.000119449,0.464391,6.02256e-12,3.17462e-11,0.000269864,2.46721e-17,0.00222651,2.49691e-37,3.39478e-10,0.0132435,7.25841e-13,9.20456e-08,1.02217e-07,1.08195e-09,1.03949,0.0598077,0.355026,1.35715,0.797484,0.642848,0.236372,0.203575,0.0622293,0.0448416,0.476733,0.145439,0.0191409,0.193014,0.069039,0.474301,0.002676,0.202987,0.485313,0.164598,0.13156,0.426381,1.38454,1.27913e-26,9.26195e-06,1.88778e-08,5.22249e-33,0.000225987,2.39358e-05,1.08379e-13,2.0341e-09,8.49725e-09,0.0657258,1.28531e-07,1.90198e-05,1.49883e-10,7.37509e-05,0.284728,3.45161e-09,0.000499199,4.29583e-16,5.81741e-06,1.05936e-17,0.646113,5.5979e-08,0.00252286,5.34017e-05,0.100093,0.229207,0.6707,0.0242637,0.0900281,0.00612354,0.0961678,0.0013329,0.00487129,0.00562418,0.0241781,0.0640314,0.127441,0.118486,0.0900281,0.0799727,0.0867313,0.0897884,0.104849,0.0832984,0.054499,0.0207468,0.0143688,0.00755044,0.00633997,0.00621506,0.00612354,0.00199763,0.000800939,0.000386123,0.000339284,0.000277593,0.000784972,0.000833029,0.00118623,0.00460215,0.0101006,0.0191627,0.0242637,0.029736,0.0316437,0.0323838,0.0446597,0.0502767,0.0510925,0.0604157,0.0598424,0.0636322,0.0636924,0.06962,0.0961678,0.109957,0.0964849,0.0633062,0.0158782
-23698.7,0.975241,0.000457134,10,1955,1,23753.7,0.908037,0.148894,1.403,0.911132,0.735046,0.119286,0.241573,0.313489,0.658627,0.131318,0.238551,0.270671,0.449937,0.963464,0.346353,0.948423,0.42657,0.0780902,0.373765,0.853891,0.80663,0.78882,0.0966457,5.89655e-23,8.16416e-12,0.000668441,0.000771995,6.0046e-16,0.538986,1.89345e-38,2.86238e-17,1.29718e-13,1.49255e-21,2.56447e-08,0.456191,3.91771e-09,4.8468e-08,8.34518e-05,4.68723e-16,2.88627e-05,2.70129e-39,5.93492e-11,0.00326942,4.46977e-13,6.4533e-07,8.76519e-09,1.53888e-15,0.884226,0.0463025,0.360373,1.37129,0.795771,0.685614,0.222481,0.274002,0.0731689,0.0607625,0.521705,0.23277,0.0213579,0.167613,0.0821089,0.377715,0.00765361,0.186784,0.477094,0.199705,0.111005,0.394428,1.34867,9.4779e-30,2.80094e-06,2.43498e-06,1.54009e-28,0.00123202,3.37417e-07,2.77902e-12,2.98855e-09,5.29106e-07,0.113636,8.24532e-07,1.34271e-05,6.38379e-09,4.83288e-05,0.223854,2.15995e-09,5.72387e-06,9.82246e-16,6.93971e-05,2.86212e-14,0.661122,7.76756e-13,5.09737e-10,1.2621e-05,0.0985291,0.233811,0.66766,0.0239558,0.0996433,0.00306466,0.0938922,0.00219112,0.00543278,0.00630501,0.0247153,0.0607565,0.126491,0.115987,0.0996433,0.0870465,0.0882304,0.0929067,0.105581,0.080556,0.0513948,0.0197116,0.0140094,0.00572545,0.00404014,0.00381916,0.00306466,0.00130487,0.000582622,0.000264735,0.000240347,0.000329878,0.00079867,0.000836446,0.00119827,0.00471798,0.00980133,0.0192076,0.0239558,0.0314696,0.033851,0.0341959,0.042618,0.0499556,0.0507579,0.0578873,0.0577773,0.0623474,0.0625288,0.0681184,0.0938922,0.110649,0.0990238,0.0667493,0.0173326
-23700,0.999824,0.000457134,13,8191,0,23744.2,0.505925,0.449518,1.42296,1.0494,0.723376,0.0270442,0.0728917,0.509503,0.141893,0.057185,0.136251,0.153474,0.251198,0.458406,0.997883,0.611318,1.00661,0.212761,0.731257,0.428349,0.442395,0.531476,0.0389739,3.82032e-08,2.74493e-06,5.12709e-13,0.000625295,5.52532e-14,4.60492e-07,1.89874e-34,0.626407,2.19465e-12,4.37403e-13,3.3421e-06,0.361977,1.91172e-05,1.60176e-06,1.85291e-09,0.010959,1.29463e-06,5.93211e-42,2.7719e-06,2.41435e-16,2.22308e-08,8.12869e-17,3.42333e-20,1.8934e-12,0.482369,0.0646327,0.198164,1.64173,0.594039,0.731361,0.172794,0.254548,0.0926082,0.494913,0.468448,0.0761887,0.0120773,0.19375,0.0945358,0.183337,0.517792,0.120798,0.679697,0.370128,0.114524,0.480337,1.19494,3.4376e-25,4.0235e-15,9.5416e-05,3.55607e-23,2.91836e-09,7.53672e-06,4.21078e-27,1.26117e-14,0.0775721,1.15564e-08,1.64071e-06,2.57004e-09,1.61309e-11,3.33002e-06,0.00329704,0.314548,6.15795e-13,3.09552e-05,0.0728158,0.00012525,0.531498,3.19755e-06,1.48344e-06,1.68749e-15,0.10147,0.261233,0.637297,0.020631,0.1179,0.00133176,0.0890579,0.0017008,0.0028208,0.00442076,0.0183408,0.0518185,0.106694,0.109617,0.1179,0.0940565,0.0919616,0.0916427,0.092091,0.0791334,0.0618322,0.0397611,0.0172559,0.00936407,0.00342269,0.00276698,0.00133176,0.000867757,0.000557531,0.000327681,0.000315156,0.00043853,0.000710378,0.000757808,0.000913835,0.00461636,0.00835652,0.0173577,0.020631,0.0266107,0.0269944,0.0331444,0.0465494,0.0496057,0.0501162,0.0593586,0.0645773,0.0616909,0.0647259,0.0678616,0.0890579,0.117193,0.104512,0.0646488,0.0195706
-23707.5,0.999499,0.000457134,13,8191,0,23752.1,0.586091,0.48498,1.61295,0.602436,0.944512,0.209973,0.118072,0.236506,0.164839,0.452414,0.118658,0.0626425,0.452041,0.14809,0.582731,0.66116,0.263467,0.664019,0.00956066,0.212889,0.659425,0.641481,0.568124,8.98493e-14,9.21133e-07,0.000355888,0.000273998,2.56768e-09,0.593107,2.88282e-32,2.28781e-22,1.11679e-07,2.05023e-17,0.399096,5.71563e-10,0.000338851,2.14591e-19,1.43708e-07,8.3e-23,3.53631e-10,8.841e-29,1.41648e-16,6.37989e-07,1.30571e-15,0.000397801,3.28499e-25,0.00642864,0.699483,0.542748,0.173083,1.13259,0.167216,1.51967,0.11332,0.18983,0.0152977,0.0176355,0.481204,0.393736,0.463178,0.0481618,0.117705,0.495374,0.0207328,0.232535,0.473366,0.0920648,0.0455705,0.459234,1.27627,1.06799e-06,3.4874e-18,3.82414e-17,4.05576e-42,0.0040312,0.000933232,3.27264e-27,2.05531e-25,6.43734e-10,9.1365e-08,4.22464e-05,0.154214,0.152143,1.57831e-15,1.37343e-12,0.0717457,3.14887e-06,1.24817e-10,5.26932e-07,9.61109e-16,0.616879,2.37458e-08,4.653e-08,6.45367e-06,0.11395,0.258887,0.627163,0.0250812,0.100874,0.00504562,0.0971108,0.00185122,0.00332654,0.0054024,0.0264134,0.0480916,0.123527,0.107665,0.100874,0.0914307,0.0879074,0.0904833,0.0803736,0.0755018,0.0480653,0.0414599,0.0232013,0.0120835,0.00936158,0.00508706,0.00504562,0.00423593,0.00283537,0.00255924,0.00321809,0.000422384,0.00084942,0.00146135,0.00173745,0.00539215,0.00601165,0.0224454,0.0250812,0.030238,0.0306984,0.0312381,0.0503572,0.0563509,0.0537382,0.0541273,0.0556094,0.060759,0.0612848,0.0690486,0.0971108,0.10487,0.100198,0.0633023,0.0176687
