# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-21 19:35:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D21-03-2024.16.33PE.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/1D21-03-2024.16.33PE-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.16.33PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
# Adaptation terminated
# Step size = 0.187127
# Diagonal elements of inverse mass matrix:
# 0.174895, 0.0346679, 0.0784006, 1.34132, 1.13974, 0.814345, 0.631512, 0.0902073, 0.252084, 1.01598, 1.23898, 1.30363, 0.850083, 1.05763, 1.01703, 1.05359, 1.17413, 1.44011, 1.13446, 1.12936, 1.22774, 1.33942, 1.02866, 0.550697, 1.63307, 0.495703, 0.15725
-1203.74,0.8921,0.187127,4,15,0,1213.88,0.320858,1.33625,0.762081,0.0573105,0.108482,0.0948194,0.330933,0.971468,1.25037,0.230652,0.929672,0.0943355,0.214712,0.356451,0.447309,0.642894,1.38066,0.0709148,0.571789,0.566087,0.618297,0.108613,0.760859,0.702472,0.136449,0.345345,0.909641,0.0903589,0.00906066,0.182976,0.0172441,0.0237678,0.0904308,0.193769,0.182976,0.164165,0.149314,0.107246,0.0405953,0.0116264,0.00923156,0.00364354,0.00331554,0.00267489,0,0.320858,1.65711,2.41919,2.36188,2.2534,2.15858,1.82765,0.85618,-0.394192,-0.624845,-1.55452,-1.64885,-1.86356,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000536132,0.000765731,0.00119768,0.00227796,0.00906066,0.00972652,0.0172299,0.030348,0.0563188,0.0627804,0.134357,0.271232,0.236636,0.167533,0,0.356451,0.803761,1.44665,2.82732,2.89823,3.47002,4.03611,4.6544,4.76302,5.52388,6.22635,6.0899,5.74455,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1206.42,0.818877,0.187127,4,15,0,1223.61,0.662469,1.69842,0.776236,0.229068,0.0801641,0.298568,0.566453,0.48528,1.37048,0.425028,0.0230097,0.553603,0.136622,0.0688671,0.491921,0.344035,0.0546113,0.0890924,0.105814,0.0345816,0.193161,0.685663,0.610133,0.983086,0.322082,1.07398,0.881726,0.118274,0.0215054,0.18474,0.0100834,0.0195575,0.106888,0.232297,0.18474,0.170508,0.126497,0.0717913,0.0441893,0.0112234,0.0073373,0.0071704,0.00412208,0.00359569,0,0.662469,2.36089,3.13713,2.90806,2.8279,2.52933,1.96288,1.4776,0.107112,-0.317917,-0.340926,-0.894529,-1.03115,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00823894,0.00882632,0.014435,0.0203625,0.0215054,0.0235093,0.0261333,0.0270529,0.0328172,0.0651451,0.119911,0.320485,0.232236,0.0793422,0,0.0688671,0.560788,0.904822,0.959434,1.04853,1.15434,1.18892,1.38208,2.06775,2.67788,3.66096,3.33888,2.2649,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1208.37,0.773496,0.187127,4,15,0,1227.04,1.07149,0.976363,0.705661,0.000882126,0.177515,0.133678,0.28808,0.947113,1.06957,0.530374,0.00142785,0.397551,0.0703205,0.709726,0.349367,0.28035,0.84711,0.715269,0.739373,0.316528,0.365295,0.132397,0.820018,0.113962,0.210561,0.103429,0.868265,0.131735,0.00855469,0.188965,0.0120484,0.035178,0.0933899,0.189132,0.188965,0.15823,0.138431,0.103782,0.0402527,0.0138129,0.00812731,0.00811571,0.00545347,0.00508315,0,1.07149,2.04785,2.75351,2.75263,2.57511,2.44144,2.15336,1.20624,0.136672,-0.393702,-0.39513,-0.79268,-0.863001,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000960719,0.00195356,0.00277048,0.00366698,0.00855469,0.0174921,0.0366393,0.0502821,0.0724535,0.08271,0.187797,0.210465,0.170504,0.15375,0,0.709726,1.05909,1.33944,2.18655,2.90182,3.64119,3.95772,4.32302,4.45541,5.27543,5.38939,5.17883,5.0754,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1202.6,0.826537,0.187127,4,31,0,1228.44,1.52372,1.19672,0.50495,0.00900418,0.11676,0.232056,0.15927,0.719676,1.03538,0.448584,0.0155478,0.548297,1.21771,0.238041,0.122773,0.457355,0.157456,0.253954,0.458031,0.983546,0.215523,0.57709,0.506589,0.862403,0.337291,0.96601,0.863819,0.136181,0.00690745,0.178034,0.00713914,0.0327633,0.108422,0.179644,0.178034,0.158414,0.125607,0.107113,0.0521546,0.0185197,0.0118254,0.011643,0.00672886,0.00199112,0,1.52372,2.72044,3.22539,3.21638,3.09962,2.86757,2.7083,1.98862,0.953243,0.504659,0.489111,-0.059186,-1.27689,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00260381,0.00330361,0.00373515,0.00590113,0.00690745,0.00890448,0.0140776,0.0376424,0.0466958,0.0831582,0.138011,0.326927,0.233328,0.0888043,0,0.238041,0.360814,0.818169,0.975626,1.22958,1.68761,2.67116,2.88668,3.46377,3.97036,4.83276,4.49547,3.52946,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1203.5,0.969241,0.187127,4,15,0,1216.2,0.578649,1.64875,0.787645,0.0352077,0.179817,0.0937609,0.408885,1.13373,0.839246,0.259303,0.0166213,0.2339,0.100448,0.341832,0.553181,0.495213,0.0658883,0.0915541,0.568553,0.0471626,0.457806,0.0223844,0.64916,0.621316,0.234969,0.425137,0.85794,0.14206,0.0209032,0.193396,0.00982472,0.0175236,0.0911315,0.200326,0.193396,0.161568,0.147107,0.0977368,0.0314545,0.0135895,0.0104855,0.0103127,0.00816187,0.00738185,0,0.578649,2.2274,3.01505,2.97984,2.80002,2.70626,2.29738,1.16364,0.324396,0.0650929,0.0484717,-0.185429,-0.285877,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00487339,0.00685941,0.011927,0.0195703,0.0209032,0.0229073,0.0404477,0.042401,0.0670192,0.0685363,0.131174,0.244164,0.193035,0.126183,0,0.341832,0.895013,1.39023,1.45611,1.54767,2.11622,2.16338,2.62119,2.64357,3.29273,3.91405,3.67908,3.25394,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1198.26,0.964141,0.187127,4,15,0,1216.31,1.65874,1.10584,0.592045,0.139458,0.0960424,0.188598,0.262116,0.718864,0.919722,0.467136,0.235993,0.448567,1.20402,0.621335,0.385606,0.480443,1.08392,0.969635,0.407088,0.973673,0.534457,0.562608,0.869779,0.999814,0.11369,0.808415,0.854819,0.145181,0.00163971,0.171158,0.00685801,0.036023,0.108853,0.196772,0.171158,0.155485,0.12876,0.0990705,0.0482776,0.0192449,0.0120626,0.00952688,0.00608331,0.00182491,0,1.65874,2.76458,3.35663,3.21717,3.12113,2.93253,2.67042,1.95155,1.03183,0.564693,0.3287,-0.119868,-1.32389,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000125333,0.000233296,0.000343063,0.000554661,0.00163971,0.00432389,0.00649637,0.0172001,0.0293524,0.0515206,0.122948,0.334144,0.298235,0.132883,0,0.621335,1.00694,1.48738,2.5713,3.54094,3.94803,4.9217,5.45616,6.01876,6.88854,7.88836,7.77467,6.96625,1,1,1,1,1,1,1,1,1,1,1,-1,-1
