# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-21 19:46:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.960000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D21-03-2024.16.46UM.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D21-03-2024.16.46UM-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.16.46UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.00141456
# Diagonal elements of inverse mass matrix:
# 0.16928, 0.0303039, 0.0718224, 5.90698, 3.46227, 1.44021, 0.714565, 0.175982, 0.20052, 0.986075, 1.62857, 0.994982, 1.30637, 2031.57, 3651.88, 3219.6, 637.384, 5206.12, 4662.98, 11331.1, 10560.3, 2986.75, 1749.67, 5706.58, 3324.12, 4031.08, 0.859645, 1.96182, 0.636198, 1.66779, 1.76185, 1.94425, 0.957845, 2.53998, 0.748679, 0.888772, 1.86519, 1.84096, 0.854096, 3366.77, 17786.3, 3177.73, 2448.33, 2659.46, 4849.74, 3563.79, 11000.5, 8277.4, 3639.33, 4315.59, 4111.94, 7460.61, 1.42793
-1259.05,0.997918,0.00141456,9,777,1,1277.32,1.17345,1.23981,0.499678,0.11342,0.171554,0.119055,0.263962,0.321661,0.727075,0.0573855,0.265621,0.504581,0.0286719,1.33345e-08,1.5428e-47,2.05338e-11,0.973164,3.36845e-13,3.91263e-07,1.77151e-46,2.4486e-17,4.57758e-08,9.85129e-68,2.51882e-22,5.43437e-10,0.0268359,5.92948e-09,0.4058,0.792037,0.539604,0.368827,1.14175,0.118936,0.447791,0.00342017,0.557483,0.0254656,0.0263226,0.117875,0.184724,6.72694e-22,6.5419e-64,6.96498e-34,4.06166e-13,2.61535e-22,0.843505,8.36666e-14,0.0028479,0.153647,9.80624e-20,2.59014e-16,8.8774e-09,3.14544e-09,2.91897e-17,0.954584,0.045416,0.0560149,0.153842,0.00935287,0.030239,0.104474,0.172194,0.153842,0.129779,0.115368,0.0889958,0.0651434,0.0335787,0.0320197,0.0261054,0.0197327,0.019175,0.00681652,0.0102282,0.0225828,0.0387368,0.0560149,0.175453,0.159186,0.11663,0.116401,0.0666567,0.0649806,0.0632925,0.0562548,0.0467665
-1259.77,0.982578,0.00141456,8,395,1,1292.42,1.16454,1.19536,0.503078,0.0560995,0.209228,0.120382,0.275734,0.342756,0.767456,0.05589,0.243983,0.632533,0.0196417,1.80604e-06,1.40295e-44,1.5777e-07,0.931694,9.51207e-20,7.01589e-11,6.43479e-36,8.68795e-12,0.00697892,7.63119e-69,4.12843e-23,6.57059e-10,0.0613251,3.43269e-11,0.418373,0.542561,0.685536,0.427871,1.09613,0.154325,0.625709,0.00328304,0.421656,0.0300162,0.0351273,0.113945,0.150282,1.31683e-25,1.38091e-57,1.29912e-40,2.75811e-11,3.5094e-25,0.000135833,1.82598e-06,3.25677e-23,0.999862,2.49859e-16,6.27267e-23,8.18784e-15,1.19339e-22,3.5257e-27,0.939116,0.0608838,0.0243763,0.155878,0.00940491,0.0301345,0.0995855,0.164695,0.155878,0.127117,0.11317,0.0871267,0.06387,0.0343656,0.0331702,0.0291228,0.0264374,0.0259232,0.00306262,0.00465362,0.00800612,0.0158908,0.0243763,0.0729474,0.0851115,0.15909,0.159613,0.104699,0.101603,0.0980963,0.087532,0.0753183
-1258.69,0.993109,0.00141456,9,622,1,1287.61,1.20939,1.27296,0.500408,0.0662554,0.170538,0.0922506,0.26948,0.403158,0.751751,0.0603926,0.216108,0.493155,0.0232786,0.000302645,4.24919e-38,2.73696e-09,0.986074,2.77952e-19,1.07446e-11,1.21978e-41,2.36191e-25,2.57734e-05,2.21265e-69,2.05674e-13,2.98329e-08,0.0135978,8.06216e-11,0.513653,0.57994,0.612387,0.576256,1.10592,0.241308,0.569473,0.00277519,0.406125,0.029229,0.0339589,0.128272,0.117267,2.33303e-20,1.4483e-48,1.07251e-41,2.71122e-11,2.23608e-19,0.0895098,0.744664,2.9071e-24,0.165827,4.27534e-15,8.9452e-27,1.93299e-16,1.37644e-20,2.02404e-29,0.929007,0.0709927,0.047736,0.158999,0.00878829,0.0288882,0.10299,0.169854,0.158999,0.134162,0.122398,0.0936762,0.0629754,0.0308207,0.0291893,0.0241858,0.0167292,0.0163442,0.00487174,0.00814255,0.014542,0.0268276,0.047736,0.144258,0.17435,0.116506,0.116329,0.0775013,0.0752688,0.0727556,0.0639969,0.0569155
-1262.53,0.986525,0.00141456,8,275,1,1285.62,1.28456,1.25324,0.48803,0.17948,0.18531,0.128271,0.213762,0.458355,0.780521,0.060385,0.280844,0.531311,0.0239059,3.93728e-07,4.31563e-37,1.62135e-11,0.971312,1.34329e-18,7.49295e-09,9.57718e-50,1.80205e-12,1.68459e-07,2.40216e-68,6.64847e-14,0.000317981,2.58634e-05,0.0283438,0.381884,0.424412,0.573752,0.327774,0.963467,0.179499,0.786951,0.00273466,0.462477,0.018867,0.046405,0.220797,0.0841096,3.20777e-34,1.10618e-29,3.03477e-45,1.14814e-13,1.86379e-25,1.97526e-09,0.99999,1.28501e-45,9.71838e-06,9.63834e-16,5.82187e-37,7.91866e-29,1.07996e-30,6.31481e-39,0.935021,0.0649787,0.0662669,0.154218,0.00894479,0.0323175,0.113165,0.184357,0.154218,0.128317,0.113023,0.0915632,0.0586958,0.0291862,0.0278268,0.0227683,0.0178565,0.0177612,0.0120116,0.0175974,0.026901,0.047747,0.0662669,0.17367,0.207817,0.0946058,0.0943475,0.0594127,0.0583023,0.0556586,0.0446315,0.0410311
-1262.54,0.978151,0.00141456,6,117,1,1294.24,1.27861,1.2498,0.486748,0.179922,0.188197,0.127333,0.213197,0.4554,0.777674,0.0595621,0.278517,0.525483,0.0235626,4.47846e-07,3.9288e-37,7.77425e-12,0.971998,5.87523e-18,1.10007e-08,8.76921e-50,4.96196e-13,1.02649e-07,1.72325e-68,2.67283e-14,0.000268995,3.71915e-05,0.0276956,0.38287,0.430473,0.562942,0.330183,0.948791,0.180001,0.78364,0.00268344,0.461736,0.0189322,0.0461298,0.220585,0.084788,2.35052e-34,1.84052e-29,2.0027e-45,1.15492e-13,1.3965e-25,2.00199e-09,0.99999,9.45248e-46,9.86604e-06,3.52319e-15,8.61687e-37,2.71819e-28,1.12718e-30,3.74772e-39,0.934596,0.0654041,0.0669297,0.154223,0.00904515,0.0324861,0.113365,0.184447,0.154223,0.127951,0.112804,0.0914327,0.0587671,0.029245,0.0278929,0.0228152,0.0178141,0.0177122,0.0121481,0.017815,0.0273993,0.0481085,0.0669297,0.172851,0.206941,0.0945196,0.0942663,0.0594055,0.0582914,0.0556636,0.0446449,0.0410156
-1264.61,0.996748,0.00141456,10,1595,1,1288.85,0.956113,1.41047,0.548837,0.0488681,0.111543,0.0973614,0.157362,0.716496,0.577728,0.0899919,0.330892,1.03768,0.0568237,0.000357305,2.31152e-22,6.26266e-33,0.430561,0.546047,5.11895e-21,1.0223e-99,0.000295337,1.97068e-14,1.6025e-46,4.01359e-19,1.76558e-09,0.0227391,8.70627e-09,0.306183,0.224011,0.37054,0.133049,0.507056,1.00266,0.824062,0.00258713,0.378384,0.0199724,0.0157115,0.468728,0.0633351,1.60986e-57,3.80339e-42,3.33841e-43,3.75558e-27,5.90412e-06,1.08466e-05,2.71164e-36,0.999983,1.42946e-24,2.25612e-23,4.82835e-20,8.11906e-24,1.57503e-18,2.15826e-13,0.924058,0.0759419,0.0169169,0.161098,0.0088847,0.0226627,0.0925675,0.160234,0.161098,0.144172,0.130873,0.111953,0.0553904,0.0322146,0.0297398,0.022579,0.0142074,0.0134226,0.00601663,0.00817197,0.0102238,0.0148094,0.0169169,0.0280873,0.0765447,0.1745,0.174049,0.119218,0.11686,0.115039,0.071991,0.0675728
