# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:12:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.12UM.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D01-03-2024.17.12UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.12UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.0187818
# Diagonal elements of inverse mass matrix:
# 0.255566, 0.0294333, 0.0935925, 1.76228, 1.15479, 1.5308, 0.388987, 0.655653, 0.237974, 1.68168, 2.17798, 1.43358, 1.00962, 237.949, 130.373, 110.913, 43.2846, 117.121, 113.869, 194.419, 111.084, 136.926, 266.208, 282.424, 194.516, 322.413, 0.929497, 1.58971, 1.4691, 1.74887, 0.937896, 1.07493, 1.08045, 0.984765, 1.10866, 1.70317, 1.43942, 0.865534, 1.40862, 268.994, 125.828, 143.306, 172.18, 256.029, 116.236, 348.091, 150.542, 196.939, 159.197, 162.261, 144.503, 249.036, 1.511
-1253.64,0.999379,0.0187818,7,255,0,1273.34,1.00222,1.57477,0.853421,0.163446,0.232702,0.199483,0.348999,0.356146,0.372249,0.670563,0.21968,0.0488574,0.11505,9.71151e-15,8.73827e-05,0.00063085,0.486029,0.41381,0.0223568,2.44033e-05,0.0315723,2.37038e-07,3.40016e-05,0.00182596,0.000735173,0.00811632,0.0347774,0.741424,0.243836,0.382374,0.362393,0.0208128,0.0354588,0.232343,0.358321,0.45806,0.049443,0.882612,0.125184,0.25649,1.81775e-29,2.55131e-16,3.76978e-11,6.40189e-08,1.95661e-19,0.515119,0.00041773,0.175565,1.33412e-06,2.26927e-08,0.00159497,0.270199,0.0371025,7.0029e-09,0.844894,0.155106,0.101825,0.174011,0.00573159,0.0156147,0.0752055,0.176147,0.174011,0.141076,0.117338,0.0866093,0.0619069,0.0445317,0.0278978,0.0253047,0.0248834,0.0237425,0.0180515,0.0378887,0.0483511,0.0708712,0.101825,0.103967,0.102447,0.0955792,0.0756419,0.0642448,0.06385,0.0833856,0.0754877,0.0584096
-1256.47,0.981512,0.0187818,7,129,1,1278.11,0.9261,1.64493,0.848696,0.196178,0.25865,0.180317,0.340242,0.313764,0.41687,0.537371,0.249667,0.0540669,0.0813993,3.64933e-17,0.000189083,0.000403839,0.668664,0.250558,0.0475923,8.18918e-06,0.0281505,4.07437e-10,1.82401e-06,0.00363435,0.000770594,1.22089e-07,2.76654e-05,0.400087,0.229301,0.391829,0.383015,0.0171947,0.0388366,0.205884,0.337691,0.394625,0.0534611,0.710307,0.101659,0.236877,4.97187e-29,8.50821e-16,2.94449e-12,3.23916e-09,3.37271e-20,0.214762,0.0283843,0.0423462,7.09149e-08,8.73001e-07,0.00335205,0.71049,0.000664114,4.07783e-13,0.867579,0.132421,0.062712,0.175145,0.00626737,0.0158229,0.0814851,0.190109,0.175145,0.140059,0.118112,0.08671,0.0635079,0.0421341,0.0251671,0.0196682,0.0186336,0.0171778,0.0153993,0.022975,0.0288961,0.0427572,0.062712,0.0637997,0.0640097,0.0651152,0.0688047,0.0832336,0.0861256,0.151416,0.136805,0.107951
-1256.85,0.986066,0.0187818,8,255,0,1281.81,0.905791,1.45862,1.1266,0.362109,0.487423,0.384933,0.446969,0.296084,0.977396,0.309068,0.153663,0.114371,0.129583,2.91184e-17,0.00070142,0.0374271,0.613204,3.39331e-05,0.00111466,0.33573,0.00719794,1.04205e-06,1.3197e-09,2.68665e-05,0.00016717,0.00439372,1.57831e-06,0.500578,0.381513,0.0188338,0.529921,0.00900892,0.0346602,0.87128,0.993593,0.0779979,0.028395,0.779587,0.112552,0.341305,1.41857e-30,2.31529e-12,4.17191e-12,7.97709e-07,6.87854e-25,0.00281579,2.72125e-05,0.0200414,1.77721e-10,0.000116643,0.012304,0.874473,0.050686,0.0395354,0.925122,0.0748778,0.0162119,0.165022,0.00799888,0.0197883,0.0835532,0.212053,0.165022,0.135565,0.135376,0.0876595,0.065287,0.025038,0.0187258,0.0162875,0.0147177,0.012929,0.00387641,0.00639481,0.0093652,0.00954325,0.0162119,0.0163586,0.0169014,0.0394473,0.0954009,0.102863,0.105732,0.223548,0.203828,0.150529
-1262.89,0.992633,0.0187818,7,255,0,1288.65,0.808101,1.41787,0.82182,0.124454,0.304323,0.313127,0.200758,1.15168,0.636338,0.689067,0.822487,0.239192,0.185432,3.20083e-31,5.81614e-05,0.0062848,0.287203,0.171061,0.0203344,0.50137,3.59777e-05,1.80726e-12,0.013113,1.8843e-07,9.31292e-05,4.98485e-09,0.00044588,0.842856,0.797275,1.6483,0.350425,0.000403202,0.0698268,0.393546,0.372435,0.200593,0.259431,0.749353,0.0397313,1.0148,4.76642e-25,0.0785732,0.0317515,0.220133,4.52045e-22,8.56218e-11,6.20129e-08,0.0010984,3.28807e-09,2.78618e-05,0.0140539,0.654294,4.22775e-08,6.80925e-05,0.735428,0.264572,0.057444,0.164549,0.00781016,0.0175232,0.0722325,0.160391,0.164549,0.16174,0.171737,0.140734,0.0464817,0.0276142,0.0139039,0.00620745,0.00493268,0.00414271,0.0196467,0.0456392,0.0400161,0.0663959,0.057444,0.0574379,0.0565266,0.0564922,0.0644582,0.0723768,0.0870089,0.163043,0.156693,0.056822
-1265.78,0.959714,0.0187818,7,127,0,1300.94,0.660499,1.41434,0.750659,0.468056,0.0115285,0.375499,0.457262,0.148004,1.00202,0.210244,0.0346184,0.230402,0.821282,7.6669e-20,1.05524e-10,5.62505e-13,0.574346,0.14012,0.0320814,0.12955,0.000619533,0.109238,4.548e-13,7.3376e-05,5.66895e-05,0.0132011,0.000714109,0.292221,0.13498,0.021189,0.383123,0.00450996,0.0229615,0.311889,0.60641,1.0079,0.788955,0.512347,1.09646,0.221524,0.256675,3.95543e-29,1.97874e-12,2.04716e-07,4.579e-06,1.39901e-13,0.0109659,5.09474e-05,2.24215e-11,4.10632e-20,0.0110713,0.721161,7.12113e-05,2.84427e-08,0.918728,0.0812721,0.0343474,0.148452,0.0105397,0.0204023,0.0839304,0.177798,0.148452,0.147508,0.121954,0.0893643,0.0830636,0.0321782,0.0269005,0.0261504,0.0219113,0.0098471,0.0571843,0.0457035,0.041774,0.041228,0.0343474,0.034298,0.0340574,0.0314858,0.0353541,0.0743665,0.157648,0.25754,0.0860564,0.0689567
-1263.79,0.981572,0.0187818,7,164,1,1295.55,0.722462,1.2863,0.715505,0.178152,0.241944,0.00537632,0.247052,0.606422,0.570716,0.113508,0.0149417,0.439103,0.21386,6.77474e-23,3.77096e-10,1.05321e-08,0.973389,2.90267e-05,3.3539e-07,0.00108446,5.17718e-07,1.15831e-09,8.74866e-06,1.70213e-12,0.00570743,0.0185314,0.00124945,0.850477,0.393103,1.65562,0.728393,0.00669241,0.690166,0.738454,0.446636,0.106595,0.180265,0.349663,0.0566436,0.0552733,7.57751e-16,3.47638e-17,5.08251e-09,2.29102e-06,8.86717e-06,0.0738206,0.805781,8.07052e-06,4.82272e-10,6.94161e-18,2.31956e-05,0.120176,1.14617e-07,0.000179651,0.839363,0.160637,0.118447,0.156721,0.0122667,0.0252632,0.0914375,0.18701,0.156721,0.123412,0.122761,0.0962824,0.0538047,0.0326379,0.0298814,0.029548,0.021505,0.0174699,0.00314838,0.00736961,0.0109186,0.0571732,0.118447,0.119243,0.210433,0.106405,0.0750722,0.0700117,0.0632399,0.0558386,0.0527672,0.0499334
