lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y8.1,y8.2,yj_remain.1,yj_remain.2,yj_remain.3,yj_remain.4,yj_remain.5,yj_remain.6,yj_remain.7,yj_remain.8,yj_remain.9,yj_remain.10,yj_remain.11,yj_remain.12,yj_remain.13,yb_remain.1,yb_remain.2,yb_remain.3,yb_remain.4,yb_remain.5,yb_remain.6,yb_remain.7,yb_remain.8,yb_remain.9,yb_remain.10,yb_remain.11,yb_remain.12,yb_remain.13,theta.1,theta.2,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14
# Adaptation terminated
# Step size = 0.00067277
# Diagonal elements of inverse mass matrix:
# 0.235893, 0.141447, 0.137806, 0.130996, 0.137676, 0.139175, 0.126518, 0.139045, 0.172399, 0.190852, 0.188924, 0.189249, 0.19926, 0.21262, 0.22919, 0.242915, 0.23771, 0.232248, 0.227536, 0.271127, 0.297892, 0.257967, 0.187021, 0.172475, 0.212104, 0.234796, 0.213824, 0.180791, 0.135063
-1100.7,0.956587,0.00067277,11,2047,0,1113.47,-4.86221,-1.59134,-6.25935,-3.20764,-2.10268,-1.65247,-1.76503,-2.07243,-2.51845,-3.34709,-4.93606,-7.38676,-10.5544,-14.9663,-24.6313,-10.9153,-7.12845,-5.784,-5.20169,-4.55993,-4.32171,-4.19143,-4.02279,-3.64886,-3.17491,-2.96388,-3.32888,-4.59245,0.780713,0.219287,-6.25935,-3.20764,-2.10268,-1.65247,-1.59134,-1.76503,-2.07243,-2.51845,-3.34709,-4.93606,-7.38676,-10.5544,-14.9663,-24.6313,-10.9153,-7.12845,-5.784,-5.20169,-4.86221,-4.55993,-4.32171,-4.19143,-4.02279,-3.64886,-3.17491,-2.96388,-3.32888,-4.59245
-1096.6,0.946974,0.00067277,13,16383,0,1111.12,-4.46177,-1.28487,-6.76731,-3.23029,-1.7763,-1.2501,-1.53092,-1.86288,-2.39755,-3.37471,-5.03606,-7.43574,-10.5803,-15.1577,-25.098,-10.7941,-7.00075,-5.5257,-4.89322,-3.96186,-3.56308,-3.55358,-3.87814,-4.05764,-3.74016,-3.11851,-2.73997,-3.40246,0.712935,0.287065,-6.76731,-3.23029,-1.7763,-1.2501,-1.28487,-1.53092,-1.86288,-2.39755,-3.37471,-5.03606,-7.43574,-10.5803,-15.1577,-25.098,-10.7941,-7.00075,-5.5257,-4.89322,-4.46177,-3.96186,-3.56308,-3.55358,-3.87814,-4.05764,-3.74016,-3.11851,-2.73997,-3.40246
-1093.63,0.994913,0.00067277,11,2047,0,1114.39,-4.31239,-1.29776,-6.8154,-3.20279,-1.79398,-1.27506,-1.51258,-1.75841,-2.27371,-3.42808,-5.29071,-7.69938,-10.7414,-15.1845,-24.8535,-10.7096,-7.11148,-5.78746,-5.00217,-3.80068,-3.58656,-3.62782,-3.78,-3.84289,-3.64169,-3.22735,-3.02845,-3.93598,0.773426,0.226574,-6.8154,-3.20279,-1.79398,-1.27506,-1.29776,-1.51258,-1.75841,-2.27371,-3.42808,-5.29071,-7.69938,-10.7414,-15.1845,-24.8535,-10.7096,-7.11148,-5.78746,-5.00217,-4.31239,-3.80068,-3.58656,-3.62782,-3.78,-3.84289,-3.64169,-3.22735,-3.02845,-3.93598
-1087.25,0.996777,0.00067277,13,16383,0,1105.87,-2.84267,-0.919608,-6.34561,-2.86092,-1.43833,-0.87994,-1.25981,-1.77159,-2.56983,-3.76045,-5.29288,-7.16214,-9.79203,-14.2351,-24.2431,-10.8049,-7.1562,-5.40956,-4.05596,-1.94627,-1.65048,-1.90136,-2.34664,-2.61194,-2.48658,-2.12705,-2.06044,-3.14176,0.622633,0.377367,-6.34561,-2.86092,-1.43833,-0.87994,-0.919608,-1.25981,-1.77159,-2.56983,-3.76045,-5.29288,-7.16214,-9.79203,-14.2351,-24.2431,-10.8049,-7.1562,-5.40956,-4.05596,-2.84267,-1.94627,-1.65048,-1.90136,-2.34664,-2.61194,-2.48658,-2.12705,-2.06044,-3.14176
-1089.96,0.780005,0.00067277,10,2047,0,1104.28,-2.9147,-1.09847,-6.38971,-2.79854,-1.47252,-1.06096,-1.3367,-1.82492,-2.63679,-3.73821,-5.16061,-7.07014,-9.83103,-14.3294,-24.3314,-10.9199,-7.13576,-5.39598,-4.11169,-1.95422,-1.61953,-1.94598,-2.41002,-2.54572,-2.43924,-2.34473,-2.35265,-3.03649,0.640894,0.359106,-6.38971,-2.79854,-1.47252,-1.06096,-1.09847,-1.3367,-1.82492,-2.63679,-3.73821,-5.16061,-7.07014,-9.83103,-14.3294,-24.3314,-10.9199,-7.13576,-5.39598,-4.11169,-2.9147,-1.95422,-1.61953,-1.94598,-2.41002,-2.54572,-2.43924,-2.34473,-2.35265,-3.03649
-1085.81,0.940553,0.00067277,10,2047,0,1097.45,-2.87287,-0.991842,-6.39236,-2.93435,-1.54049,-1.00117,-1.24425,-1.73576,-2.55454,-3.68032,-5.11319,-7.0164,-9.78769,-14.3162,-24.3254,-10.6743,-7.13826,-5.48554,-4.11455,-1.97978,-1.65236,-1.85422,-2.30964,-2.66983,-2.67438,-2.36781,-2.22127,-3.16125,0.651518,0.348482,-6.39236,-2.93435,-1.54049,-1.00117,-0.991842,-1.24425,-1.73576,-2.55454,-3.68032,-5.11319,-7.0164,-9.78769,-14.3162,-24.3254,-10.6743,-7.13826,-5.48554,-4.11455,-2.87287,-1.97978,-1.65236,-1.85422,-2.30964,-2.66983,-2.67438,-2.36781,-2.22127,-3.16125
-1096.16,0.85468,0.00067277,12,4095,0,1104.16,-2.61107,-1.20688,-5.83037,-2.53586,-1.42265,-1.08921,-1.54466,-1.92231,-2.38551,-3.27575,-4.88696,-7.16297,-10.0637,-14.3841,-24.1114,-11.5149,-7.23062,-5.0024,-3.57069,-1.99286,-1.82653,-2.14654,-2.69093,-3.00017,-2.74608,-2.15777,-1.92682,-2.92659,0.588871,0.411129,-5.83037,-2.53586,-1.42265,-1.08921,-1.20688,-1.54466,-1.92231,-2.38551,-3.27575,-4.88696,-7.16297,-10.0637,-14.3841,-24.1114,-11.5149,-7.23062,-5.0024,-3.57069,-2.61107,-1.99286,-1.82653,-2.14654,-2.69093,-3.00017,-2.74608,-2.15777,-1.92682,-2.92659
-1099.19,0.980843,0.00067277,12,4095,0,1111.48,-2.27243,-1.04775,-5.53826,-2.35181,-1.2485,-0.924374,-1.4297,-2.01988,-2.77654,-3.6411,-4.80416,-6.70139,-9.77989,-14.7159,-24.9899,-11.359,-7.61493,-5.48521,-3.65235,-1.61109,-1.61539,-1.96541,-2.35941,-2.64205,-2.73684,-2.65277,-2.66464,-3.58697,0.614068,0.385932,-5.53826,-2.35181,-1.2485,-0.924374,-1.04775,-1.4297,-2.01988,-2.77654,-3.6411,-4.80416,-6.70139,-9.77989,-14.7159,-24.9899,-11.359,-7.61493,-5.48521,-3.65235,-2.27243,-1.61109,-1.61539,-1.96541,-2.35941,-2.64205,-2.73684,-2.65277,-2.66464,-3.58697
-1092,0.962239,0.00067277,10,1023,0,1105.96,-2.49878,-1.00276,-5.59344,-2.42046,-1.20629,-0.801096,-1.51643,-2.10585,-2.72415,-3.50628,-4.72211,-6.67341,-9.68396,-14.481,-24.6861,-11.4352,-7.59731,-5.52038,-3.85455,-1.6818,-1.55698,-1.91736,-2.40778,-2.74108,-2.74997,-2.54832,-2.53306,-3.48055,0.547797,0.452203,-5.59344,-2.42046,-1.20629,-0.801096,-1.00276,-1.51643,-2.10585,-2.72415,-3.50628,-4.72211,-6.67341,-9.68396,-14.481,-24.6861,-11.4352,-7.59731,-5.52038,-3.85455,-2.49878,-1.6818,-1.55698,-1.91736,-2.40778,-2.74108,-2.74997,-2.54832,-2.53306,-3.48055
-1084.94,0.925417,0.00067277,13,8191,0,1104.18,-3.86045,-1.01657,-6.29492,-3.03136,-1.74599,-1.16333,-1.19499,-1.73416,-2.71088,-4.09646,-5.81495,-7.9134,-10.6919,-14.9635,-24.498,-10.9166,-7.22891,-5.59043,-4.58051,-3.2138,-2.6749,-2.47777,-2.65552,-2.90416,-2.94604,-2.84445,-2.91757,-3.81601,0.705939,0.294061,-6.29492,-3.03136,-1.74599,-1.16333,-1.01657,-1.19499,-1.73416,-2.71088,-4.09646,-5.81495,-7.9134,-10.6919,-14.9635,-24.498,-10.9166,-7.22891,-5.59043,-4.58051,-3.86045,-3.2138,-2.6749,-2.47777,-2.65552,-2.90416,-2.94604,-2.84445,-2.91757,-3.81601
-1085.45,0.996847,0.00067277,14,16383,0,1097.81,-2.94688,-1.94283,-6.9641,-3.63477,-2.41693,-1.96231,-2.12091,-2.43192,-3.04258,-4.12477,-5.70718,-7.83804,-10.8245,-15.5471,-25.7852,-10.5679,-6.96427,-5.22305,-3.92278,-2.33063,-2.08775,-2.2035,-2.53495,-2.77267,-2.65809,-2.31936,-2.24221,-3.1568,0.664965,0.335035,-6.9641,-3.63477,-2.41693,-1.96231,-1.94283,-2.12091,-2.43192,-3.04258,-4.12477,-5.70718,-7.83804,-10.8245,-15.5471,-25.7852,-10.5679,-6.96427,-5.22305,-3.92278,-2.94688,-2.33063,-2.08775,-2.2035,-2.53495,-2.77267,-2.65809,-2.31936,-2.24221,-3.1568
-1088.28,0.785936,0.00067277,13,8191,0,1099.83,-3.3886,-2.00619,-6.65633,-3.52474,-2.41215,-2.00473,-2.14638,-2.33175,-2.82133,-3.94377,-5.74298,-8.03455,-10.8711,-15.1195,-24.7817,-10.0489,-5.97087,-4.31134,-3.62006,-3.30339,-3.2562,-3.30771,-3.38224,-3.14243,-2.46111,-1.75482,-1.65351,-2.8371,0.80962,0.19038,-6.65633,-3.52474,-2.41215,-2.00473,-2.00619,-2.14638,-2.33175,-2.82133,-3.94377,-5.74298,-8.03455,-10.8711,-15.1195,-24.7817,-10.0489,-5.97087,-4.31134,-3.62006,-3.3886,-3.30339,-3.2562,-3.30771,-3.38224,-3.14243,-2.46111,-1.75482,-1.65351,-2.8371
-1088.4,0.993275,0.00067277,13,16383,0,1101.59,-3.045,-1.33175,-6.22509,-2.98756,-1.79917,-1.33724,-1.62453,-2.13928,-2.90907,-4.00171,-5.41072,-7.19277,-9.75995,-14.0999,-24.037,-11.6561,-7.68872,-5.64756,-4.17813,-2.24073,-1.81732,-1.80626,-2.05782,-2.15058,-1.85231,-1.55989,-1.84961,-3.18282,0.66263,0.33737,-6.22509,-2.98756,-1.79917,-1.33724,-1.33175,-1.62453,-2.13928,-2.90907,-4.00171,-5.41072,-7.19277,-9.75995,-14.0999,-24.037,-11.6561,-7.68872,-5.64756,-4.17813,-3.045,-2.24073,-1.81732,-1.80626,-2.05782,-2.15058,-1.85231,-1.55989,-1.84961,-3.18282
-1093.63,0.78578,0.00067277,13,8191,0,1107.99,-3.08775,-1.55554,-6.57725,-3.37632,-2.16741,-1.65786,-1.66085,-1.92356,-2.42677,-3.26755,-4.52835,-6.35925,-9.15427,-13.7975,-23.9848,-9.74743,-6.29314,-4.8419,-3.84857,-2.72576,-2.78954,-2.92678,-2.78428,-2.40495,-2.05552,-1.91334,-2.1061,-3.1604,0.841706,0.158294,-6.57725,-3.37632,-2.16741,-1.65786,-1.55554,-1.66085,-1.92356,-2.42677,-3.26755,-4.52835,-6.35925,-9.15427,-13.7975,-23.9848,-9.74743,-6.29314,-4.8419,-3.84857,-3.08775,-2.72576,-2.78954,-2.92678,-2.78428,-2.40495,-2.05552,-1.91334,-2.1061,-3.1604
-1093.71,0.707286,0.00067277,12,4095,0,1112.01,-3.27955,-1.47928,-6.15682,-3.12325,-2.05881,-1.57882,-1.5914,-1.79904,-2.21784,-3.06997,-4.47111,-6.46335,-9.22321,-13.5667,-23.4444,-10.824,-6.49948,-4.40391,-3.45843,-3.42802,-3.60623,-3.68365,-3.53793,-3.05355,-2.32441,-1.69993,-1.56247,-2.48817,0.779355,0.220645,-6.15682,-3.12325,-2.05881,-1.57882,-1.47928,-1.5914,-1.79904,-2.21784,-3.06997,-4.47111,-6.46335,-9.22321,-13.5667,-23.4444,-10.824,-6.49948,-4.40391,-3.45843,-3.27955,-3.42802,-3.60623,-3.68365,-3.53793,-3.05355,-2.32441,-1.69993,-1.56247,-2.48817
-1085.5,0.927148,0.00067277,12,8191,0,1105.52,-3.70479,-1.47909,-6.88723,-3.58437,-2.20473,-1.5579,-1.67255,-1.88076,-2.27195,-3.2088,-4.7994,-6.97703,-9.90542,-14.3962,-24.2748,-9.72299,-6.17696,-4.84898,-4.14628,-3.40607,-3.21082,-3.05232,-2.8,-2.36674,-1.81416,-1.40437,-1.5367,-2.84876,0.8611,0.1389,-6.88723,-3.58437,-2.20473,-1.5579,-1.47909,-1.67255,-1.88076,-2.27195,-3.2088,-4.7994,-6.97703,-9.90542,-14.3962,-24.2748,-9.72299,-6.17696,-4.84898,-4.14628,-3.70479,-3.40607,-3.21082,-3.05232,-2.8,-2.36674,-1.81416,-1.40437,-1.5367,-2.84876
-1086.62,0.999916,0.00067277,13,8191,0,1096.9,-2.6115,-1.25509,-6.23714,-2.90302,-1.68308,-1.19035,-1.81429,-2.59636,-3.38815,-4.39434,-5.99355,-8.30651,-11.3429,-15.7301,-25.3215,-11.5725,-7.70148,-5.55225,-3.8918,-1.69829,-1.28469,-1.4871,-2.0464,-2.44134,-2.4174,-2.16567,-2.11365,-3.04543,0.592782,0.407218,-6.23714,-2.90302,-1.68308,-1.19035,-1.25509,-1.81429,-2.59636,-3.38815,-4.39434,-5.99355,-8.30651,-11.3429,-15.7301,-25.3215,-11.5725,-7.70148,-5.55225,-3.8918,-2.6115,-1.69829,-1.28469,-1.4871,-2.0464,-2.44134,-2.4174,-2.16567,-2.11365,-3.04543
-1092,0.957228,0.00067277,13,8191,0,1099.48,-3.98367,-0.924315,-6.30747,-3.13841,-1.90495,-1.1693,-1.23958,-1.90982,-2.84915,-4.24311,-6.11205,-8.26032,-10.8856,-15.0594,-24.7546,-10.3688,-6.94871,-5.73107,-4.91649,-3.03511,-2.48622,-2.53359,-2.93217,-3.21338,-3.09023,-2.76167,-2.77316,-3.78424,0.692607,0.307393,-6.30747,-3.13841,-1.90495,-1.1693,-0.924315,-1.23958,-1.90982,-2.84915,-4.24311,-6.11205,-8.26032,-10.8856,-15.0594,-24.7546,-10.3688,-6.94871,-5.73107,-4.91649,-3.98367,-3.03511,-2.48622,-2.53359,-2.93217,-3.21338,-3.09023,-2.76167,-2.77316,-3.78424
-1095.69,0.999108,0.00067277,13,8191,0,1106.43,-3.15793,-0.852437,-5.71921,-2.73013,-1.56134,-0.973614,-0.977231,-1.23618,-1.92618,-3.33012,-5.3063,-7.69403,-10.8513,-15.7058,-25.8391,-10.5822,-6.60937,-4.69436,-3.66588,-2.8431,-2.67151,-2.73049,-2.94875,-3.09177,-2.92147,-2.49475,-2.37113,-3.47037,0.655508,0.344492,-5.71921,-2.73013,-1.56134,-0.973614,-0.852437,-0.977231,-1.23618,-1.92618,-3.33012,-5.3063,-7.69403,-10.8513,-15.7058,-25.8391,-10.5822,-6.60937,-4.69436,-3.66588,-3.15793,-2.8431,-2.67151,-2.73049,-2.94875,-3.09177,-2.92147,-2.49475,-2.37113,-3.47037
-1095.61,0.806752,0.00067277,13,8191,0,1119.05,-3.37087,-1.7102,-6.29688,-2.92717,-1.92884,-1.68598,-1.95273,-2.53799,-3.47869,-4.67917,-6.14384,-8.08853,-10.9082,-15.4255,-25.3807,-11.3282,-7.28307,-5.46608,-4.33069,-2.55426,-2.10249,-2.13749,-2.53529,-2.88339,-2.83222,-2.51896,-2.35459,-2.97571,0.689653,0.310347,-6.29688,-2.92717,-1.92884,-1.68598,-1.7102,-1.95273,-2.53799,-3.47869,-4.67917,-6.14384,-8.08853,-10.9082,-15.4255,-25.3807,-11.3282,-7.28307,-5.46608,-4.33069,-3.37087,-2.55426,-2.10249,-2.13749,-2.53529,-2.88339,-2.83222,-2.51896,-2.35459,-2.97571
-1090.13,0.990198,0.00067277,12,8191,0,1110.47,-2.79242,-1.48714,-6.59042,-3.42475,-2.11586,-1.50784,-1.78752,-2.17788,-2.74743,-3.78284,-5.50294,-7.94393,-11.0479,-15.3007,-24.6573,-10.9749,-7.10456,-5.25247,-3.93985,-1.94095,-1.72177,-2.05846,-2.47625,-2.636,-2.53913,-2.36416,-2.41423,-3.35764,0.631858,0.368142,-6.59042,-3.42475,-2.11586,-1.50784,-1.48714,-1.78752,-2.17788,-2.74743,-3.78284,-5.50294,-7.94393,-11.0479,-15.3007,-24.6573,-10.9749,-7.10456,-5.25247,-3.93985,-2.79242,-1.94095,-1.72177,-2.05846,-2.47625,-2.636,-2.53913,-2.36416,-2.41423,-3.35764
-1088.59,0.940072,0.00067277,13,8191,0,1103.83,-3.47972,-1.44527,-6.38927,-3.18994,-2.01693,-1.53255,-1.51572,-1.65294,-2.06201,-3.04856,-4.7733,-7.23001,-10.4077,-14.8978,-24.6623,-9.52375,-6.09161,-4.83744,-4.1218,-2.99351,-2.89002,-3.00389,-2.92383,-2.54132,-2.10091,-1.84596,-1.92158,-2.82874,0.818121,0.181879,-6.38927,-3.18994,-2.01693,-1.53255,-1.44527,-1.51572,-1.65294,-2.06201,-3.04856,-4.7733,-7.23001,-10.4077,-14.8978,-24.6623,-9.52375,-6.09161,-4.83744,-4.1218,-3.47972,-2.99351,-2.89002,-3.00389,-2.92383,-2.54132,-2.10091,-1.84596,-1.92158,-2.82874
-1093.84,0.819494,0.00067277,13,8191,0,1107.34,-3.54107,-0.805554,-5.96477,-2.73605,-1.45531,-0.840749,-1.19095,-1.79332,-2.55426,-3.5245,-4.8775,-6.8698,-9.85213,-14.6444,-24.9797,-11.7143,-7.80598,-5.93339,-4.68174,-2.4453,-1.83667,-1.96339,-2.48345,-2.87396,-2.87834,-2.56772,-2.28157,-2.8505,0.671489,0.328511,-5.96477,-2.73605,-1.45531,-0.840749,-0.805554,-1.19095,-1.79332,-2.55426,-3.5245,-4.8775,-6.8698,-9.85213,-14.6444,-24.9797,-11.7143,-7.80598,-5.93339,-4.68174,-3.54107,-2.4453,-1.83667,-1.96339,-2.48345,-2.87396,-2.87834,-2.56772,-2.28157,-2.8505
-1088.78,0.884784,0.00067277,13,8191,0,1104.07,-3.66521,-0.907534,-5.98888,-2.82843,-1.58593,-0.973391,-1.26716,-1.83348,-2.62888,-3.85996,-5.51483,-7.47879,-10.0507,-14.2777,-24.1597,-10.8718,-7.38599,-6.00895,-4.88953,-2.58147,-2.00603,-2.0168,-2.3028,-2.44308,-2.30579,-2.15511,-2.31582,-3.30328,0.676019,0.323981,-5.98888,-2.82843,-1.58593,-0.973391,-0.907534,-1.26716,-1.83348,-2.62888,-3.85996,-5.51483,-7.47879,-10.0507,-14.2777,-24.1597,-10.8718,-7.38599,-6.00895,-4.88953,-3.66521,-2.58147,-2.00603,-2.0168,-2.3028,-2.44308,-2.30579,-2.15511,-2.31582,-3.30328
-1087.77,0.889089,0.00067277,13,8191,0,1099.17,-2.88049,-1.12528,-6.00023,-2.59198,-1.46294,-1.1128,-1.35793,-1.86603,-2.70507,-3.84351,-5.36298,-7.49192,-10.5066,-15.0432,-24.7879,-10.0712,-6.08674,-4.40814,-3.48636,-2.47759,-2.32163,-2.48404,-2.87723,-3.19404,-3.18228,-2.90796,-2.70549,-3.34986,0.59777,0.40223,-6.00023,-2.59198,-1.46294,-1.1128,-1.12528,-1.35793,-1.86603,-2.70507,-3.84351,-5.36298,-7.49192,-10.5066,-15.0432,-24.7879,-10.0712,-6.08674,-4.40814,-3.48636,-2.88049,-2.47759,-2.32163,-2.48404,-2.87723,-3.19404,-3.18228,-2.90796,-2.70549,-3.34986
-1088.06,0.966603,0.00067277,13,8191,0,1099.87,-2.88808,-1.1446,-6.07543,-2.89926,-1.60543,-1.06925,-1.54237,-1.94668,-2.49817,-3.68244,-5.59818,-7.91508,-10.6637,-14.8487,-24.5265,-10.0419,-6.16826,-4.51544,-3.53199,-2.50299,-2.34094,-2.43889,-2.78022,-3.05261,-2.91916,-2.53779,-2.46376,-3.45768,0.634391,0.365609,-6.07543,-2.89926,-1.60543,-1.06925,-1.1446,-1.54237,-1.94668,-2.49817,-3.68244,-5.59818,-7.91508,-10.6637,-14.8487,-24.5265,-10.0419,-6.16826,-4.51544,-3.53199,-2.88808,-2.50299,-2.34094,-2.43889,-2.78022,-3.05261,-2.91916,-2.53779,-2.46376,-3.45768
-1091.6,0.885585,0.00067277,13,8191,0,1103.61,-2.41369,-1.17335,-6.26654,-3.1602,-1.85412,-1.24629,-1.34333,-1.62168,-2.18459,-3.29788,-5.01997,-7.25906,-10.2646,-14.9923,-25.2059,-10.3459,-6.21416,-4.06079,-2.85137,-2.42608,-2.54459,-2.62285,-2.6813,-2.68668,-2.5638,-2.40148,-2.50422,-3.51511,0.691644,0.308356,-6.26654,-3.1602,-1.85412,-1.24629,-1.17335,-1.34333,-1.62168,-2.18459,-3.29788,-5.01997,-7.25906,-10.2646,-14.9923,-25.2059,-10.3459,-6.21416,-4.06079,-2.85137,-2.41369,-2.42608,-2.54459,-2.62285,-2.6813,-2.68668,-2.5638,-2.40148,-2.50422,-3.51511
-1089.59,0.997564,0.00067277,13,16383,0,1106.75,-2.82074,-1.376,-6.38303,-3.17243,-1.99189,-1.50971,-1.39308,-1.63621,-2.23091,-3.18862,-4.60978,-6.73612,-9.85909,-14.5988,-24.5594,-10.2949,-6.75919,-5.11784,-3.84434,-2.29432,-2.37764,-2.73803,-2.85915,-2.52355,-1.87903,-1.26963,-1.17588,-2.30653,0.82728,0.17272,-6.38303,-3.17243,-1.99189,-1.50971,-1.376,-1.39308,-1.63621,-2.23091,-3.18862,-4.60978,-6.73612,-9.85909,-14.5988,-24.5594,-10.2949,-6.75919,-5.11784,-3.84434,-2.82074,-2.29432,-2.37764,-2.73803,-2.85915,-2.52355,-1.87903,-1.26963,-1.17588,-2.30653
-1089.2,0.84583,0.00067277,13,10239,0,1102.41,-3.61587,-2.06561,-6.65578,-3.53658,-2.4335,-2.04763,-2.20121,-2.45373,-3.09459,-4.2552,-5.90853,-8.08207,-10.9676,-15.2936,-24.9052,-10.9425,-7.24527,-5.54414,-4.48287,-2.77546,-2.17804,-2.10882,-2.49284,-2.87499,-2.83296,-2.38373,-2.02339,-2.72474,0.707108,0.292892,-6.65578,-3.53658,-2.4335,-2.04763,-2.06561,-2.20121,-2.45373,-3.09459,-4.2552,-5.90853,-8.08207,-10.9676,-15.2936,-24.9052,-10.9425,-7.24527,-5.54414,-4.48287,-3.61587,-2.77546,-2.17804,-2.10882,-2.49284,-2.87499,-2.83296,-2.38373,-2.02339,-2.72474
-1089.55,0.975724,0.00067277,11,4095,0,1103.02,-3.45214,-1.58862,-7.13502,-3.8009,-2.37935,-1.6496,-1.99516,-2.52496,-3.22673,-4.40104,-6.06912,-8.17036,-10.9714,-15.2637,-24.8336,-10.9817,-7.39162,-5.78443,-4.56111,-2.5387,-2.01706,-2.02066,-2.34923,-2.56883,-2.46807,-2.2421,-2.28837,-3.25428,0.693175,0.306825,-7.13502,-3.8009,-2.37935,-1.6496,-1.58862,-1.99516,-2.52496,-3.22673,-4.40104,-6.06912,-8.17036,-10.9714,-15.2637,-24.8336,-10.9817,-7.39162,-5.78443,-4.56111,-3.45214,-2.5387,-2.01706,-2.02066,-2.34923,-2.56883,-2.46807,-2.2421,-2.28837,-3.25428
-1088.31,0.860203,0.00067277,13,8191,0,1104.42,-2.78311,-1.57903,-6.80539,-3.49503,-2.15174,-1.60753,-1.71449,-1.88878,-2.32939,-3.31212,-4.9625,-7.36421,-10.6927,-15.4535,-25.1157,-9.99611,-6.16594,-4.47167,-3.41406,-2.591,-2.67598,-2.80464,-2.83314,-2.65277,-2.27635,-1.92557,-1.93214,-2.87936,0.785452,0.214548,-6.80539,-3.49503,-2.15174,-1.60753,-1.57903,-1.71449,-1.88878,-2.32939,-3.31212,-4.9625,-7.36421,-10.6927,-15.4535,-25.1157,-9.99611,-6.16594,-4.47167,-3.41406,-2.78311,-2.591,-2.67598,-2.80464,-2.83314,-2.65277,-2.27635,-1.92557,-1.93214,-2.87936
-1094.35,0.951105,0.00067277,13,16383,0,1101.2,-2.95475,-1.76386,-6.50376,-3.39437,-2.12782,-1.65373,-1.96702,-2.00991,-2.2229,-3.0745,-4.80748,-7.43483,-10.8973,-15.6559,-25.346,-10.1189,-6.28888,-4.56309,-3.56956,-2.64357,-2.71071,-3.03542,-3.21766,-2.97222,-2.42473,-1.9244,-1.84353,-2.85722,0.771784,0.228216,-6.50376,-3.39437,-2.12782,-1.65373,-1.76386,-1.96702,-2.00991,-2.2229,-3.0745,-4.80748,-7.43483,-10.8973,-15.6559,-25.346,-10.1189,-6.28888,-4.56309,-3.56956,-2.95475,-2.64357,-2.71071,-3.03542,-3.21766,-2.97222,-2.42473,-1.9244,-1.84353,-2.85722
-1088.92,0.97133,0.00067277,13,16383,0,1108.68,-4.33907,-1.06073,-5.99171,-2.66658,-1.55675,-1.15055,-1.13785,-1.36188,-1.88992,-2.99402,-4.82556,-7.20777,-10.0328,-14.2046,-23.9211,-11.0217,-7.58474,-6.11358,-5.14404,-3.59308,-3.02197,-2.81508,-2.86727,-2.80996,-2.48837,-2.12655,-2.10233,-3.02154,0.814809,0.185191,-5.99171,-2.66658,-1.55675,-1.15055,-1.06073,-1.13785,-1.36188,-1.88992,-2.99402,-4.82556,-7.20777,-10.0328,-14.2046,-23.9211,-11.0217,-7.58474,-6.11358,-5.14404,-4.33907,-3.59308,-3.02197,-2.81508,-2.86727,-2.80996,-2.48837,-2.12655,-2.10233,-3.02154
-1092.13,0.765895,0.00067277,13,8191,0,1104.28,-4.17742,-0.849474,-6.15491,-2.74932,-1.42101,-0.892122,-1.00817,-1.29261,-1.86622,-2.84731,-4.25335,-6.16851,-8.97246,-13.6531,-24.0017,-11.8575,-7.85306,-6.09763,-5.04941,-3.38736,-2.84823,-2.65309,-2.6619,-2.57486,-2.23507,-1.90747,-2.04881,-3.2534,0.774543,0.225457,-6.15491,-2.74932,-1.42101,-0.892122,-0.849474,-1.00817,-1.29261,-1.86622,-2.84731,-4.25335,-6.16851,-8.97246,-13.6531,-24.0017,-11.8575,-7.85306,-6.09763,-5.04941,-4.17742,-3.38736,-2.84823,-2.65309,-2.6619,-2.57486,-2.23507,-1.90747,-2.04881,-3.2534
-1086.18,0.993751,0.00067277,13,8191,0,1104.83,-3.21789,-1.19339,-6.44832,-2.92845,-1.72804,-1.31006,-1.2339,-1.50469,-2.17707,-3.37155,-5.06498,-7.22761,-10.0907,-14.5395,-24.4914,-10.7649,-6.93961,-5.12308,-3.95253,-2.80805,-2.55243,-2.33592,-2.07036,-1.68988,-1.29936,-1.08289,-1.17244,-2.11141,0.812594,0.187406,-6.44832,-2.92845,-1.72804,-1.31006,-1.19339,-1.2339,-1.50469,-2.17707,-3.37155,-5.06498,-7.22761,-10.0907,-14.5395,-24.4914,-10.7649,-6.93961,-5.12308,-3.95253,-3.21789,-2.80805,-2.55243,-2.33592,-2.07036,-1.68988,-1.29936,-1.08289,-1.17244,-2.11141
