# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-21 19:41:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.920000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D21-03-2024.16.40UM.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D21-03-2024.16.40UM-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.16.40UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.0066533
# Diagonal elements of inverse mass matrix:
# 0.11018, 0.0436159, 0.0697031, 1.37131, 0.9933, 1.66309, 0.419579, 0.492488, 0.2421, 1.08096, 1.21695, 1.37322, 1.65831, 3126.04, 3817.58, 3421.22, 230.042, 4821.65, 3263.94, 9783.72, 2064.95, 7474.93, 4289.12, 2767.4, 5511.35, 12884.1, 1.15084, 1.05551, 2.30084, 0.650018, 0.733695, 0.792364, 0.951008, 0.850344, 0.794463, 0.968466, 1.17157, 1.21151, 1.31539, 1609.38, 1956.89, 3503.59, 7944.45, 4904.89, 3445.92, 3722.22, 4082.24, 3474.5, 9625.41, 5786.01, 7527.93, 6646.33, 0.893327
-1258.11,0.955707,0.0066533,6,91,1,1285.08,1.45666,0.785232,0.652285,0.0890458,0.0275801,0.116985,0.352206,0.203485,0.602516,0.036825,0.114621,0.0534941,0.628719,1.34591e-18,0.000272508,3.26027e-11,0.890545,7.59929e-95,0.104994,2.17144e-42,2.95075e-19,1.43661e-12,1.47684e-66,1.09721e-14,0.00418907,3.95829e-14,7.74556e-23,0.312218,1.10913,0.396912,0.737413,0.376426,0.401555,0.785118,0.0373439,0.252709,0.31982,0.598653,0.343512,0.0647017,5.65481e-06,2.45254e-14,0.00082962,8.66596e-17,2.28045e-06,6.28566e-15,2.3331e-24,1.20245e-11,0.998376,0.000785967,2.37513e-61,1.02566e-43,7.78684e-54,1.72239e-13,0.951888,0.0481115,0.0390504,0.14194,0.00845614,0.0362904,0.0794252,0.152433,0.14194,0.138923,0.123623,0.0870554,0.0711334,0.0393481,0.0379683,0.0339951,0.0322244,0.0171844,0.00309034,0.00422129,0.012793,0.0188144,0.0390504,0.0568342,0.084871,0.186027,0.193104,0.150044,0.108974,0.0598867,0.0424761,0.0398149
-1257.99,0.982908,0.0066533,6,72,1,1274.43,1.53874,0.766174,0.663222,0.106462,0.0255983,0.10805,0.388158,0.180684,0.594595,0.0470306,0.0947449,0.0575542,0.721696,2.10308e-18,6.95301e-05,6.15134e-16,0.995911,3.36168e-101,0.00377101,3.37943e-41,1.99952e-16,2.55836e-14,7.82373e-67,2.19185e-13,4.44414e-05,0.000203951,4.0772e-15,0.264683,0.828292,0.448764,0.759631,0.370841,0.42125,0.818776,0.0384308,0.293027,0.367584,0.799099,0.490197,0.0531082,3.01011e-06,8.87237e-15,0.000353765,7.26093e-18,5.274e-14,2.76572e-16,1.49167e-28,2.13841e-08,0.594629,0.405014,1.36258e-61,2.03632e-36,4.77321e-56,1.01585e-09,0.957165,0.0428349,0.0362246,0.141799,0.00810562,0.0377618,0.0812062,0.157609,0.141799,0.138244,0.124087,0.0841773,0.0702684,0.0387968,0.0370176,0.0336781,0.0317982,0.0154516,0.00366105,0.00476979,0.0109183,0.0170015,0.0362246,0.0524632,0.0799274,0.181226,0.188326,0.17912,0.124023,0.0557775,0.0341641,0.032397
-1257.8,0.957388,0.0066533,4,24,1,1293.8,1.56224,0.776232,0.666834,0.107029,0.0255574,0.113874,0.388274,0.187823,0.609914,0.0459337,0.0943724,0.0581698,0.739573,2.46835e-18,0.000196012,1.00395e-16,0.997201,5.88031e-101,0.00255686,2.6294e-41,5.4958e-18,6.92352e-15,9.12039e-68,5.36267e-14,1.29408e-05,3.34266e-05,7.36072e-16,0.263965,0.818732,0.470933,0.757636,0.377268,0.419809,0.813769,0.0386184,0.305233,0.338279,0.779665,0.500338,0.051054,1.1207e-05,7.14368e-14,0.000267652,3.51214e-18,2.64367e-15,1.56331e-15,9.64504e-28,9.30677e-10,0.151209,0.848512,9.82058e-58,1.61204e-34,1.64714e-51,4.89463e-07,0.957179,0.0428208,0.0317301,0.142889,0.00788485,0.0376067,0.0816162,0.15895,0.142889,0.139302,0.12431,0.0843116,0.0698753,0.0379746,0.0362703,0.0330052,0.0311407,0.014864,0.00317539,0.00413232,0.00936449,0.0149151,0.0317301,0.0462528,0.070367,0.158756,0.165006,0.204529,0.145828,0.0668709,0.0405457,0.0385276
-1261.92,0.993147,0.0066533,7,164,1,1280.64,1.50731,0.73101,0.692805,0.13805,0.0450909,0.065177,0.450193,0.165659,0.555103,0.0459641,0.137258,0.0535532,0.430503,2.02088e-06,7.10439e-05,4.28866e-05,0.998772,2.56803e-118,2.6745e-12,2.16314e-59,5.92354e-21,1.94779e-49,7.00721e-58,4.44585e-06,0.000932146,0.000175603,2.69178e-13,0.249544,0.475121,0.25707,0.761547,0.233895,0.443728,0.707306,0.0520632,0.190067,0.238865,0.947337,0.698706,0.0347649,0.01336,1.10658e-17,1.65846e-09,1.9697e-14,4.97721e-08,1.8052e-13,7.24935e-29,0.98664,7.86548e-10,5.01957e-25,3.87066e-73,6.8297e-72,1.37543e-48,3.29973e-13,0.965625,0.0343745,0.048289,0.140685,0.00862086,0.0389142,0.0807934,0.161499,0.140685,0.134486,0.126005,0.0803717,0.0681257,0.0392041,0.0374565,0.0326949,0.030993,0.0201511,0.0124849,0.0139235,0.0191914,0.0237683,0.048289,0.0606698,0.0940256,0.190165,0.180517,0.149271,0.117554,0.0455841,0.0226657,0.0218913
-1257,0.987381,0.0066533,7,149,1,1284.95,1.39086,0.809883,0.744149,0.336215,0.0350333,0.178326,0.38527,0.256502,0.567344,0.0341434,0.247863,0.0736715,0.16201,3.13747e-15,0.000241119,3.35784e-09,0.997989,8.49961e-89,0.00167959,4.24702e-50,7.86781e-05,1.08287e-09,5.4941e-84,1.97832e-10,3.53671e-13,1.15743e-21,1.20954e-05,0.453159,0.193022,0.3897,0.343011,0.399928,0.537636,0.811483,0.126206,0.190544,0.285059,0.365419,0.473733,0.0374017,2.57819e-05,1.97417e-19,8.54999e-07,5.46683e-19,2.80531e-05,1.82461e-07,8.82409e-45,1.80496e-12,0.000138713,7.85961e-07,2.27033e-34,1.72537e-32,9.93411e-20,0.999806,0.97928,0.0207196,0.00979812,0.13985,0.0103094,0.0414259,0.0929447,0.195549,0.13985,0.135054,0.112999,0.0768767,0.0594839,0.0337301,0.032598,0.0254424,0.0236357,0.0201012,0.00247533,0.00388684,0.00471241,0.00695452,0.00979812,0.0146093,0.0250041,0.0562845,0.0638554,0.0772487,0.102715,0.148012,0.237693,0.246751
-1256.74,0.97631,0.0066533,5,45,1,1289.65,1.39275,0.808036,0.770352,0.353762,0.0327573,0.18194,0.348449,0.246208,0.569607,0.0315898,0.228173,0.0669051,0.119111,9.74812e-20,1.22027e-08,6.48049e-10,0.998848,2.43391e-92,4.83748e-05,4.65846e-44,0.00107498,9.66172e-06,9.13863e-90,5.64556e-11,3.0756e-11,3.72621e-19,1.8471e-05,0.509277,0.164143,0.360203,0.379815,0.482147,0.518086,0.729644,0.121657,0.200671,0.272307,0.386006,0.494403,0.0416658,1.8307e-05,2.7334e-21,1.91128e-07,3.97759e-13,3.14735e-06,2.38317e-12,1.00583e-43,6.79053e-14,0.00994818,3.47679e-05,1.57593e-30,1.6437e-26,1.59496e-14,0.989995,0.978512,0.021488,0.00994647,0.137451,0.0100291,0.0403762,0.090584,0.195709,0.137451,0.133029,0.110938,0.0783866,0.0612806,0.0346708,0.0335929,0.0267405,0.0250103,0.0222026,0.00242556,0.00403011,0.00474786,0.00680439,0.00994647,0.0161066,0.0270386,0.056086,0.0633415,0.07667,0.0998289,0.145941,0.238463,0.248569
