# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_unimode2_symmetric_Dirichtlet_model
# start_datetime = 2024-03-01 20:11:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/unimode/1D01-03-2024.17.11UM.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.11UM-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.11UM-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,w_j_mode.1,w_j_mode.2,w_j_mode.3,w_j_mode.4,w_j_mode.5,w_j_mode.6,w_j_mode.7,w_j_mode.8,w_j_mode.9,w_j_mode.10,w_j_mode.11,w_j_mode.12,w_j_mode.13,w_j_mode.14,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,w_b_mode.1,w_b_mode.2,w_b_mode.3,w_b_mode.4,w_b_mode.5,w_b_mode.6,w_b_mode.7,w_b_mode.8,w_b_mode.9,w_b_mode.10,w_b_mode.11,w_b_mode.12,w_b_mode.13,w_b_mode.14,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14
# Adaptation terminated
# Step size = 0.0073161
# Diagonal elements of inverse mass matrix:
# 0.108461, 0.0556414, 0.0738964, 0.661162, 0.0794508, 0.319179, 1.09982, 0.286893, 0.105913, 0.732557, 1.15418, 0.69168, 0.673686, 3448.07, 3822.85, 6164.19, 3654.7, 15.3491, 6649.01, 5302.22, 3375.12, 1854.72, 5004.77, 2938.39, 1477.89, 3088.97, 0.928989, 0.405895, 3.38737, 1.05417, 1.26922, 1.66444, 0.530963, 0.957787, 0.424541, 0.73854, 2.16816, 1.49363, 1.11746, 1426.14, 4905.93, 638.491, 8842.3, 3501.13, 1374.53, 4187.73, 7282.51, 3373.22, 3229.5, 751.811, 5833.69, 8467.99, 1.19873
-1238.37,0.993782,0.0073161,8,408,1,1265.7,0.455513,1.78219,0.62736,0.160884,0.667678,0.112936,0.0429399,0.266699,0.895836,0.832847,1.17228,0.296425,0.829572,5.8162e-22,0.000266421,1.69307e-13,1.02235e-83,0.974998,8.20436e-95,0.0247352,6.29888e-21,6.98142e-11,6.77495e-08,1.74592e-88,1.06673e-20,1.23391e-39,5.7221e-30,0.351298,0.785547,0.0970344,0.211669,0.25124,0.671531,0.168849,0.206465,0.659685,0.433266,0.328074,0.328354,0.308067,9.09907e-57,5.30206e-14,7.49029e-27,3.32284e-92,2.26208e-67,1.52302e-35,6.97677e-10,2.88502e-167,1.50992e-19,3.33694e-111,1.57582e-26,5.40578e-23,1,8.09513e-09,0.89227,0.10773,0.0120088,0.223163,0.0109052,0.0171974,0.101476,0.190002,0.223163,0.117584,0.105986,0.101532,0.0777634,0.0317482,0.0138044,0.00427467,0.00317809,0.0013864,0.00282949,0.00402045,0.00881928,0.00971795,0.0120088,0.0154388,0.0302173,0.0357755,0.0439797,0.0850648,0.131194,0.182136,0.252929,0.185869
-1237.09,0.958785,0.0073161,4,29,1,1266.6,0.447239,1.80484,0.632568,0.183216,0.644965,0.116318,0.0357429,0.264432,0.958811,0.87722,1.1058,0.324962,0.886013,9.27936e-18,4.04962e-05,6.3708e-14,5.42781e-86,0.981423,1.37909e-99,0.0185355,1.57713e-21,4.91689e-07,8.50709e-07,1.36843e-85,8.80669e-16,2.5015e-36,3.98599e-26,0.378455,0.710866,0.120949,0.21199,0.209941,0.686641,0.182114,0.197543,0.669596,0.417921,0.329891,0.423361,0.324855,7.60293e-59,3.49256e-13,9.60062e-27,1.75314e-88,1.55015e-64,2.6302e-35,4.00343e-09,2.73969e-173,5.14483e-16,6.14167e-114,1.13943e-25,5.56362e-26,1,1.4036e-10,0.879814,0.120186,0.011815,0.224355,0.0104493,0.0163426,0.0992329,0.186796,0.224355,0.120016,0.107578,0.103801,0.0796821,0.0305462,0.0127053,0.00420479,0.00303819,0.00125263,0.0028494,0.0041602,0.00846913,0.00955798,0.011815,0.014575,0.0289609,0.0347459,0.0423346,0.0826984,0.125602,0.17469,0.266767,0.192774
-1239.2,0.981645,0.0073161,7,135,1,1262.8,0.458941,1.98682,0.744118,0.18221,0.717851,0.1387,0.0836473,0.269979,0.628689,0.688639,0.800726,0.460059,1.1228,4.48546e-23,1.58403e-07,9.80454e-38,8.85835e-89,0.992308,2.66919e-102,3.66469e-17,1.24407e-08,3.8623e-32,0.00769073,9.79276e-70,7.69027e-07,1.33779e-43,1.04949e-15,0.726914,1.05083,0.103369,0.267784,0.282984,0.36851,0.171073,0.195714,0.51616,0.36899,0.746215,0.421406,0.381788,4.64946e-57,1.15017e-18,1.23572e-24,7.3963e-87,2.5169e-71,1.91725e-34,0.0187728,3.37201e-164,8.81155e-23,4.34206e-130,4.658e-29,1.00872e-19,0.981227,9.05528e-09,0.897067,0.102933,0.0151859,0.23524,0.00807298,0.0127747,0.0931561,0.196055,0.23524,0.115236,0.10049,0.0925488,0.0710872,0.0393121,0.0197449,0.00886574,0.00559647,0.0018209,0.00177088,0.00366338,0.0104773,0.0116183,0.0151859,0.020153,0.0291327,0.0334316,0.0395613,0.0638168,0.0912645,0.190932,0.29061,0.198382
-1239.38,0.927082,0.0073161,4,24,1,1266.8,0.457874,1.99397,0.738999,0.174154,0.727249,0.135087,0.0778475,0.26221,0.620727,0.687361,0.720315,0.479936,1.08404,3.25816e-21,5.99782e-07,7.08632e-37,1.20786e-88,0.990764,3.20543e-101,7.42111e-17,9.87545e-09,9.4137e-34,0.00923513,3.43776e-69,6.38632e-07,7.67743e-43,2.13555e-16,0.719139,1.02748,0.104111,0.254734,0.278392,0.353001,0.165009,0.202251,0.516425,0.357933,0.7166,0.390168,0.399692,2.70443e-56,2.08088e-17,2.07403e-25,2.00347e-84,9.62633e-71,1.46461e-34,0.231345,7.65226e-165,6.86704e-23,2.66651e-132,1.13913e-29,2.22242e-19,0.768655,1.90716e-11,0.898398,0.101602,0.0326275,0.23393,0.0080853,0.0127805,0.0938662,0.196541,0.23393,0.113636,0.0994862,0.0921731,0.0714205,0.0400362,0.0201343,0.00979751,0.00606293,0.00205064,0.00397369,0.00815666,0.0227898,0.0252904,0.0326275,0.0431011,0.0613472,0.0590363,0.0583986,0.0678468,0.0849071,0.15575,0.225542,0.151232
-1239.2,0.901298,0.0073161,3,13,1,1264.5,0.45781,1.99341,0.740429,0.177855,0.729911,0.134409,0.0794346,0.266718,0.622609,0.687829,0.716652,0.486725,1.05774,4.06761e-20,2.48335e-07,2.90775e-36,2.10831e-88,0.991176,4.63774e-100,4.63298e-17,5.454e-08,2.216e-33,0.0088231,5.07e-69,1.30841e-07,4.77778e-44,7.69177e-18,0.738666,1.03439,0.103406,0.252517,0.280696,0.342873,0.162768,0.201406,0.508756,0.345827,0.701126,0.389499,0.388449,7.03749e-57,2.91974e-17,3.78984e-25,4.21768e-84,2.67652e-71,9.618e-35,0.081775,6.33553e-165,3.07686e-22,3.75837e-132,1.04151e-29,7.34155e-20,0.918225,4.0834e-13,0.901455,0.0985448,0.0214756,0.234806,0.00807895,0.0127697,0.0937353,0.196547,0.234806,0.113729,0.0996243,0.0921505,0.0710686,0.0397092,0.0199605,0.00974842,0.00599173,0.00208056,0.00255471,0.00534737,0.0150442,0.0166832,0.0214756,0.0284348,0.0400643,0.042541,0.047179,0.0680772,0.092053,0.179253,0.26297,0.178322
-1242.34,0.962719,0.0073161,5,58,1,1268.56,0.465028,1.8836,0.711906,0.198879,0.748885,0.128798,0.0890276,0.257734,0.609674,0.693291,0.6574,0.45448,1.19339,9.77689e-20,1.12659e-07,2.19712e-31,2.61899e-96,0.995686,4.39161e-96,3.44104e-17,5.57958e-05,2.05085e-32,0.000544376,1.52631e-60,0.00371381,3.30599e-33,1.23942e-14,0.673054,1.25357,0.0873879,0.269064,0.307918,0.258509,0.190057,0.148701,0.606113,0.338241,0.532368,0.443194,0.452348,5.50455e-53,1.16499e-17,6.52644e-27,6.57545e-92,3.67638e-70,4.92713e-35,2.71904e-08,4.35865e-166,3.42465e-27,1.97066e-124,2.50551e-30,3.78236e-09,0.133487,0.866513,0.923224,0.0767761,0.0136976,0.237168,0.00910992,0.0145035,0.095391,0.194394,0.237168,0.112278,0.0987498,0.0903704,0.069935,0.0383229,0.0196188,0.0110323,0.00700306,0.00212326,0.00139674,0.00273792,0.00959044,0.0104662,0.0136976,0.0186368,0.0241346,0.0291864,0.0338658,0.0620858,0.087074,0.148283,0.230977,0.327867
