# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_gp1_no_correlation_parallel_model
# start_datetime = 2024-03-01 10:29:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/gp/1D01-03-2024.07.28hs.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/1D01-03-2024.07.28hs-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.07.28hs-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y8.1,y8.2,yj_remain.1,yj_remain.2,yj_remain.3,yj_remain.4,yj_remain.5,yj_remain.6,yj_remain.7,yj_remain.8,yj_remain.9,yj_remain.10,yj_remain.11,yj_remain.12,yj_remain.13,yb_remain.1,yb_remain.2,yb_remain.3,yb_remain.4,yb_remain.5,yb_remain.6,yb_remain.7,yb_remain.8,yb_remain.9,yb_remain.10,yb_remain.11,yb_remain.12,yb_remain.13,theta.1,theta.2,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14
-1100.01,0.973814,0.000671012,12,4095,0,1119.82,-5.16792,-1.0915,-5.84025,-2.61267,-1.45056,-1.0717,-1.28028,-1.71828,-2.69273,-4.25942,-6.11811,-8.15517,-10.864,-15.2559,-25.0118,-11.0831,-8.10642,-7.03456,-6.15911,-4.09105,-3.09768,-2.44954,-2.29199,-2.39083,-2.29205,-1.92479,-1.83879,-2.96821,0.768029,0.231971,-5.84025,-2.61267,-1.45056,-1.0717,-1.0915,-1.28028,-1.71828,-2.69273,-4.25942,-6.11811,-8.15517,-10.864,-15.2559,-25.0118,-11.0831,-8.10642,-7.03456,-6.15911,-5.16792,-4.09105,-3.09768,-2.44954,-2.29199,-2.39083,-2.29205,-1.92479,-1.83879,-2.96821
-1090.25,0.910469,0.000671012,13,8191,0,1111.36,-4.03806,-1.33398,-6.63125,-3.30216,-1.88014,-1.31778,-1.56379,-1.9365,-2.6652,-3.93361,-5.7478,-8.05937,-11.0037,-15.2672,-24.6312,-11.4184,-8.00287,-6.55148,-5.35855,-2.83719,-2.12373,-1.92225,-2.01441,-2.1749,-2.20794,-2.08169,-2.10461,-3.04351,0.761825,0.238175,-6.63125,-3.30216,-1.88014,-1.31778,-1.33398,-1.56379,-1.9365,-2.6652,-3.93361,-5.7478,-8.05937,-11.0037,-15.2672,-24.6312,-11.4184,-8.00287,-6.55148,-5.35855,-4.03806,-2.83719,-2.12373,-1.92225,-2.01441,-2.1749,-2.20794,-2.08169,-2.10461,-3.04351
-1093.97,0.974509,0.000671012,13,8191,0,1107.46,-3.47449,-2.23355,-6.8626,-4.03047,-3.05658,-2.49201,-2.31216,-2.56746,-2.90668,-3.63629,-5.1971,-7.62987,-10.7494,-15.1592,-24.9437,-10.5594,-6.75927,-4.94201,-3.90889,-3.44421,-3.58441,-3.64601,-3.49074,-3.12698,-2.59936,-2.08585,-2.05284,-3.2592,0.836157,0.163843,-6.8626,-4.03047,-3.05658,-2.49201,-2.23355,-2.31216,-2.56746,-2.90668,-3.63629,-5.1971,-7.62987,-10.7494,-15.1592,-24.9437,-10.5594,-6.75927,-4.94201,-3.90889,-3.47449,-3.44421,-3.58441,-3.64601,-3.49074,-3.12698,-2.59936,-2.08585,-2.05284,-3.2592
-1091.05,0.998956,0.000671012,14,16383,0,1105.6,-4.583,-1.44702,-6.68239,-3.25504,-1.9348,-1.45781,-1.61813,-1.87321,-2.30376,-3.19571,-4.91114,-7.44667,-10.492,-14.6147,-24.1294,-10.7698,-7.39228,-6.15513,-5.35667,-3.83437,-3.26178,-3.00498,-3.00459,-2.98522,-2.79438,-2.5705,-2.59587,-3.48736,0.804969,0.195031,-6.68239,-3.25504,-1.9348,-1.45781,-1.44702,-1.61813,-1.87321,-2.30376,-3.19571,-4.91114,-7.44667,-10.492,-14.6147,-24.1294,-10.7698,-7.39228,-6.15513,-5.35667,-4.583,-3.83437,-3.26178,-3.00498,-3.00459,-2.98522,-2.79438,-2.5705,-2.59587,-3.48736
-1091.29,0.957717,0.000671012,12,4095,0,1103.46,-4.3458,-1.49257,-6.42073,-3.11279,-2.02297,-1.59024,-1.67797,-2.11586,-2.76586,-3.63512,-4.89667,-6.85161,-9.83454,-14.6161,-25.0045,-11.4413,-7.64657,-5.9551,-4.99385,-3.78123,-3.3384,-3.1532,-3.09944,-2.86478,-2.40897,-2.02615,-2.0521,-3.04914,0.79873,0.20127,-6.42073,-3.11279,-2.02297,-1.59024,-1.49257,-1.67797,-2.11586,-2.76586,-3.63512,-4.89667,-6.85161,-9.83454,-14.6161,-25.0045,-11.4413,-7.64657,-5.9551,-4.99385,-4.3458,-3.78123,-3.3384,-3.1532,-3.09944,-2.86478,-2.40897,-2.02615,-2.0521,-3.04914
-1089.51,0.824476,0.000671012,13,8191,0,1106.59,-4.3223,-1.49663,-6.32625,-3.19712,-2.01741,-1.53132,-1.7056,-2.10638,-2.78404,-3.70947,-4.91496,-6.80471,-9.87576,-14.7124,-24.7987,-11.3891,-7.59348,-5.98352,-5.04095,-3.69584,-3.2534,-3.07158,-3.02281,-2.83864,-2.38538,-1.93142,-1.96223,-3.08572,0.786789,0.213211,-6.32625,-3.19712,-2.01741,-1.53132,-1.49663,-1.7056,-2.10638,-2.78404,-3.70947,-4.91496,-6.80471,-9.87576,-14.7124,-24.7987,-11.3891,-7.59348,-5.98352,-5.04095,-4.3223,-3.69584,-3.2534,-3.07158,-3.02281,-2.83864,-2.38538,-1.93142,-1.96223,-3.08572
-1088.16,0.993604,0.000671012,13,8191,0,1104.88,-4.37419,-1.65365,-6.68522,-3.51078,-2.28437,-1.73691,-1.71382,-1.79587,-2.23017,-3.29587,-4.87354,-6.8786,-9.72462,-14.3912,-24.5912,-10.5856,-7.24365,-5.86259,-4.99331,-3.88114,-3.51856,-3.32443,-3.18152,-2.89067,-2.43315,-2.00479,-1.87525,-2.73035,0.844047,0.155953,-6.68522,-3.51078,-2.28437,-1.73691,-1.65365,-1.71382,-1.79587,-2.23017,-3.29587,-4.87354,-6.8786,-9.72462,-14.3912,-24.5912,-10.5856,-7.24365,-5.86259,-4.99331,-4.37419,-3.88114,-3.51856,-3.32443,-3.18152,-2.89067,-2.43315,-2.00479,-1.87525,-2.73035
-1091.89,0.952499,0.000671012,12,4095,0,1105.91,-4.65389,-1.55055,-6.65855,-3.23751,-1.99911,-1.56742,-1.71944,-1.98532,-2.44262,-3.36225,-4.91304,-7.0324,-9.85108,-14.2279,-24.0644,-10.2419,-6.8549,-5.75395,-5.21941,-4.09468,-3.84282,-3.79205,-3.51927,-2.89409,-2.14635,-1.61479,-1.70094,-2.98248,0.84822,0.15178,-6.65855,-3.23751,-1.99911,-1.56742,-1.55055,-1.71944,-1.98532,-2.44262,-3.36225,-4.91304,-7.0324,-9.85108,-14.2279,-24.0644,-10.2419,-6.8549,-5.75395,-5.21941,-4.65389,-4.09468,-3.84282,-3.79205,-3.51927,-2.89409,-2.14635,-1.61479,-1.70094,-2.98248
-1090.3,0.890625,0.000671012,14,16383,0,1103.08,-3.52934,-1.12816,-6.44874,-2.91552,-1.58156,-1.10438,-1.35519,-1.59209,-1.98897,-3.01372,-4.92823,-7.54396,-10.7629,-15.2702,-24.9305,-11.6616,-7.97962,-6.07419,-4.67004,-2.52144,-1.83134,-1.69529,-1.87101,-1.85511,-1.47862,-1.02294,-0.960783,-2.0227,0.822096,0.177904,-6.44874,-2.91552,-1.58156,-1.10438,-1.12816,-1.35519,-1.59209,-1.98897,-3.01372,-4.92823,-7.54396,-10.7629,-15.2702,-24.9305,-11.6616,-7.97962,-6.07419,-4.67004,-3.52934,-2.52144,-1.83134,-1.69529,-1.87101,-1.85511,-1.47862,-1.02294,-0.960783,-2.0227
-1089.22,0.942376,0.000671012,12,4095,0,1103.54,-3.89139,-1.17844,-6.4927,-3.06064,-1.74176,-1.20757,-1.35355,-1.59834,-2.18609,-3.37772,-5.15456,-7.52436,-10.6856,-15.3492,-25.3073,-11.1023,-7.33059,-5.68731,-4.68934,-3.20981,-2.67931,-2.26778,-1.96043,-1.75872,-1.56554,-1.36291,-1.49977,-2.75083,0.786947,0.213053,-6.4927,-3.06064,-1.74176,-1.20757,-1.17844,-1.35355,-1.59834,-2.18609,-3.37772,-5.15456,-7.52436,-10.6856,-15.3492,-25.3073,-11.1023,-7.33059,-5.68731,-4.68934,-3.89139,-3.20981,-2.67931,-2.26778,-1.96043,-1.75872,-1.56554,-1.36291,-1.49977,-2.75083
-1095.75,0.907901,0.000671012,13,8191,0,1107.78,-2.68581,-1.35476,-5.84741,-2.78435,-1.85694,-1.49145,-1.40576,-1.66893,-2.2223,-3.28779,-5.00167,-7.28644,-10.3231,-14.9691,-24.8953,-11.0711,-6.83825,-4.78257,-3.49227,-2.28566,-2.09551,-1.8631,-1.53686,-1.20653,-0.87831,-0.625519,-0.7947,-2.08396,0.819661,0.180339,-5.84741,-2.78435,-1.85694,-1.49145,-1.35476,-1.40576,-1.66893,-2.2223,-3.28779,-5.00167,-7.28644,-10.3231,-14.9691,-24.8953,-11.0711,-6.83825,-4.78257,-3.49227,-2.68581,-2.28566,-2.09551,-1.8631,-1.53686,-1.20653,-0.87831,-0.625519,-0.7947,-2.08396
-1094,0.994553,0.000671012,13,16383,0,1111.97,-4.50696,-1.53365,-6.04368,-3.12371,-2.11045,-1.64271,-1.64095,-1.87847,-2.41996,-3.52772,-5.19405,-7.33222,-10.1742,-14.5038,-24.163,-11.4327,-7.62175,-5.82685,-4.83567,-4.52976,-4.53381,-4.38454,-4.11549,-3.75755,-3.36517,-3.10306,-3.19272,-4.12027,0.791887,0.208113,-6.04368,-3.12371,-2.11045,-1.64271,-1.53365,-1.64095,-1.87847,-2.41996,-3.52772,-5.19405,-7.33222,-10.1742,-14.5038,-24.163,-11.4327,-7.62175,-5.82685,-4.83567,-4.50696,-4.52976,-4.53381,-4.38454,-4.11549,-3.75755,-3.36517,-3.10306,-3.19272,-4.12027
-1096.62,0.995717,0.000671012,12,4095,0,1106.99,-4.79985,-1.39215,-6.71128,-3.47006,-2.10523,-1.4658,-1.60804,-1.93446,-2.51355,-3.5813,-5.2503,-7.51066,-10.4284,-14.6989,-24.1717,-10.5435,-7.38669,-6.30845,-5.59323,-3.98554,-3.50751,-3.59027,-3.92597,-3.9948,-3.74265,-3.4975,-3.48152,-4.15119,0.739467,0.260533,-6.71128,-3.47006,-2.10523,-1.4658,-1.39215,-1.60804,-1.93446,-2.51355,-3.5813,-5.2503,-7.51066,-10.4284,-14.6989,-24.1717,-10.5435,-7.38669,-6.30845,-5.59323,-4.79985,-3.98554,-3.50751,-3.59027,-3.92597,-3.9948,-3.74265,-3.4975,-3.48152,-4.15119
-1097.43,0.999765,0.000671012,12,4095,0,1112.88,-4.82392,-1.45012,-6.84179,-3.45265,-2.14866,-1.5667,-1.63823,-2.00761,-2.58369,-3.55932,-5.17674,-7.49146,-10.4421,-14.6627,-24.2038,-10.4757,-7.42314,-6.48643,-5.72493,-4.06393,-3.68568,-3.67164,-3.84849,-3.95165,-3.79846,-3.52873,-3.54474,-4.52871,0.705501,0.294499,-6.84179,-3.45265,-2.14866,-1.5667,-1.45012,-1.63823,-2.00761,-2.58369,-3.55932,-5.17674,-7.49146,-10.4421,-14.6627,-24.2038,-10.4757,-7.42314,-6.48643,-5.72493,-4.82392,-4.06393,-3.68568,-3.67164,-3.84849,-3.95165,-3.79846,-3.52873,-3.54474,-4.52871
-1090.93,0.697748,0.000671012,12,4095,0,1109.8,-4.46707,-1.58672,-6.75052,-3.4489,-2.20056,-1.65244,-1.80859,-2.13568,-2.64841,-3.66772,-5.35267,-7.56722,-10.3903,-14.7913,-24.8287,-10.8179,-7.40994,-6.11691,-5.26388,-3.82067,-3.56115,-3.68843,-3.91297,-3.96817,-3.82481,-3.56563,-3.38543,-4.0208,0.727365,0.272635,-6.75052,-3.4489,-2.20056,-1.65244,-1.58672,-1.80859,-2.13568,-2.64841,-3.66772,-5.35267,-7.56722,-10.3903,-14.7913,-24.8287,-10.8179,-7.40994,-6.11691,-5.26388,-4.46707,-3.82067,-3.56115,-3.68843,-3.91297,-3.96817,-3.82481,-3.56563,-3.38543,-4.0208
-1084.17,0.999953,0.000671012,13,8191,0,1099.06,-4.15903,-1.41542,-6.30189,-3.20595,-2.0896,-1.56476,-1.58674,-1.96489,-2.56189,-3.65137,-5.43523,-7.80368,-10.7665,-15.1572,-24.9217,-11.6755,-7.93776,-6.26457,-5.09163,-3.48117,-3.05127,-2.79916,-2.63642,-2.45669,-2.16894,-1.88525,-1.99516,-3.18203,0.813228,0.186772,-6.30189,-3.20595,-2.0896,-1.56476,-1.41542,-1.58674,-1.96489,-2.56189,-3.65137,-5.43523,-7.80368,-10.7665,-15.1572,-24.9217,-11.6755,-7.93776,-6.26457,-5.09163,-4.15903,-3.48117,-3.05127,-2.79916,-2.63642,-2.45669,-2.16894,-1.88525,-1.99516,-3.18203
-1088.72,0.993005,0.000671012,13,8191,0,1103.81,-2.58116,-1.5963,-6.20776,-3.09441,-1.98319,-1.56221,-1.79755,-2.02742,-2.59646,-3.88802,-5.84928,-8.17791,-10.9327,-15.0639,-24.6654,-10.4942,-6.20996,-4.12271,-3.046,-2.25647,-1.86865,-1.61244,-1.60197,-1.5928,-1.36095,-1.05055,-1.06107,-2.09827,0.787066,0.212934,-6.20776,-3.09441,-1.98319,-1.56221,-1.5963,-1.79755,-2.02742,-2.59646,-3.88802,-5.84928,-8.17791,-10.9327,-15.0639,-24.6654,-10.4942,-6.20996,-4.12271,-3.046,-2.58116,-2.25647,-1.86865,-1.61244,-1.60197,-1.5928,-1.36095,-1.05055,-1.06107,-2.09827
-1085.61,0.941572,0.000671012,13,16383,0,1100.53,-2.92031,-1.87202,-6.74731,-3.54197,-2.39844,-1.94534,-1.99655,-2.24123,-2.74088,-3.72248,-5.29114,-7.49619,-10.5669,-15.2507,-25.1943,-10.4016,-6.72441,-5.06415,-3.91055,-2.08608,-1.61163,-1.59192,-1.76964,-1.70722,-1.27163,-0.854745,-0.968114,-2.16446,0.801352,0.198648,-6.74731,-3.54197,-2.39844,-1.94534,-1.87202,-1.99655,-2.24123,-2.74088,-3.72248,-5.29114,-7.49619,-10.5669,-15.2507,-25.1943,-10.4016,-6.72441,-5.06415,-3.91055,-2.92031,-2.08608,-1.61163,-1.59192,-1.76964,-1.70722,-1.27163,-0.854745,-0.968114,-2.16446
-1093.6,0.982016,0.000671012,12,8191,0,1106.21,-2.69539,-1.95947,-6.26312,-3.42631,-2.45525,-2.00985,-2.11869,-2.3359,-2.80031,-3.81888,-5.46296,-7.73571,-10.8807,-15.5744,-25.45,-11.1365,-7.15381,-5.17692,-3.75705,-2.04649,-1.76805,-1.63448,-1.41157,-1.06496,-0.692296,-0.378339,-0.396042,-1.53315,0.805619,0.194381,-6.26312,-3.42631,-2.45525,-2.00985,-1.95947,-2.11869,-2.3359,-2.80031,-3.81888,-5.46296,-7.73571,-10.8807,-15.5744,-25.45,-11.1365,-7.15381,-5.17692,-3.75705,-2.69539,-2.04649,-1.76805,-1.63448,-1.41157,-1.06496,-0.692296,-0.378339,-0.396042,-1.53315
-1088.55,0.995638,0.000671012,13,8191,0,1105.42,-3.19128,-1.61608,-6.22918,-3.11279,-2.045,-1.6646,-1.74252,-2.06725,-2.74224,-3.90687,-5.5888,-7.70592,-10.3361,-14.3945,-24.047,-10.0334,-6.26374,-4.71553,-3.78426,-2.87224,-2.758,-2.79308,-2.83665,-2.701,-2.44733,-2.31114,-2.43917,-3.34536,0.752272,0.247728,-6.22918,-3.11279,-2.045,-1.6646,-1.61608,-1.74252,-2.06725,-2.74224,-3.90687,-5.5888,-7.70592,-10.3361,-14.3945,-24.047,-10.0334,-6.26374,-4.71553,-3.78426,-3.19128,-2.87224,-2.758,-2.79308,-2.83665,-2.701,-2.44733,-2.31114,-2.43917,-3.34536
-1092.42,0.928065,0.000671012,12,8191,0,1104.11,-3.04387,-1.40203,-6.9691,-3.45923,-2.11739,-1.49712,-1.76497,-2.40175,-3.13937,-3.99289,-5.19054,-7.08138,-10.0622,-14.8196,-24.95,-11.3641,-7.63736,-5.71107,-4.20295,-2.33014,-2.12595,-2.33307,-2.60872,-2.64139,-2.45761,-2.2506,-2.22851,-3.11196,0.697217,0.302783,-6.9691,-3.45923,-2.11739,-1.49712,-1.40203,-1.76497,-2.40175,-3.13937,-3.99289,-5.19054,-7.08138,-10.0622,-14.8196,-24.95,-11.3641,-7.63736,-5.71107,-4.20295,-3.04387,-2.33014,-2.12595,-2.33307,-2.60872,-2.64139,-2.45761,-2.2506,-2.22851,-3.11196
-1088.81,0.98177,0.000671012,12,8191,0,1108.63,-3.38032,-1.51686,-6.08171,-3.19007,-2.25855,-1.71799,-1.75029,-2.21009,-2.77088,-3.67018,-5.20338,-7.48558,-10.5917,-15.1308,-24.9434,-10.2879,-6.62288,-5.08458,-4.19614,-2.48964,-1.92314,-2.02026,-2.51399,-2.82523,-2.69276,-2.34588,-2.23564,-3.06955,0.706699,0.293301,-6.08171,-3.19007,-2.25855,-1.71799,-1.51686,-1.75029,-2.21009,-2.77088,-3.67018,-5.20338,-7.48558,-10.5917,-15.1308,-24.9434,-10.2879,-6.62288,-5.08458,-4.19614,-3.38032,-2.48964,-1.92314,-2.02026,-2.51399,-2.82523,-2.69276,-2.34588,-2.23564,-3.06955
-1086.94,0.882269,0.000671012,11,2047,0,1105.09,-3.59105,-1.58322,-6.39925,-3.25202,-2.12793,-1.62481,-1.90988,-2.34023,-2.79871,-3.62259,-5.16764,-7.46011,-10.498,-14.9457,-24.6656,-10.1633,-6.54532,-4.99654,-4.15027,-2.95322,-2.29953,-2.06931,-2.37867,-2.75208,-2.67667,-2.24878,-2.12367,-3.15515,0.716422,0.283578,-6.39925,-3.25202,-2.12793,-1.62481,-1.58322,-1.90988,-2.34023,-2.79871,-3.62259,-5.16764,-7.46011,-10.498,-14.9457,-24.6656,-10.1633,-6.54532,-4.99654,-4.15027,-3.59105,-2.95322,-2.29953,-2.06931,-2.37867,-2.75208,-2.67667,-2.24878,-2.12367,-3.15515
-1089.67,0.973345,0.000671012,13,8191,0,1098.71,-3.30318,-1.93469,-6.74966,-3.54126,-2.3799,-1.95024,-2.05973,-2.31982,-2.99188,-4.17624,-5.67453,-7.49153,-10.1652,-14.6796,-24.6461,-10.2039,-6.39244,-4.90042,-4.02155,-2.87476,-2.86434,-2.9573,-2.80125,-2.45664,-2.17508,-2.0442,-2.13003,-3.02832,0.750182,0.249818,-6.74966,-3.54126,-2.3799,-1.95024,-1.93469,-2.05973,-2.31982,-2.99188,-4.17624,-5.67453,-7.49153,-10.1652,-14.6796,-24.6461,-10.2039,-6.39244,-4.90042,-4.02155,-3.30318,-2.87476,-2.86434,-2.9573,-2.80125,-2.45664,-2.17508,-2.0442,-2.13003,-3.02832
-1083.8,0.992975,0.000671012,14,16383,0,1105.2,-3.28556,-1.20075,-6.18952,-3.02185,-1.77132,-1.24426,-1.35925,-1.62259,-2.1667,-3.16367,-4.70115,-6.92065,-10.0478,-14.6783,-24.4824,-10.4148,-6.59771,-4.93204,-4.00767,-2.56241,-2.08407,-2.0689,-2.28686,-2.32135,-1.9997,-1.52789,-1.41004,-2.46968,0.79285,0.20715,-6.18952,-3.02185,-1.77132,-1.24426,-1.20075,-1.35925,-1.62259,-2.1667,-3.16367,-4.70115,-6.92065,-10.0478,-14.6783,-24.4824,-10.4148,-6.59771,-4.93204,-4.00767,-3.28556,-2.56241,-2.08407,-2.0689,-2.28686,-2.32135,-1.9997,-1.52789,-1.41004,-2.46968
